Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Bouken Ou Beet,Beet the Vandel Buster,6.93,5360,4470,15,TV,52,Finished Airing,"Sep 30, 2004 to Sep 29, 2005","TV Tokyo,       Dentsu",Illumitoon Entertainment,Toei Animation,Manga,"Action, Adventure, Fantasy",,23 min. per ep.,PG - Children,15,Fall 2004,Thursdays at 18:30 (JST),Shounen
Crayon Shin-chan Movie 03: Unkokusai no Yabou,,6.93,7938,4471,6,Movie,1,Finished Airing,15-Apr-95,"TV Asahi,       Asatsu DK","None found, add some",Shin-Ei Animation,Manga,"Comedy, Sci-Fi",Historical,1 hr. 36 min.,G - All Ages,4,,,Seinen
Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,Crayon Shin-chan: Invasion!! Alien Shiriri,6.93,9537,4472,3,Movie,1,Finished Airing,15-Apr-17,"None found, add some","None found, add some",Shin-Ei Animation,Manga,"Adventure, Comedy, Sci-Fi",,1 hr. 45 min.,G - All Ages,1,,,Seinen
D.C.S.S: Da Capo Second Season,D.C.S.S. ~Da Capo Second Season~,6.93,3825,4473,34,TV,26,Finished Airing,"Jul 2, 2005 to Dec 24, 2005","None found, add some","None found, add some",feel.,Visual novel,"Comedy, Drama, Romance, Supernatural",Harem,25 min. per ep.,PG-13 - Teens 13 or older,35,Summer 2005,Sundays at 00:30 (JST),
Devils Line: Anytime Anywhere,,6.93,4518,4474,24,OVA,1,Finished Airing,23-Aug-18,"None found, add some","None found, add some",Platinum Vision,Manga,"Action, Drama, Romance, Supernatural","Adult Cast, Vampire",26 min.,R - 17+ (violence & profanity),31,,,Seinen
Furusato Saisei: Nippon no Mukashibanashi,Folktales from Japan,6.93,6193,4475,10,TV,258,Finished Airing,"Apr 1, 2012 to Mar 26, 2017","TV Tokyo,       Sony Music Entertainment,       Peter Pan Creation","None found, add some",Tomason,Other,Supernatural,Historical,24 min. per ep.,G - All Ages,25,Spring 2012,Sundays at 09:00 (JST),Kids
Huo Feng Liao Yuan,The Ravages of Time,6.93,12000,4476,1,ONA,16,Finished Airing,"Apr 29, 2023 to Aug 5, 2023","bilibili,       iDreamSky","None found, add some",LX Animation Studio,Manga,"Action, Adventure","Historical, Martial Arts",25 min. per ep.,PG-13 - Teens 13 or older,9,,,
Huyao Xiao Hongniang: Wei Sheng,Fox Spirit Matchmaker 8th Season,6.93,9823,4477,3,ONA,10,Finished Airing,"Nov 22, 2019 to Jan 17, 2020","Tencent Animation & Comics,       Tencent Penguin Pictures","None found, add some","Haoliners Animation League,       Garden Culture",Manga,"Comedy, Drama, Romance, Supernatural",Historical,18 min. per ep.,PG-13 - Teens 13 or older,3,,,
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,,6.93,10427,4478,2,ONA,12,Finished Airing,"Sep 21, 2018 to Nov 30, 2018","bilibili,       Seasun Pictures","None found, add some",Shengying Animation,Game,"Action, Adventure, Comedy","Historical, Martial Arts",17 min. per ep.,PG-13 - Teens 13 or older,17,,,
Kagaku Ninja-tai Gatchaman,Gatchaman,6.93,6219,4479,10,TV,105,Finished Airing,"Oct 1, 1972 to Sep 29, 1974","None found, add some","ADV Films,       Sentai Filmworks",Tatsunoko Production,Original,"Action, Adventure, Sci-Fi",,26 min. per ep.,PG-13 - Teens 13 or older,70,Fall 1972,Sundays at 18:00 (JST),
Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,6.93,422,4480,532,TV,12,Finished Airing,"Apr 10, 2022 to Jul 10, 2022","Kodansha,       NBCUniversal Entertainment Japan,       ABC Animation","Crunchyroll,       Muse Communication",Doga Kobo,Web manga,"Comedy, Romance",School,23 min. per ep.,PG-13 - Teens 13 or older,"4,851",Spring 2022,Sundays at 02:00 (JST),
KimiKiss Pure Rouge: Love Fighter,,6.93,5827,4481,12,Special,1,Finished Airing,22-Aug-08,"None found, add some","None found, add some",J.C.Staff,Visual novel,Romance,School,24 min.,PG-13 - Teens 13 or older,5,,,
Komada Jouryuusho e Youkoso,Komada: A Whisky Family,6.93,7004,4482,8,Movie,1,Finished Airing,10-Nov-23,"GAGA,       DMM.com","None found, add some",P.A. Works,Original,Gourmet,Workplace,1 hr. 30 min.,PG-13 - Teens 13 or older,14,,,
Ling Jian Zun,,6.93,8631,4483,4,ONA,30,Finished Airing,"Jan 15, 2019 to Apr 26, 2019",Quyue Technology,"None found, add some",Suoyi Technology,Novel,"Action, Adventure, Fantasy, Romance",Martial Arts,10 min. per ep.,PG-13 - Teens 13 or older,17,,,
Lupin III: Lupin wa Ima mo Moete Iru ka?,Lupin the Third: Is Lupin Still Burning?,6.93,8364,4484,5,OVA,1,Finished Airing,25-Jul-18,"None found, add some",Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Comedy",Adult Cast,27 min.,PG-13 - Teens 13 or older,1,,,Seinen
Mahou Sensei Negima!,Negima!,6.93,1620,4485,141,TV,26,Finished Airing,"Jan 6, 2005 to Jun 30, 2005",Starchild Records,"Funimation,       Sentai Filmworks",Xebec,Manga,"Action, Comedy, Fantasy, Romance, Ecchi","Harem, School, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,503,Winter 2005,Thursdays at 01:00 (JST),Shounen
Mai-Otome Specials,,6.93,7792,4486,6,Special,9,Finished Airing,"Jan 27, 2006 to Sep 26, 2006","None found, add some","None found, add some",Sunrise,Original,"Comedy, Drama, Fantasy",,3 min. per ep.,PG-13 - Teens 13 or older,3,,,
Meitantei Conan: Zero no Tea Time,Detective Conan: Zero's Tea Time,6.93,5584,4487,14,TV,6,Finished Airing,"Apr 5, 2022 to May 10, 2022",Shogakukan,"None found, add some",TMS Entertainment,Manga,"Mystery, Slice of Life",Detective,15 min. per ep.,PG-13 - Teens 13 or older,61,Spring 2022,Tuesdays at 01:20 (JST),Shounen
Monochrome Factor,,6.93,2847,4488,60,TV,24,Finished Airing,"Apr 8, 2008 to Sep 30, 2008","Sotsu,       Genco",Maiden Japan,A.C.G.T.,Manga,"Action, Boys Love, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older,218,Spring 2008,Tuesdays at 02:00 (JST),
Murenase! Seton Gakuen,Seton Academy: Join the Pack!,6.93,1205,4489,201,TV,12,Finished Airing,"Jan 7, 2020 to Mar 24, 2020","Animax,       Tokyo MX,       Cygames,       Legs,       Happinet","None found, add some",Studio Gokumi,Web manga,"Comedy, Ecchi","Anthropomorphic, School",23 min. per ep.,PG-13 - Teens 13 or older,532,Winter 2020,Tuesdays at 00:30 (JST),
Mushrambo,Shinzo,6.93,5249,4490,16,TV,32,Finished Airing,"Feb 5, 2000 to Sep 23, 2000","TV Asahi,       Toei Advertising",Saban Entertainment,Toei Animation,Original,"Adventure, Drama, Fantasy, Sci-Fi",,23 min. per ep.,PG - Children,82,Winter 2000,Saturdays at 18:28 (JST),
Negima!?,Negima!? Magister Negi Magi,6.93,2152,4491,95,TV,26,Finished Airing,"Oct 4, 2006 to Mar 28, 2007","None found, add some","Funimation,       Sentai Filmworks","Shaft,       GANSIS",Manga,"Comedy, Fantasy, Romance, Ecchi","Harem, School",23 min. per ep.,PG-13 - Teens 13 or older,267,Fall 2006,Unknown,
Onegai! Samia Don,,6.93,12179,4492,1,TV,39,Finished Airing,"Apr 2, 1985 to Feb 4, 1986","Tokyo Movie Shinsha,       NHK","None found, add some",TMS Entertainment,Novel,"Comedy, Fantasy, Slice of Life",,26 min. per ep.,G - All Ages,7,Spring 1985,Unknown,Kids
Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,Overlord: Ple Ple Pleiades - Nazarick's Greatest Crisis,6.93,2780,4493,63,OVA,1,Finished Airing,30-Sep-16,"None found, add some","None found, add some",Studio PuYUKAI,Light novel,"Action, Comedy, Fantasy",Isekai,30 min.,PG-13 - Teens 13 or older,46,,,
Peach Girl,Peach Girl: Super Pop Love Hurricane,6.93,2027,4494,105,TV,25,Finished Airing,"Jan 8, 2005 to Jun 25, 2005","TV Tokyo,       Marvelous Entertainment,       Studio Jack",Funimation,Studio Comet,Manga,"Drama, Romance","Love Polygon, School",24 min. per ep.,PG-13 - Teens 13 or older,849,Winter 2005,Saturdays at 07:00 (JST),Shoujo
Pokemon Diamond & Pearl Specials,,6.93,5972,4495,12,TV Special,2,Finished Airing,03-Feb-11,"None found, add some","None found, add some",OLM,Game,"Action, Comedy, Fantasy",,24 min. per ep.,PG - Children,5,,,Kids
Release the Spyce,,6.93,2540,4496,73,TV,12,Finished Airing,"Oct 7, 2018 to Dec 23, 2018","Mainichi Broadcasting System,       Pony Canyon,       Half H.P Studio,       KlockWorx,       Good Smile Company,       Tablier Communications,       Kadokawa,       Legs,       Hawkeye",Sentai Filmworks,Lay-duce,Original,Action,School,24 min. per ep.,PG-13 - Teens 13 or older,218,Fall 2018,Sundays at 02:38 (JST),
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,,6.93,5118,4497,17,OVA,1,Finished Airing,20-Jun-13,"AT-X,       KlockWorx,       ASCII Media Works","None found, add some",Project No.9,Light novel,"Comedy, Sports, Ecchi","School, Team Sports",25 min.,PG-13 - Teens 13 or older,8,,,
Ryuusei no Rockman Tribe,Megaman Star Force Tribe,6.93,7549,4498,6,TV,21,Finished Airing,"Nov 3, 2007 to Mar 29, 2008",Half H.P Studio,"None found, add some",Xebec,Game,Adventure,,10 min. per ep.,PG - Children,20,Fall 2007,Unknown,
"Shikabane Hime: Kuro – Soredemo, Hito to Shite","Corpse Princess: Kuro - Even So, As a Person",6.93,5366,4499,15,Special,1,Finished Airing,05-Aug-09,"None found, add some",Funimation,Gainax,Manga,"Action, Horror, Supernatural",,23 min.,R - 17+ (violence & profanity),8,,,Shounen
Shin Hokuto no Ken,New Fist of the North Star,6.93,5433,4500,15,OVA,3,Finished Airing,"Jul 24, 2003 to May 28, 2004","OB Planning,       Kitty Films,       Sega","ADV Films,       Sentai Filmworks",A.C.G.T.,Light novel,"Action, Drama, Sci-Fi","Gore, Martial Arts, Super Power",58 min. per ep.,R+ - Mild Nudity,19,,,Shounen
Shoujo☆Kageki Revue Starlight Specials,Revue Starlight Specials,6.93,6891,4501,8,Special,3,Finished Airing,"Oct 24, 2018 to Feb 27, 2019",Bushiroad,Sentai Filmworks,Kinema Citrus,Original,Comedy,Performing Arts,8 min. per ep.,PG-13 - Teens 13 or older,7,,,
Starmyu in Halloween,,6.93,9459,4502,3,OVA,1,Finished Airing,24-Oct-18,NBCUniversal Entertainment Japan,"None found, add some","None found, add some",Original,,"Idols (Male), Music, Performing Arts, School",26 min.,,13,,,
T.P BON,,6.93,8244,4503,5,ONA,Unknown,Currently Airing,"May 2, 2024 to Jul 17, 2024",Netflix,"None found, add some",Bones,Manga,"Action, Adventure, Sci-Fi","Historical, Time Travel",28 min.,R - 17+ (violence & profanity),19,,,
Tantei Opera Milky Holmes: Summer Special,,6.93,7301,4504,7,TV Special,1,Finished Airing,25-Aug-11,"Bushiroad,       Chrono Gear Creative","None found, add some","J.C.Staff,       Artland",Original,"Comedy, Mystery",Super Power,23 min.,PG-13 - Teens 13 or older,2,,,
Tsukuyomi: Moon Phase,,6.93,2465,4505,77,TV,25,Finished Airing,"Oct 5, 2004 to Mar 29, 2005","None found, add some",Funimation,Shaft,Manga,"Comedy, Fantasy, Romance",Vampire,24 min. per ep.,PG-13 - Teens 13 or older,270,Fall 2004,Tuesdays at 01:30 (JST),Seinen
Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,Space Pirate Captain Harlock: Riddle of the Arcadia Episode,6.93,7915,4506,6,Movie,1,Finished Airing,22-Jul-78,"None found, add some","None found, add some",Toei Animation,Manga,"Action, Adventure, Drama, Sci-Fi",Space,35 min.,PG-13 - Teens 13 or older,7,,,
VS Knight Lamune & 40 Fire,,6.93,9373,4507,3,TV,26,Finished Airing,"Apr 3, 1996 to Sep 25, 1996","TV Tokyo,       Asatsu DK","Directions,       Discotek Media",Ashi Productions,Original,"Action, Comedy, Fantasy",Mecha,23 min. per ep.,PG-13 - Teens 13 or older,21,Spring 1996,Wednesdays at 18:30 (JST),
World Destruction: Sekai Bokumetsu no Rokunin,Sands of Destruction,6.93,3065,4508,52,TV,13,Finished Airing,"Jul 8, 2008 to Sep 30, 2008","Sega,       Geneon Entertainment",Funimation,Production I.G,Game,"Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,112,Summer 2008,Unknown,
Wu Geng Ji 4th Season,,6.93,12010,4509,1,ONA,24,Finished Airing,"Jul 22, 2021 to Dec 23, 2021",Tencent Penguin Pictures,"None found, add some",Sparkly Key Animation Studio,Manga,"Action, Fantasy, Supernatural","Historical, Martial Arts",17 min. per ep.,PG-13 - Teens 13 or older,12,,,
Xi Xing Ji: Jijie Pian,The Westward 2nd Season,6.93,12997,4510,1,ONA,22,Finished Airing,"Sep 28, 2019 to Jan 31, 2020",Tencent Penguin Pictures,"None found, add some",BYMENT,Manga,"Action, Adventure, Fantasy","Historical, Martial Arts",14 min. per ep.,PG-13 - Teens 13 or older,6,,,
Xi You Ji,Journey to the West: Legends of the Monkey King,6.93,13348,4511,1,TV,52,Finished Airing,"Jul 23, 1999 to Jan 15, 2000",CCTV Animation,"None found, add some","None found, add some",Novel,"Adventure, Fantasy",,22 min. per ep.,PG - Children,7,Summer 1999,Unknown,
You Shou Yan,Fabulous Beasts,6.93,15106,4512,645,ONA,12,Finished Airing,"Apr 14, 2023 to Jun 23, 2023",bilibili,"None found, add some",Fenz,Manga,"Comedy, Fantasy",,6 min. per ep.,PG-13 - Teens 13 or older,10,,,
Yu☆Gi☆Oh! 5D's: Shinkasuru Kettou! Stardust vs. Red Demon's,,6.93,6265,4513,10,Special,1,Finished Airing,"Sep 21, 2008 to Nov 23, 2008","None found, add some","None found, add some",Gallop,Manga,"Fantasy, Sci-Fi",Strategy Game,28 min.,PG-13 - Teens 13 or older,7,,,
"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",Beast Tamer,6.93,1238,4514,194,TV,13,Finished Airing,"Oct 2, 2022 to Dec 25, 2022","Square Enix,       Nippon Columbia,       Nikkatsu,       Crunchyroll,       Yomiuri TV Enterprise,       Jinnan Studio,       Hakuhodo,       Muse Communication","None found, add some",EMT Squared,Web manga,"Action, Fantasy",Harem,23 min. per ep.,PG-13 - Teens 13 or older,"1,033",Fall 2022,Sundays at 22:00 (JST),
Shinpi no Sekai El-Hazard (TV),El-Hazard: The Wanderers,6.92,5036,4515,18,TV,26,Finished Airing,"Oct 6, 1995 to Mar 29, 1996","TV Tokyo,       SoftX,       Pioneer LDC,       TV Tokyo Music,       Atelier Musa","Nozomi Entertainment,       Geneon Entertainment USA",AIC,Original,"Adventure, Comedy, Fantasy, Romance",Isekai,23 min. per ep.,PG-13 - Teens 13 or older,37,Fall 1995,Fridays at 18:30 (JST),
"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",I've Been Killing Slimes for 300 Years and Maxed Out My Level,6.92,610,4516,384,TV,12,Finished Airing,"Apr 10, 2021 to Jun 26, 2021","Square Enix,       Movic,       AT-X,       Nippon Columbia,       KlockWorx,       Studio Mausu,       Bushiroad,       Hakuhodo DY Music & Pictures,       Medicos Entertainment,       BS11,       DMM.com,       SB Creative","None found, add some",Revoroot,Light novel,"Comedy, Fantasy","CGDCT, Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,"2,137",Spring 2021,Saturdays at 21:00 (JST),
Strike the Blood: Kieta Seisou-hen,,6.92,4042,4517,30,OVA,1,Finished Airing,29-Jan-20,"Movic,       Magic Capsule,       Warner Bros. Japan,       KlockWorx,       Hakuhodo DY Music & Pictures,       Kadokawa","None found, add some",Connect,Light novel,"Action, Fantasy, Ecchi","Harem, Vampire",26 min.,R+ - Mild Nudity,29,,,
Taiyou no Yuusha Fighbird,Brave of the Sun Fighbird,6.92,9010,4518,4,TV,48,Finished Airing,"Feb 2, 1991 to Feb 1, 1992","Nagoya Broadcasting Network,       Tokyu Agency","None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,23 min. per ep.,G - All Ages,12,Winter 1991,Unknown,
The iDOLM@STER Million Live!,,6.92,6368,4519,10,TV,12,Finished Airing,"Oct 8, 2023 to Dec 24, 2023","Lantis,       Bandai Namco Entertainment,       Bic Studio","None found, add some",Shirogumi,Game,,"Idols (Female), Music",24 min. per ep.,PG-13 - Teens 13 or older,52,Fall 2023,Sundays at 10:00 (JST),
Thermae Romae,,6.92,4267,4520,27,TV Special,3,Finished Airing,"Jan 13, 2012 to Jan 27, 2012","Dentsu,       Fuji TV,       TOHO,       Sony Music Entertainment",Discotek Media,DLE,Manga,Comedy,"Adult Cast, Historical, Time Travel",24 min. per ep.,PG-13 - Teens 13 or older,35,,,Seinen
Tiger Mask W,,6.92,4670,4521,22,TV,38,Finished Airing,"Oct 2, 2016 to Jul 2, 2017",TV Asahi,"None found, add some",Toei Animation,Manga,"Drama, Sports",Combat Sports,23 min. per ep.,PG-13 - Teens 13 or older,71,Fall 2016,Sundays at 02:30 (JST),Shounen
UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,UFO Ultramaiden Valkyrie 2: December Nocturne,6.92,6353,4522,10,TV,12,Finished Airing,"Oct 4, 2003 to Dec 20, 2003","Media Factory,       KlockWorx,       Toshiba Entertainment",ADV Films,TNK,Manga,"Comedy, Romance, Sci-Fi",,23 min. per ep.,R+ - Mild Nudity,15,Fall 2003,Saturdays at 01:15 (JST),
UFO Princess Valkyrie 3: Seiresetsu no Hanayome,UFO Ultramaiden Valkyrie 3: Bride of Celestial Souls' Day,6.92,7134,4523,7,OVA,6,Finished Airing,"May 25, 2005 to Oct 25, 2005","Media Factory,       KlockWorx,       Toshiba Entertainment","ADV Films,       Funimation",TNK,Manga,"Comedy, Romance, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older,5,,,
Under Ninja,,6.92,2752,4524,64,TV,12,Finished Airing,"Oct 6, 2023 to Dec 22, 2023","Pony Canyon,       TBS,       Kodansha,       DAX Production,       BS11,       Crunchyroll,       MAGNET,       NetEase","None found, add some",Tezuka Productions,Manga,Action,,24 min. per ep.,R - 17+ (violence & profanity),315,Fall 2023,Fridays at 01:43 (JST),Seinen
Urusei Yatsura Movie 3: Remember My Love,,6.92,6657,4525,9,Movie,1,Finished Airing,26-Jan-85,Kitty Films,"AnimEigo,       Discotek Media",Studio Deen,Manga,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",,1 hr. 35 min.,PG-13 - Teens 13 or older,12,,,Shounen
Wan Jie Shen Zhu 2nd Season,,6.92,12319,4526,1,ONA,48,Finished Airing,"Feb 1, 2020 to Jul 8, 2020","None found, add some","None found, add some",Ruo Hong Culture,Manga,"Adventure, Fantasy",,9 min. per ep.,PG-13 - Teens 13 or older,4,,,
Xi Xing Ji: Chongsheng Pian,The Westward 4th Season,6.92,14157,4527,857,ONA,12,Finished Airing,"Jun 1, 2022 to Aug 3, 2022",Tencent Penguin Pictures,"None found, add some",BYMENT,Manga,"Action, Adventure, Fantasy","Historical, Martial Arts",22 min. per ep.,PG-13 - Teens 13 or older,2,,,
Ze Tian Ji 3rd Season,,6.92,9761,4528,3,ONA,12,Finished Airing,"Jul 26, 2017 to Oct 11, 2017","Tencent Penguin Pictures,       China Literature Limited","None found, add some",Foch Films,Novel,"Action, Adventure, Fantasy",,20 min. per ep.,PG-13 - Teens 13 or older,5,,,
Animation Seisaku Shinkou Kuromi-chan 2,Animation Runner Kuromi 2,6.92,7646,4529,6,OVA,1,Finished Airing,28-Jan-04,DAX Production,Central Park Media,Yumeta Company,Original,"Comedy, Drama","Otaku Culture, Parody",45 min.,PG-13 - Teens 13 or older,3,,,
Belle to Kaijuu Ouji,,6.92,13752,4530,967,Movie,1,Finished Airing,1976,Gakken,"None found, add some","None found, add some",Book,Fantasy,Historical,19 min.,G - All Ages,4,,,Kids
Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Campione!,6.92,594,4531,392,TV,13,Finished Airing,"Jul 6, 2012 to Sep 28, 2012","Lantis,       AT-X,       Barnum Studio,       Magic Capsule,       Warner Bros. Japan,       KlockWorx,       Shueisha,       Bulls Eye",Sentai Filmworks,Diomedéa,Light novel,"Action, Comedy, Fantasy, Romance, Ecchi","Harem, Mythology",24 min. per ep.,PG-13 - Teens 13 or older,"1,302",Summer 2012,Unknown,
Can Ci Pin: Fangzhu Xingkong,The Defective,6.92,9748,4532,3,ONA,16,Finished Airing,"Jul 30, 2021 to Nov 5, 2021",bilibili,Funimation,LX Animation Studio,Novel,"Action, Sci-Fi",,19 min. per ep.,,32,,,
Code Geass: Hangyaku no Lelouch Picture Drama,Code Geass: Lelouch of the Rebellion Picture Dramas,6.92,3108,4533,51,Special,9,Finished Airing,"Jan 27, 2007 to Sep 25, 2007","None found, add some","Funimation,       Bandai Entertainment",Sunrise,Original,"Comedy, Slice of Life",School,4 min. per ep.,PG-13 - Teens 13 or older,77,,,
Dai Mahou Touge,Magical Witch Punie-Chan,6.92,3835,4534,34,OVA,4,Finished Airing,"Mar 20, 2006 to Mar 21, 2007",Geneon Entertainment,Media Blasters,Diomedéa,Manga,"Comedy, Fantasy","Gag Humor, Mahou Shoujo, School",24 min. per ep.,R - 17+ (violence & profanity),116,,,Shounen
Days OVA,,6.92,6811,4535,8,OVA,2,Finished Airing,"Mar 17, 2017 to May 17, 2017","None found, add some","None found, add some",MAPPA,Manga,Sports,"School, Team Sports",25 min. per ep.,PG-13 - Teens 13 or older,8,,,Shounen
Deadman Wonderland: Akai Knife Tsukai,Deadman Wonderland: The Red Knife Wielder,6.92,1677,4536,134,OVA,1,Finished Airing,08-Oct-11,"None found, add some",Funimation,Manglobe,Manga,"Action, Horror, Sci-Fi",,27 min.,R - 17+ (violence & profanity),62,,,Shounen
