Name,Anime_url,Review
Black Clover: Jump Festa 2018 Special,https://myanimelist.net/anime/38768/Black_Clover__Jump_Festa_2018_Special,"[""I usually never watch specials since they are mostly fillers, but depends. This one is kinda weird, captains and guests get asked questions about certain parts of the anime. It was kind of a reminder of the previous parts that took place before.Nothing special, but the ending was really nice. Loved the characters breaking the 4th wall as if the creators / studio was talking to the viewers.Other than that, there's nothing of much interest other than silly questions and moments. Unless you want to attend the quiz yourself or something.TL;DR Watch it while eating, makes a good time killer and stomach killer "", ""As low as I've rated the first jump festa, I couldn't imagine it there could be a record-breaking bedrock. This was almost an insult.I get they were trying to pull something off on the fans as a sort of thank you for your support, but they could have gone a different way and still make it better.The humor in this was just one forced shitfest that tried a lot harder and ended up very cringy and with no results. There were key moments and jokes that get to you, but only as far as making you almost crack a smile, nothing more.The stupid looking hats...were there and got me triggered on how color vibrant they are, which doesn't fit in the cold atmosphere of Black Clover, they stood out way too much it was annoyingly distracting, and let's not forgot how weirdly American they look, totally ruined a lot of the episode. were there and got me triggered on how color vibrant they are, which doesn't fit in the cold atmosphere of Black Clover, they stood out way too much it was annoyingly distracting, and let's not forgot how weirdly American they look, totally ruined a lot of the episode."", ""A funny filler episode. It's okay in its deliverance. However, it needed more quiz, and, being an anime, I thought Japan don't celebrate Thanksgiving, like us British people, but apparently they do, according to this entry. It is quite strange.The premise is that there's a quiz, but it's kinda not a quiz, because of the amount of Black Bulls stuff there are, and almost not the rest of the Magic Knights stuff. It's quite annoying to be honest. Like, there's almost no point in this funny episode, except from remembering the characters name and stuff they did, and the things they use, and the...names they give the things.If you're binge watching it, like I am, then there's little to no point to this episode, except if you don't remember the names.That being said, it's funny. I liked the pointlessness of the episode. A little break from the actual series. However, I wanted to fast forward the flashbacks from previous episodes, because I've watched them. names they give the things.If you're binge watching it, like I am, then there's little to no point to this episode, except if you don't remember the names.That being said, it's funny. I liked the pointlessness of the episode. A little break from the actual series. However, I wanted to fast forward the flashbacks from previous episodes, because I've watched them."", ""THIS SPECIAL WAS SO FUN AND FUNNYI don't get why people dislike it so much, it's just entertaining and funny as hell!!! why give it hate?this episode it clearly fun and not serious, and it works perfectly! reallythe gags with Gordon absolutely killed me and it was just overall very enjoyable, funny jokes all around, fun characters interactions, just the studio having fun I'd assume !part with Charelote at the start KILLED MEEEEE FRwhy judge a street hotdog like you'd judge a michelin dish?...10/10 would recommend, funny as hell very entertaining don't understand all the hate towards it 10/10 would recommend, funny as hell very entertaining don't understand all the hate towards it"", ""Why do people hate this? It was fun and very entertaining to watch!The jokes were corny, but I think that makes it funnier. I do wish we got to see a few more characters in this OVA, but I can still consider it a masterpiece. It was funny and I would like to see more like this. It was fun to see the voice actors dubbing their hearts out. I watched in english dub, but I skimmed the episode subbed as well.Anyway, the squad captains, Asta, and Yuno are on a type of game show and they have to answer some goofy questions...asked by other characters. Asta and Yuno are determined to win the prize so that they can send it back to their home village, Hage.It's a funny OVA that gave me a good laugh. I most definitely recommended if you like comedy! asked by other characters. Asta and Yuno are determined to win the prize so that they can send it back to their home village, Hage.It's a funny OVA that gave me a good laugh. I most definitely recommended if you like comedy!""]"
Bakuon!! OVA,https://myanimelist.net/anime/31883/Bakuon_OVA,"[""So I finally got around to watching this, and I really didn't want that other review to be the only one...This OVA basically just feels similar to some of the better episodes from the main series. By that I mean it has a nice balance of comedy, fan-service, and sweet moments. And the animation seems to be a bit better than the main series. The story isn't Shakespeare, but if you watched the main series I imagine you already know what to expect. So if you watched the show, then this OVA is a no-brainer. After I watched it, I felt stupid for putting off...watching it for so long...Edit: So apparently they made another OVA! I finally got a chance to watch it recently, so I thought I should update this review.I didn't like the second OVA quite as much as the first, probably because it revolves around Hijiri, who wasn't exactly my favorite character in the show. It still delivers the comedy and sweet moments, but unfortunately no fan-service this time. watching it for so long...Edit: So apparently they made another OVA! I finally got a chance to watch it recently, so I thought I should update this review.I didn't like the second OVA quite as much as the first, probably because it revolves around Hijiri, who wasn't exactly my favorite character in the show. It still delivers the comedy and sweet moments, but unfortunately no fan-service this time."", ""Just a honest review from a regular anime viewer. I really don't know how some of the reviewers manage to write really detailed reviews so like I said it's just a honest review. To begin with, the story wasn't that special at all. There were funny moments and everything, but the story didn't had any fire or any hooks (I mean it wasn't that entertaining to watch (checked my facebook several times while watching it)).On my opinion if you just stick to the main series and don't watch the OVA, you won't miss anything special and maybe save up some time.Is it worth to...watch ? Not really, but if you like Bakuon!! Then yes.Story: 6Enjoyment: 6Overall: 6*Spoiler*Raimu Senpai saves the day like always. watch ? Not really, but if you like Bakuon!! Then yes.Story: 6Enjoyment: 6Overall: 6*Spoiler*Raimu Senpai saves the day like always."", 'Part 1 EnglishPart 2 Bahasa Indonesia--------------------------------------Well, well, well, what do we have here? It\'s the Bakuon OVA, an anime that\'s like a motorcycle ride through a rainstorm of mediocrity.Let\'s start with the story, or lack thereof. It\'s like a bunch of high school girls who love motorcycles, but not much else happens. It\'s like watching paint dry, if the paint was trying to be edgy and cool.The voice over work is decent enough, but the music is forgettable at best. It\'s like elevator music for people who don\'t like elevators.Now, I know what you\'re thinking. \'But , what about the motorcycles? Surely the motorcycles are...cool?\' Well, they\'re not. They\'re like riding a scooter through a parking lot. Sure, it\'s fun for a little bit, but then you realize you\'re just going in circles.Overall, I\'d give This OVA a score of 6.333/10. It\'s not terrible, but it\'s not exactly setting the world on fire either. If you\'re really into motorcycles, you might find something to enjoy here, but for the rest of us, it\'s a forgettable ride.--------------------------------------Baiklah, apa yang kita miliki di sini? Ini adalah Bakuon OVA, sebuah anime yang seperti perjalanan motor di tengah hujan rintik yang biasa-biasa saja.Mari kita mulai dengan ceritanya, atau kurangnya cerita. Ini seperti kisah tentang sekelompok gadis SMA yang suka motor, tapi tidak banyak yang terjadi. Ini seperti menonton cat kering, jika cat itu mencoba menjadi keren.Pekerjaan suara cukup baik, tapi musiknya mudah dilupakan. Ini seperti musik latar lift untuk orang yang tidak suka lift.Sekarang, saya tahu apa yang Anda pikirkan. ""Tapi , bagaimana dengan sepeda motor? Pasti sepeda motor itu keren?"" Yah, mereka tidak. Seperti mengendarai skuter di parkiran. Tentu, itu menyenangkan untuk sedikit waktu, tetapi kemudian Anda menyadari bahwa Anda hanya berputar-putar.Secara keseluruhan, saya akan memberikan skor 6,333/10 untuk OVA ini. Ini tidak mengerikan, tetapi juga tidak membuat dunia terbakar. Jika Anda benar-benar menyukai sepeda motor, Anda mungkin menemukan sesuatu yang menarik di sini, tapi bagi sebagian besar dari kita, ini adalah perjalanan yang mudah dilupakan. cool?\' Well, they\'re not. They\'re like riding a scooter through a parking lot. Sure, it\'s fun for a little bit, but then you realize you\'re just going in circles.Overall, I\'d give This OVA a score of 6.333/10. It\'s not terrible, but it\'s not exactly setting the world on fire either. If you\'re really into motorcycles, you might find something to enjoy here, but for the rest of us, it\'s a forgettable ride.--------------------------------------Baiklah, apa yang kita miliki di sini? Ini adalah Bakuon OVA, sebuah anime yang seperti perjalanan motor di tengah hujan rintik yang biasa-biasa saja.Mari kita mulai dengan ceritanya, atau kurangnya cerita. Ini seperti kisah tentang sekelompok gadis SMA yang suka motor, tapi tidak banyak yang terjadi. Ini seperti menonton cat kering, jika cat itu mencoba menjadi keren.Pekerjaan suara cukup baik, tapi musiknya mudah dilupakan. Ini seperti musik latar lift untuk orang yang tidak suka lift.Sekarang, saya tahu apa yang Anda pikirkan. ""Tapi , bagaimana dengan sepeda motor? Pasti sepeda motor itu keren?"" Yah, mereka tidak. Seperti mengendarai skuter di parkiran. Tentu, itu menyenangkan untuk sedikit waktu, tetapi kemudian Anda menyadari bahwa Anda hanya berputar-putar.Secara keseluruhan, saya akan memberikan skor 6,333/10 untuk OVA ini. Ini tidak mengerikan, tetapi juga tidak membuat dunia terbakar. Jika Anda benar-benar menyukai sepeda motor, Anda mungkin menemukan sesuatu yang menarik di sini, tapi bagi sebagian besar dari kita, ini adalah perjalanan yang mudah dilupakan.', ""Story: OVA1: the first OVA is ok or decent it pretty much that Onsa got the idea to go do 100 mile thing (if i remember that correctly) pretty much for a some coffee (also she heard it from here father) so decides to have her and the girls go and do it.OVA2: the second OVA is pretty much just about Hijiri and how she got her bike licensee that really all about it and also the her butler turns into a girl for a good bit of the show (sorry i guess for a spoiler there)Art: art is as good the anime background look...good and also the characters and the bikes as well wasn't bad at all.Sound: There was no Op for both of the OVA's but there was for the Ed (kinda odd) but the Ed were good also all the Va's come back so they all did pretty good here.Character: Hane is the main character of this anime and she is well a really bright light and just overall fun and nice person she is also really energetic all the time also i liked her in the anime she was well done. Ramiu is another main character and i mean personally i can't describe here than she just doesn't talk at all like that the only real thing about her. Hijiri is another main character and she is a person who is actually wealthy and has her own butler drive her around and such sense she can't but she does have a pretty good attitude and not a snobby one again just a cheerful and nice character. Onsa is another main character and she actually has a bike shop unlike the others (granted her father runs it but hopefully you get my point) so she like everyone her is actually a cheerful and kind person in the anime. Rin is the last main character here and she is really passionate about Suzuki bikes to the point of arguing over it with Onsa (they get into alot cause she loves them but Onsa personally hates them so there you go) she can kinda have a snobby attitude but she is a nice and good character here (also i usually don't add support characters here but will but just one). Chisame is a supporting character and she goes to the bike club later she was a minibike rider but doesn't ride them on the rode cause she think they shouldn't be on the rode (uh ok that makes no sense but roll with it) but she is a good character i personally didn't care for her cause i don't know she just seems gloomy and stuff ALL the time but she again is a decent character i should say. (copied it from my own review sense they act the same here).Enjoyment: What i liked: both OVA's did there job pretty good the comedy i wouldn't say is there at both but i did make me smile a good couple of times also the enjoyment of it is there also again all the same VA's who did a good job with the anime and the OVA's as well here. What i didn't like: i think the only thing i could say i didn't like was that Hijiri getting in a sense her own episode (granted the other girls are there but i feels like just her episode) i didn't mind her but some people who didn't like her should probably say no to this OVA but it was pretty good i never minded Hijiri.Overall: id give both a 6 the OVA's overall were pretty enjoyable comedy isn't really there but it kinda is the Va's again being here and they did the job pretty good here as for the OVA's in general they were pretty good you really wouldn't be missing anything by skipping the OVA's but i'd give them a shot if your a fan of the anime. good and also the characters and the bikes as well wasn't bad at all.Sound: There was no Op for both of the OVA's but there was for the Ed (kinda odd) but the Ed were good also all the Va's come back so they all did pretty good here.Character: Hane is the main character of this anime and she is well a really bright light and just overall fun and nice person she is also really energetic all the time also i liked her in the anime she was well done. Ramiu is another main character and i mean personally i can't describe here than she just doesn't talk at all like that the only real thing about her. Hijiri is another main character and she is a person who is actually wealthy and has her own butler drive her around and such sense she can't but she does have a pretty good attitude and not a snobby one again just a cheerful and nice character. Onsa is another main character and she actually has a bike shop unlike the others (granted her father runs it but hopefully you get my point) so she like everyone her is actually a cheerful and kind person in the anime. Rin is the last main character here and she is really passionate about Suzuki bikes to the point of arguing over it with Onsa (they get into alot cause she loves them but Onsa personally hates them so there you go) she can kinda have a snobby attitude but she is a nice and good character here (also i usually don't add support characters here but will but just one). Chisame is a supporting character and she goes to the bike club later she was a minibike rider but doesn't ride them on the rode cause she think they shouldn't be on the rode (uh ok that makes no sense but roll with it) but she is a good character i personally didn't care for her cause i don't know she just seems gloomy and stuff ALL the time but she again is a decent character i should say. (copied it from my own review sense they act the same here).Enjoyment: What i liked: both OVA's did there job pretty good the comedy i wouldn't say is there at both but i did make me smile a good couple of times also the enjoyment of it is there also again all the same VA's who did a good job with the anime and the OVA's as well here. What i didn't like: i think the only thing i could say i didn't like was that Hijiri getting in a sense her own episode (granted the other girls are there but i feels like just her episode) i didn't mind her but some people who didn't like her should probably say no to this OVA but it was pretty good i never minded Hijiri.Overall: id give both a 6 the OVA's overall were pretty enjoyable comedy isn't really there but it kinda is the Va's again being here and they did the job pretty good here as for the OVA's in general they were pretty good you really wouldn't be missing anything by skipping the OVA's but i'd give them a shot if your a fan of the anime."", ""Bakuon!! was a nice series about motorcycles and weird hobbies and why weird hobbies appeal to people. These were some extra episodes tacked on the end for the DVD, and so they didn't have much to do with the overall themes. The first was a trip for some coffee. I didn't think it was that funny, and the story wasn't too engaging, so it was definitely the weaker half. The second episode was about the rich girl graduating to riding motorcycles on her own and it included a nice plot about her butler, who is revealed to have been a crossdresser in his youth, or...perhaps even trans. Which was cool. I don't think it matched the series at its best, but the second OVA was by far the stronger of these. perhaps even trans. Which was cool. I don't think it matched the series at its best, but the second OVA was by far the stronger of these.""]"
Buta,https://myanimelist.net/anime/13169/Buta,"[""I don't get why everyone associates this one-off as a furry anime. Have none of you seen Ducktales, Rescue Rangers, Animaniacs, Tiny Toons, Looney Tunes, or Tom and Jerry??? They are anthropomorphic animals. Big deal. It didn't focus on anything sexual or anything related to furries. It just so happened that all of the characters were animals.I really liked this one-off. I wish they would have made a series for it because I enjoyed the characters and wanted them to develop more. I was engaged in the story even though there wasn't really much to go off of. The animation is enjoyable as well....It isn't the greatest thing out there but it wasn't horrible either.The characters were pretty cliche but that is fine because it worked out. It was more about the relationship that the samurai pig and kid fox were developing.I would definitely recommend this short to friends and fellow lovers of anime because I enjoyed it so much.There was a period during the short that I was wondering how long it was going to take to get to the end. Chalk that up to boredom or whatever, but I feel like I was amazed that the short was actually the length of a regular anime episode. It isn't the greatest thing out there but it wasn't horrible either.The characters were pretty cliche but that is fine because it worked out. It was more about the relationship that the samurai pig and kid fox were developing.I would definitely recommend this short to friends and fellow lovers of anime because I enjoyed it so much.There was a period during the short that I was wondering how long it was going to take to get to the end. Chalk that up to boredom or whatever, but I feel like I was amazed that the short was actually the length of a regular anime episode."", 'Young Animator Training Project/Anime Mirai short reviews: Part 5/12Buta is a story about a lone samurai guy helping a kid find some lost treasure. Except the samurai is a pig. And the boy is a fox.Yes, all the characters in Buta are anthropomorphised animals. Anthropomorphisation does have narrative purpose beyond trying to appeal to furries. Sometimes it’s about grafting these animal traits onto human characters to emphasise that characteristic. Sometimes it’s about distancing us from the reality of events so we’re able to take a step back from the reality and spend more time analyzing the symbolism which is the reason why Night on...the Galactic Railroad decided to turn its brothers into cats.In Buta, it doesn’t really serve any purpose. If anything, it cheapened its story because turning the characters into animals distanced me from them enough that I didn’t really care about them. At least, that’s my theory as to why I never got into Buta. It could have just been the story was boring. But I’m rather baffled as to why they decided to go the anthropomorphised animals route anyway, so I’m going to blame it on that.Verdict: Skip the Galactic Railroad decided to turn its brothers into cats.In Buta, it doesn’t really serve any purpose. If anything, it cheapened its story because turning the characters into animals distanced me from them enough that I didn’t really care about them. At least, that’s my theory as to why I never got into Buta. It could have just been the story was boring. But I’m rather baffled as to why they decided to go the anthropomorphised animals route anyway, so I’m going to blame it on that.Verdict: Skip', 'So this was a very short little movie about a sword for hire and his interesting adventure with a small Kitsune. The story is very simple, wealthy family gets attacked by pirates for an item they have and one of the children is taken away, only wanting to get the item back and get a little revenge for what had happened. Along the way, he hires a sword for hire to help him. The reason I didn’t start out with the sword for hire, Buta, was because the show doesn’t start out with him and yet both characters seem to take on the feeling of...what a main character is supposed to be for different reasons.Let’s talk about the main characters now I guess. First we have the little fox boy who is trying to get his map back from pirates. We never get an actual name for him; just that he is the oldest child of his family so will end up getting the map on his birthday. He is just like a normal child who was raised in a loving home; naïve, kind, and knows what is right from wrong. The second main character is Buta, the sword for hire. He is pretty much the exact opposite of the little fox. He is slightly dirty, worried more about surviving then doing the right thing, and is always looking for a way to make money. This doesn’t make him a bad guy though as the show has tried hard to show that. It just shows the difference between the privileged and the not so privileged without demonizing the two.There is one group of characters that I sort of feel really did not need to be in the show, and that’s Guppi and her group. Guppi is a female thief who just didn’t seem to fit into the story at all. Her and her group just seemed to pop up every once in a while. I think there are only like three or four scenes with them and it’s just like they were there for comedy relief.The animation is very beautiful; something I would be proud to put next to Studio Ghibli to compare though I do believe Buta was not made by hand. The colors are very bright during the happy points and pushed back slightly when they need to be in order to match the scene that it was trying to portray. The anthropomorphic creatures are very simple but it almost adds to the charm the movie was trying to portray as this is a movie supposed to be meant for all ages. The only problem I had with the design is that the dried fish did not look like dried fish. It’s a very small problem to me but the final part had it as a main point and I just couldn’t understand what they were doing till the fox said they were dried fish.The Japanese voice acting was really nice to hear surprisingly. I don’t normally say that as it’s a little harsh on my ears being a non native speaker but this show’s tone was actually quite nice. The story was slow enough that I could read the subtitles fast enough without stopping the show and the voice acting had a nice tone that made it rather enjoyable. what a main character is supposed to be for different reasons.Let’s talk about the main characters now I guess. First we have the little fox boy who is trying to get his map back from pirates. We never get an actual name for him; just that he is the oldest child of his family so will end up getting the map on his birthday. He is just like a normal child who was raised in a loving home; naïve, kind, and knows what is right from wrong. The second main character is Buta, the sword for hire. He is pretty much the exact opposite of the little fox. He is slightly dirty, worried more about surviving then doing the right thing, and is always looking for a way to make money. This doesn’t make him a bad guy though as the show has tried hard to show that. It just shows the difference between the privileged and the not so privileged without demonizing the two.There is one group of characters that I sort of feel really did not need to be in the show, and that’s Guppi and her group. Guppi is a female thief who just didn’t seem to fit into the story at all. Her and her group just seemed to pop up every once in a while. I think there are only like three or four scenes with them and it’s just like they were there for comedy relief.The animation is very beautiful; something I would be proud to put next to Studio Ghibli to compare though I do believe Buta was not made by hand. The colors are very bright during the happy points and pushed back slightly when they need to be in order to match the scene that it was trying to portray. The anthropomorphic creatures are very simple but it almost adds to the charm the movie was trying to portray as this is a movie supposed to be meant for all ages. The only problem I had with the design is that the dried fish did not look like dried fish. It’s a very small problem to me but the final part had it as a main point and I just couldn’t understand what they were doing till the fox said they were dried fish.The Japanese voice acting was really nice to hear surprisingly. I don’t normally say that as it’s a little harsh on my ears being a non native speaker but this show’s tone was actually quite nice. The story was slow enough that I could read the subtitles fast enough without stopping the show and the voice acting had a nice tone that made it rather enjoyable.', 'Rate of 7seen via english subtitlesThe characters are furies not humans. A warm heart tale about pirates. Even though this movie was comedy based some of the actions made were not bright. For example, say you have guns and you were robbed are you going to rant or shoot? Especially if they are within shooting range.The random luck usage was crazy. I have a problem oh wait here is a solution to help me out.The message i got from this was money buys. Not quite the message i would want kids to get. Yes, money is needed to live but to portray money in a...form of friendship base is not recommended. form of friendship base is not recommended.', ""Buta, a wealthy boy is separated from his family and is captured for his treasure. Through some silly occurrences, a samurai working with the pirates were forced to make a deal with the said kid to retrieve a treasure map.Similar to Sword of the Stranger in terms of the relationship between boy and samurai fighting off against their fate but with Human like Animal Characters. Potential is there but for me there just isn't much to go on in terms of the overall message.Seems mixed in theme but what can you do with just 24 minutes for a story like that. In terms...of positives animation, sound, and design aesthetic is its strong points for sure. For that, so far the weakest of the 4 but by no means bad, but is cluttered which is not the story's fault but. As a whole, Was entertained for the animation but that is pretty much it, the substance is not something this has in terms of message or story. of positives animation, sound, and design aesthetic is its strong points for sure. For that, so far the weakest of the 4 but by no means bad, but is cluttered which is not the story's fault but. As a whole, Was entertained for the animation but that is pretty much it, the substance is not something this has in terms of message or story."", ""Yeah, you really can't force a heartwarming story. Could be due to the length. That's why this short movie fails for me, even though it had all the makings for a good story/my favorite tropes:1. Morally gray, anti-hero only cares about himself until he finds something, cute, plucky kid he begrudgingly protects.2. A mixture of bumbling and competent villains3. Ninjas and/or samuraiSN: The fox boys' voices are annoying to me. Too cutesy.Overall, this is the equivalent of a children's' Saturday morning cartoon. No real character development but cute animation and a seemingly fun story (though I was pretty bored). Again, I think if this had...a longer format, whether an anime or full-length movie, it would have been more compelling. a longer format, whether an anime or full-length movie, it would have been more compelling.""]"
Bad Boys,https://myanimelist.net/anime/6096/Bad_Boys,"[""Just an awesome unknown gem of a series, not to the extent of an FLCL or some masterpiece in the rough, but a very important OVA that tackles a very rarely handled topic of Biker gangs in anime.The 1st episode is an awesome tale about how a boy from a rich family follows his interests to become a biker after being inspired by the Hiroshima Knights, but he soon discovers that the biker life isn't what he hoped it would be.The episodes that follow are just as awesome as they take the story in new directions.Really if you're a fan of Sons...of Anarchy or are just really interested in the biker gang theme than this Anime will really appeal to you.The art I would say can be half and half, sometimes you could get an absolutely awesome use of a fight scene animation and on others, the wacky comedy could just fall flat on its face with this derpy look the characters make that is quite unappealing I would say.Sound is fair but nothing too outstanding, it has a pretty cool OST and a few good songs to boot, but I wouldn't say the anime's strength is in it's sound.Now the Characters in this anime are quite fun and cool, and if your a VA nerd like I am you will soon realize that this OVA series is stacked with talent and they all deliver and end up making the characters so much more memorable because of it.The main characters do feel like a bonding team over the course of the show and the villains all have a unique feel to them that really drives home the importance for our main cast to defeat.I really enjoyed this series. Please check it out if you like Biker themed shows. of Anarchy or are just really interested in the biker gang theme than this Anime will really appeal to you.The art I would say can be half and half, sometimes you could get an absolutely awesome use of a fight scene animation and on others, the wacky comedy could just fall flat on its face with this derpy look the characters make that is quite unappealing I would say.Sound is fair but nothing too outstanding, it has a pretty cool OST and a few good songs to boot, but I wouldn't say the anime's strength is in it's sound.Now the Characters in this anime are quite fun and cool, and if your a VA nerd like I am you will soon realize that this OVA series is stacked with talent and they all deliver and end up making the characters so much more memorable because of it.The main characters do feel like a bonding team over the course of the show and the villains all have a unique feel to them that really drives home the importance for our main cast to defeat.I really enjoyed this series. Please check it out if you like Biker themed shows."", 'As someone who loves the manga, I appreciate what they did with this adaption. The anime has great music, they didn’t change the art style from the manga, and the characters are still the beloved characters from the manga that I recognize and adore.This is definitely a classic delinquent story and it’s a fun little series but it also tackles a lot of difficult topics like; r*pe, violence, and etc. Because it’s an older work, I’d say the topic of r*pe wasn’t handled very well so if that is a possible trigger, stay away from this.Other than that, it’s very difficult to find...the entirety of the series. I’m someone who’s definitely willing to pay to watch what I want but I can’t even figure out where to do that. It’s not on Funimation, Crunchyroll, Amazon Prime, Hulu, or Netflix. The only way I was able to find out where to watch the entire thing is on YouTube by searching up Bad Boys OVA… and sadly there are no English Subtitles. If you can’t speak Japanese other websites definitely have them but only the first three episodes, they do not have all five. I also found the DVD’s on EBay but I’m definitely not spending 170 something on a show that only has 5 episodes. I know that if you put the 5 episodes together it’s basically a super long movie but even so, I somehow doubt it has English subtitles. So I’d be spending all of that money, for what?If you want to consume more of the story I think it’s definitely less of a hassle to read the manga. Although the first few chapters are very strange, it gets so much better. I wish that I could finish the anime so if anyone has some tips to find the rest of the anime, I’d love the help. Otherwise, from what I’ve seen so far, it’s a great adaption. It cuts out some of the weirdo stuff from the beginning of the story and one of the worst characters in the series so it flourishes in a way the manga didn’t when it first started out. It has the charm, from the manga,  that kept me binge reading. It’s a wonderful series. Definitely watch it or read it. 9/10 highly recommend. the entirety of the series. I’m someone who’s definitely willing to pay to watch what I want but I can’t even figure out where to do that. It’s not on Funimation, Crunchyroll, Amazon Prime, Hulu, or Netflix. The only way I was able to find out where to watch the entire thing is on YouTube by searching up Bad Boys OVA… and sadly there are no English Subtitles. If you can’t speak Japanese other websites definitely have them but only the first three episodes, they do not have all five. I also found the DVD’s on EBay but I’m definitely not spending 170 something on a show that only has 5 episodes. I know that if you put the 5 episodes together it’s basically a super long movie but even so, I somehow doubt it has English subtitles. So I’d be spending all of that money, for what?If you want to consume more of the story I think it’s definitely less of a hassle to read the manga. Although the first few chapters are very strange, it gets so much better. I wish that I could finish the anime so if anyone has some tips to find the rest of the anime, I’d love the help. Otherwise, from what I’ve seen so far, it’s a great adaption. It cuts out some of the weirdo stuff from the beginning of the story and one of the worst characters in the series so it flourishes in a way the manga didn’t when it first started out. It has the charm, from the manga,  that kept me binge reading. It’s a wonderful series. Definitely watch it or read it. 9/10 highly recommend.']"
