Name,Anime_url,Review
Sensei no Ojikan: Dokidoki School Hours OVA,https://myanimelist.net/anime/6068/Sensei_no_Ojikan__Dokidoki_School_Hours_OVA,[]
Perman,https://myanimelist.net/anime/6303/Perman,"['This anime is about an average little boy, Mitsuo Suwa, who becomes a super hero as an apprentice of Birdman. As Mitsuo works towards balancing his life as superhero who helps other people and being an ordinary student, he faces many problems. The most prominent being his frustration that his work is unrewarding. he overcomes his problems and continues on his work along with his companions due to his desire to save the people.The anime has mediocre art and sound but the story is great and is entertaining. ']"
Pokemon: Pikachu Tankentai,https://myanimelist.net/anime/4792/Pokemon__Pikachu_Tankentai,"[""Time to look at one of the many shorts that come before the Pokemon movies.Story: While it's nothing special, it didn't really have to be. It's a 1-time short that just needed a clear beginning, middle, and end, which it did have. While not very engaging, it accomplished what it needed to do.Art: Considering this comes right before the 2nd Pokemon movie, I'm glad that they didn't try to put a whole lot of focus on making this one look amazing and instead, just went with an art style that makes a lot of things look like they came out of a children's storybook and...also the same art style used for the show. This does work and can actually get some amazing shots, especially when they stumble upon the area where various water Pokemon live and when the giant tree is blowing in the wind.Sound: Most of the sound is just the various Pokemon voices, which is OK. It's not as ear-grating as it could be and actually sounds beautiful at certain points when a lot of them sing together. There's also a few pretty good songs in this short, so that's always a plus.Character: Most of the short is spent showing how all of the different Pokemon can live and work together, which is great to see since the show doesn't do episodes like this that often and it's a rarity to see Pokemon do more in the movies besides just battle.Enjoyment: Taking it at what it is, which is a short about as long as an episode from the show, it's pretty entertaining. While not action packed like the movie that follows, it gets your spirits up before you begin to watch the full length feature. also the same art style used for the show. This does work and can actually get some amazing shots, especially when they stumble upon the area where various water Pokemon live and when the giant tree is blowing in the wind.Sound: Most of the sound is just the various Pokemon voices, which is OK. It's not as ear-grating as it could be and actually sounds beautiful at certain points when a lot of them sing together. There's also a few pretty good songs in this short, so that's always a plus.Character: Most of the short is spent showing how all of the different Pokemon can live and work together, which is great to see since the show doesn't do episodes like this that often and it's a rarity to see Pokemon do more in the movies besides just battle.Enjoyment: Taking it at what it is, which is a short about as long as an episode from the show, it's pretty entertaining. While not action packed like the movie that follows, it gets your spirits up before you begin to watch the full length feature."", 'This short movie was on the VHS for pokemon 2000 back in the day. a classic pokemon animation, looks just like the old stuff, none of this new BULLSHIT GARBAGE that pokemon does now. very beautifully animated, its basically just 20 minutes of Ken Sugimori aesthetic cute. There really isn\'t a story, or characters or like anything at all. anyway, good ass movie, 10/10 I like the part where pikachu goes ""pikachu!""Also this review needs more information apparently. what else am i supposed to say. pikachu pikachu. pikapika.Electrons propagating through a magnetic field emit very bright and coherent photon beams via synchrotron radiation. It...has numerous uses in the study of atomic structure, chemistry, condensed matter physics, biology, and technology. A large number of synchrotron light sources exist worldwide. Examples in the U.S. are SSRL at SLAC National Accelerator Laboratory, APS at Argonne National Laboratory, ALS at Lawrence Berkeley National Laboratory, and NSLS-II at Brookhaven National Laboratory. In Europe, there are MAX IV in Lund, Sweden, BESSY in Berlin, Germany, Diamond in Oxfordshire, UK, ESRF in Grenoble, France, the latter has been used to extract detailed 3-dimensional images of insects trapped in amber.[15]Free-electron lasers (FELs) are a special class of light sources based on synchrotron radiation that provides shorter pulses with higher temporal coherence. A specially designed FEL is the most brilliant source of x-rays in the observable universe.[16] The most prominent examples are the LCLS in the U.S. and European XFEL in Germany. More attention is being drawn towards soft x-ray lasers, which together with pulse shortening opens up new methods for attosecond science.[17] Apart from x-rays, FELs are used to emit terahertz light, e.g. FELIX in Nijmegen, Netherlands, TELBE in Dresden, Germany and NovoFEL in Novosibirsk, Russia.Thus there is a great demand for electron accelerators of moderate (GeV) energy, high intensity and high beam quality to drive light sources. has numerous uses in the study of atomic structure, chemistry, condensed matter physics, biology, and technology. A large number of synchrotron light sources exist worldwide. Examples in the U.S. are SSRL at SLAC National Accelerator Laboratory, APS at Argonne National Laboratory, ALS at Lawrence Berkeley National Laboratory, and NSLS-II at Brookhaven National Laboratory. In Europe, there are MAX IV in Lund, Sweden, BESSY in Berlin, Germany, Diamond in Oxfordshire, UK, ESRF in Grenoble, France, the latter has been used to extract detailed 3-dimensional images of insects trapped in amber.[15]Free-electron lasers (FELs) are a special class of light sources based on synchrotron radiation that provides shorter pulses with higher temporal coherence. A specially designed FEL is the most brilliant source of x-rays in the observable universe.[16] The most prominent examples are the LCLS in the U.S. and European XFEL in Germany. More attention is being drawn towards soft x-ray lasers, which together with pulse shortening opens up new methods for attosecond science.[17] Apart from x-rays, FELs are used to emit terahertz light, e.g. FELIX in Nijmegen, Netherlands, TELBE in Dresden, Germany and NovoFEL in Novosibirsk, Russia.Thus there is a great demand for electron accelerators of moderate (GeV) energy, high intensity and high beam quality to drive light sources.']"
Piyoko ni Omakase pyo!,https://myanimelist.net/anime/1748/Piyoko_ni_Omakase_pyo,"['""Piyoko ni omakase pyo!"" or ""Leave it to Piyoko!"" was a great anime. I finished it in one night because it was very short, but otherwise, very cute.Story: 10Art: 10Sound: 10Characters: 10Overall and Enjoyment: 10I couldn\'t find subs, so I was forced to watch the dubs. But the dubs were actually pretty good. I love Piyoko-chan, she\'s REALLY cute! I liked this anime because it was cute, funny, and overall entertaining. It doesn\'t take a long time to watch, and it\'s really cute, so I think you should watch it! Thanks for reading! ', ""Some of you may recall that one of my earliest reviews was of Panyo Panyo Di Gi Charat. I gave it a decent rating saying that it was held back by sub-par voice acting and humour that didn't always work. Leave it to Piyoko is an eight episode OVA involving several of the same characters. Is it as good or better?Leave it to Piyoko has the same absence of story as Panyo Panyo Di Gi Charat. The basic premise is that Princess Piyoko, one of the antagonists from Di Gi Charat, accidentally destroys a large portion of her planet and flees to earth with her...Black Gema Gema Gang with the plan of kidnapping Princess Dejiko and holding her for ransom. They then proceed to go through several, incredibly random scenarios, most of which don't even involve their plan. The main difference between Leave it to Piyoko and Panyo Panyo Di Gi Charat is that Panyo Panyo Di Gi Charat has humour that generally works pretty well and Leave it to Piyoko just relies on complete randomness and the fact that the gang is incompetent. It's not randomness structured in an amusing way, it's just random and the gang being incompetent isn't played up in an amusing way. It's just them being incompetent. There are very few humorous moments in this. The fifteen minute episodes just feel like a lot of sound and fury signifying nothing.The characters remain fairly flat. One thing that does work are the interactions between Piyoko and other characters. The way she interacts with her upper level gang members and Princess Dejiko provides some cute moments.The art is lazy and schizophrenic. The tone shifts frequently and with little reason. There isn't a usual method as a result. It creates a unique atmosphere, but that's really not a good thing.The voice acting still tends towards over the top and somewhat grating. They get good people, like Hayashibara Megumi and Sanada Asami, but none of them do their best work, in all likelihood because of the direction. The music is just boring.I'm going to give it a yuri factor of 3/10. There are some moments that could be read as homoerotic, but the characters involved are all of eight and ten years old so I wouldn't read it that way.My final rating is a 3/10. The few charming/humorous moments can't make up for the overall lack of humour. The voice acting is still sub-par and the art is a lot worse in this than it was in Panyo Panyo Di Gi Charat. I know that it's intended for children, but I really don't think most children are going to be entertained by it. Black Gema Gema Gang with the plan of kidnapping Princess Dejiko and holding her for ransom. They then proceed to go through several, incredibly random scenarios, most of which don't even involve their plan. The main difference between Leave it to Piyoko and Panyo Panyo Di Gi Charat is that Panyo Panyo Di Gi Charat has humour that generally works pretty well and Leave it to Piyoko just relies on complete randomness and the fact that the gang is incompetent. It's not randomness structured in an amusing way, it's just random and the gang being incompetent isn't played up in an amusing way. It's just them being incompetent. There are very few humorous moments in this. The fifteen minute episodes just feel like a lot of sound and fury signifying nothing.The characters remain fairly flat. One thing that does work are the interactions between Piyoko and other characters. The way she interacts with her upper level gang members and Princess Dejiko provides some cute moments.The art is lazy and schizophrenic. The tone shifts frequently and with little reason. There isn't a usual method as a result. It creates a unique atmosphere, but that's really not a good thing.The voice acting still tends towards over the top and somewhat grating. They get good people, like Hayashibara Megumi and Sanada Asami, but none of them do their best work, in all likelihood because of the direction. The music is just boring.I'm going to give it a yuri factor of 3/10. There are some moments that could be read as homoerotic, but the characters involved are all of eight and ten years old so I wouldn't read it that way.My final rating is a 3/10. The few charming/humorous moments can't make up for the overall lack of humour. The voice acting is still sub-par and the art is a lot worse in this than it was in Panyo Panyo Di Gi Charat. I know that it's intended for children, but I really don't think most children are going to be entertained by it."", ""Well I think you've already seen me doing several reviews about Di gi charat so hello againThis is another set of specials but focused on Piyoko and how she came to earth with her gang to try to kidnap Dejiko. The humor is very ridiculous as always and I appreciate that they go deeper into Piyoko's origins and well, we learned at least something about her parents. if you are looking for an anime that follows a plot I must tell you that Di gi charat and all their specials/ovas is not for you since most of them are random episodes intended to entertain us...(and is an anime for children so we shouldn't be harsh about this)Anyways i only recommend this if you are a fan this franchise,nothing more to say (and is an anime for children so we shouldn't be harsh about this)Anyways i only recommend this if you are a fan this franchise,nothing more to say""]"
Sengoku Musou SP: Sanada no Shou,https://myanimelist.net/anime/21497/Sengoku_Musou_SP__Sanada_no_Shou,"[""So I just finished watching this movie earlier today and I decided that I should write a review for it so let's start.Note : I am a really big fan of animes in feudal japan regarding the fight for power ( like this one and Sengoku Basara) that have cool battles and stuff so this review might be a bit biased.Story   8 / 10So the takes place in feudal japan where we have the ongoing battle for power between the big houses. The story starts after the deaths of Shingen Takeda and Oda Nobunaga and focuses around the struggles of the Sanada...brothers : Yukimura and Nobuyuki. The story is based on the video game Samurai Warriors 4 and it's pretty linear and standard and tries to follow the historic events . I always like this type of story thus I rated it 8/10 but if I wasn't biased it would probably be around 6/10.Art 7 / 10The art isn't anything out of the ordinary or too extravagant but it is good. The animation is fluid and it really fits this genre of anime. I definetly enjoyed it. All the main and most of the secondary characters have a unique design (like in the games) but I also liked that most foot soldiers weren't just copy paste of the same one, they each had a little bit of something distinctive (a beard , a moustache , a bit of white hair , a scar , a wrinkle , etc).Sound 8/10The music is really cool . They use that inspiring battle music and war music and I love that. As far as it concerns the characters , for most of them the voice fits perfectly. Exceptions would be Nobunaga (omg so wrong...sooo wrong) and Kunoichi ( her voice just annoys me) but they barely appear / talk (at most 3 minutes both of them together) so it's not that bad. You will be able to ignore it.Character 9/10Here you got your stereotipycal Sanada Yukimura !! which I love. He is one of my favourite characters whenever he appears. Nobuyuki is also quite cool. The struggles of the 2 brothers are portrayed quite nicely , as they try to survive and keep their name and honor intact in a world thrown into chaos. The rest of the characters are just secondary or barely appear thus they don't really strike a big impact. But as I said I am a sucker for this type of anime/ characters so 9/10 in my book, if I were not biased maybe a 7/10.Enjoynment 9 / 10I really enjoyed the movie. It was very easy to watch and man that final battle was really cool (made the whole first 2 thirds of the movie worth watching through) . I really mean it was awesome. Because it tried not to become too super-powered sayains (like Sengoku Basara does) for the whole battle. It should the ingenuity of Nobuyuki and the armies clashing. Ofcourse we also have  sanada wrecking shit up Basara style which is always cool. But as I said I love the fact that they did not overuse that.If you are not a fan of this type of anime this is most likely a 6 / 10 for you.Overall 8/10Overall this was a good anime , that stays true to its genre with decent characters and audio, good graphics and an awesome final battle.(if you are not a fan of this genre this anime would probably be around 6/10 for you) brothers : Yukimura and Nobuyuki. The story is based on the video game Samurai Warriors 4 and it's pretty linear and standard and tries to follow the historic events . I always like this type of story thus I rated it 8/10 but if I wasn't biased it would probably be around 6/10.Art 7 / 10The art isn't anything out of the ordinary or too extravagant but it is good. The animation is fluid and it really fits this genre of anime. I definetly enjoyed it. All the main and most of the secondary characters have a unique design (like in the games) but I also liked that most foot soldiers weren't just copy paste of the same one, they each had a little bit of something distinctive (a beard , a moustache , a bit of white hair , a scar , a wrinkle , etc).Sound 8/10The music is really cool . They use that inspiring battle music and war music and I love that. As far as it concerns the characters , for most of them the voice fits perfectly. Exceptions would be Nobunaga (omg so wrong...sooo wrong) and Kunoichi ( her voice just annoys me) but they barely appear / talk (at most 3 minutes both of them together) so it's not that bad. You will be able to ignore it.Character 9/10Here you got your stereotipycal Sanada Yukimura !! which I love. He is one of my favourite characters whenever he appears. Nobuyuki is also quite cool. The struggles of the 2 brothers are portrayed quite nicely , as they try to survive and keep their name and honor intact in a world thrown into chaos. The rest of the characters are just secondary or barely appear thus they don't really strike a big impact. But as I said I am a sucker for this type of anime/ characters so 9/10 in my book, if I were not biased maybe a 7/10.Enjoynment 9 / 10I really enjoyed the movie. It was very easy to watch and man that final battle was really cool (made the whole first 2 thirds of the movie worth watching through) . I really mean it was awesome. Because it tried not to become too super-powered sayains (like Sengoku Basara does) for the whole battle. It should the ingenuity of Nobuyuki and the armies clashing. Ofcourse we also have  sanada wrecking shit up Basara style which is always cool. But as I said I love the fact that they did not overuse that.If you are not a fan of this type of anime this is most likely a 6 / 10 for you.Overall 8/10Overall this was a good anime , that stays true to its genre with decent characters and audio, good graphics and an awesome final battle.(if you are not a fan of this genre this anime would probably be around 6/10 for you)"", 'Good god I didn\'t think I\'d ever be wishing to wash Sengoku Basara instead. I encountered that game at a convention when the committee running one of the screening rooms had to fall back on their third or fourth option, and still have the memory of that Honda guy jetting around in his steam-powered armor; hysterical!This movie, and the series that it sets up for, do not have any such moments.Have you played Samurai Warriors by Koei? Have you ever walked into a store and saw something that you\'ve seen every time you walked into the store and thought ""Boy is that thing average, but...I guess it\'s nice that it\'s always there? Wait why am I getting comfort from such an empty material thing?""That could be any/all of the Warriors titles; mindless button-mashing that isn\'t bad so long as you don\'t expect anything from it but just that.This movie and it\'s accompanying anime is like playing Samurai warriors, but only getting to watch the cut-scenes.This boils the show (and game really) to overacting, silly representations of historical characters, and painfully paced and predictable plot points.I was trying to hold out watching the anime to see if Yukimura\'s death would rival the end of Return of the King in terms of how drawn out it could be, but this movie and the first two episodes dissuaded me.Yes I didn\'t watch all of the anime.No, I couldn\'t be bothered to write a separate entry.Go buy a used copy of Samurai Warriors and see everything in this movie and the anime, plus cathartic, mind-numbing destruction of pixels with Nobunaga\'s demon light-saber and other fantastic additions. I guess it\'s nice that it\'s always there? Wait why am I getting comfort from such an empty material thing?""That could be any/all of the Warriors titles; mindless button-mashing that isn\'t bad so long as you don\'t expect anything from it but just that.This movie and it\'s accompanying anime is like playing Samurai warriors, but only getting to watch the cut-scenes.This boils the show (and game really) to overacting, silly representations of historical characters, and painfully paced and predictable plot points.I was trying to hold out watching the anime to see if Yukimura\'s death would rival the end of Return of the King in terms of how drawn out it could be, but this movie and the first two episodes dissuaded me.Yes I didn\'t watch all of the anime.No, I couldn\'t be bothered to write a separate entry.Go buy a used copy of Samurai Warriors and see everything in this movie and the anime, plus cathartic, mind-numbing destruction of pixels with Nobunaga\'s demon light-saber and other fantastic additions.']"
