Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Natsume Yuujinchou: Itsuka Yuki no Hi ni,Natsume’s Book of Friends: On a Certain Snowy Day,8.33,2398,235,80,OVA,1,Finished Airing,"Feb 5, 2014","Aniplex,       Nihon Ad Systems","None found, add some",Brain's Base,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",22 min.,PG-13 - Teens 13 or older,109,,,Shoujo
Psycho-Pass,,8.33,62,237,1,TV,22,Finished Airing,"Oct 12, 2012 to Mar 22, 2013","Dentsu,       Fuji TV,       Nitroplus,       Sony Music Entertainment,       TOHO animation,       Kyoraku Industrial Holdings",Funimation,Production I.G,Original,"Action, Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Psychological",23 min. per ep.,R - 17+ (violence & profanity),"38,955",Fall 2012,Fridays at 00:45 (JST),
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re:ZERO -Starting Life in Another World- Season 2,8.33,135,238,1,TV,13,Finished Airing,"Jul 8, 2020 to Sep 30, 2020","AT-X,       Memory-Tech,       Hakuhodo DY Music & Pictures,       Kadokawa Media House,       Kadokawa","None found, add some",White Fox,Light novel,"Drama, Fantasy, Suspense","Isekai, Psychological, Time Travel",26 min. per ep.,R - 17+ (violence & profanity),"11,636",Summer 2020,Wednesdays at 22:30 (JST),
Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,8.33,251,239,771,TV,12,Finished Airing,"Jul 6, 2021 to Sep 21, 2021","Kodansha,       BS11,       Bandai Namco Arts,       Micro Magazine Publishing,       Bandai Spirits,       Sony Music Solutions,       ADK Marketing Solutions",Crunchyroll,8bit,Manga,"Action, Adventure, Comedy, Fantasy","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,"10,906",Summer 2021,Tuesdays at 23:00 (JST),Shounen
Versailles no Bara,The Rose of Versailles,8.33,2104,240,99,TV,40,Finished Airing,"Oct 10, 1979 to Sep 3, 1980",Nippon Television Network,"Nozomi Entertainment,       Discotek Media",Tokyo Movie Shinsha,Manga,"Drama, Romance","Historical, Military",24 min. per ep.,PG-13 - Teens 13 or older,"3,028",Fall 1979,Wednesdays at 19:00 (JST),Shoujo
Douluo Dalu 2nd Season,,8.32,4861,243,20,ONA,237,Finished Airing,"Dec 1, 2018 to Jun 10, 2023","Tencent Penguin Pictures,       Xuanshi Tangmen","None found, add some",Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Supernatural","Historical, Martial Arts",20 min. per ep.,PG-13 - Teens 13 or older,438,,,
Uchuu Senkan Yamato 2199,Star Blazers: Space Battleship Yamato 2199,8.32,1883,241,116,OVA,26,Finished Airing,"May 25, 2012 to Oct 25, 2013","Production I.G,       Bandai Visual,       OLM,       Lantis,       Shochiku,       Bandai,       Tohokushinsha Film Corporation,       Bandai Namco Games,       Voyager Entertainment",Funimation,"Xebec,       AIC",Original,"Action, Drama, Sci-Fi","Adult Cast, Military, Space",25 min. per ep.,PG-13 - Teens 13 or older,"1,763",,,
Bakemonogatari,,8.32,91,242,1,TV,15,Finished Airing,"Jul 3, 2009 to Jun 25, 2010","Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Mystery, Romance, Supernatural",Vampire,25 min. per ep.,R - 17+ (violence & profanity),"49,119",Summer 2009,Fridays at 23:00 (JST),
Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night [Unlimited Blade Works] Season 2,8.32,210,244,857,TV,13,Finished Airing,"Apr 5, 2015 to Jun 28, 2015","Aniplex,       Notes",Aniplex of America,ufotable,Visual novel,"Action, Fantasy, Supernatural",,24 min. per ep.,R - 17+ (violence & profanity),"9,251",Spring 2015,Sundays at 00:00 (JST),
Major S6,,8.32,2776,246,63,TV,25,Finished Airing,"Apr 3, 2010 to Sep 25, 2010","Shogakukan-Shueisha Productions,       NHK","None found, add some",SynergySP,Manga,Sports,Team Sports,24 min. per ep.,PG-13 - Teens 13 or older,474,Spring 2010,Unknown,Shounen
Hibike! Euphonium 2,Sound! Euphonium 2,8.32,1047,245,233,TV,13,Finished Airing,"Oct 6, 2016 to Dec 29, 2016","Lantis,       Pony Canyon,       Rakuonsha",Ponycan USA,Kyoto Animation,Novel,Drama,"Music, Performing Arts, School",23 min. per ep.,PG-13 - Teens 13 or older,"3,713",Fall 2016,Thursdays at 00:00 (JST),
Ore dake Level Up na Ken,Solo Leveling,8.32,310,248,668,TV,12,Finished Airing,"Jan 7, 2024 to Mar 31, 2024","Aniplex,       Crunchyroll,       Netmarble,       Kakao piccoma,       D&C Media","None found, add some",A-1 Pictures,Web manga,"Action, Adventure, Fantasy",Adult Cast,23 min. per ep.,R - 17+ (violence & profanity),"12,867",Winter 2024,Sundays at 00:00 (JST),
Romeo no Aoi Sora,Romeo and the Black Brothers,8.32,3111,249,50,TV,33,Finished Airing,"Jan 15, 1995 to Dec 17, 1995","None found, add some","None found, add some",Nippon Animation,Novel,"Adventure, Drama",Historical,23 min. per ep.,PG-13 - Teens 13 or older,658,Winter 1995,Sundays at 19:30 (JST),
Natsume Yuujinchou Go Specials,Natsume's Book of Friends Season 5 Specials,8.32,3253,247,46,Special,2,Finished Airing,"Mar 30, 2017 to Apr 26, 2017","None found, add some","None found, add some",Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",23 min. per ep.,PG-13 - Teens 13 or older,58,,,Shoujo
Kingdom 2nd Season,Kingdom: Season 2,8.31,1752,250,128,TV,39,Finished Airing,"Jun 8, 2013 to Mar 2, 2014","NHK,       NHK Enterprises",Funimation,Pierrot,Manga,Action,"Historical, Military",25 min. per ep.,R - 17+ (violence & profanity),870,Summer 2013,Sundays at 23:45 (JST),Seinen
Luo Xiao Hei Zhan Ji (Movie),The Legend of Hei,8.31,4295,251,27,Movie,1,Finished Airing,"Sep 7, 2019","None found, add some","None found, add some",HMCH,Original,"Adventure, Drama, Fantasy",,1 hr. 41 min.,G - All Ages,381,,,
Natsume Yuujinchou,Natsume's Book of Friends,8.31,411,252,543,TV,13,Finished Airing,"Jul 8, 2008 to Sep 30, 2008","Aniplex,       Nihon Ad Systems,       TV Tokyo Music,       Sony Music Entertainment","NIS America, Inc.,       Crunchyroll",Brain's Base,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",24 min. per ep.,PG-13 - Teens 13 or older,"15,826",Summer 2008,Tuesdays at 01:00 (JST),Shoujo
NHK ni Youkoso!,Welcome to the N.H.K.,8.31,265,253,749,TV,24,Finished Airing,"Jul 10, 2006 to Dec 18, 2006","NHK,       Victor Entertainment","ADV Films,       Funimation",Gonzo,Novel,"Comedy, Drama, Romance, Suspense","Adult Cast, Otaku Culture, Psychological",23 min. per ep.,R+ - Mild Nudity,"26,909",Summer 2006,Unknown,
Ookami to Koushinryou II,Spice and Wolf II,8.31,454,254,496,TV,12,Finished Airing,"Jul 9, 2009 to Sep 24, 2009","Imagin,       Pony Canyon,       Movic,       Kadokawa Pictures Japan,       flying DOG,       ASCII Media Works",Funimation,"Brain's Base,       Marvy Jack",Light novel,"Adventure, Drama, Fantasy, Romance",Adult Cast,23 min. per ep.,PG-13 - Teens 13 or older,"4,286",Summer 2009,Thursdays at 01:15 (JST),
Sasaki to Miyano Movie: Sotsugyou-hen,Sasaki and Miyano: Graduation,8.31,3384,255,43,Movie,1,Finished Airing,"Feb 17, 2023","Frontier Works,       Movic,       Nippon Columbia,       U-NEXT,       BS NTV,       Kadokawa,       TVA advance ,       Cinema Sunshine","None found, add some",Studio Deen,Manga,Boys Love,"Otaku Culture, School",51 min.,PG-13 - Teens 13 or older,329,,,
Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,Legend of the Galactic Heroes: Die Neue These - Collision,8.31,4746,256,21,Movie,12,Finished Airing,"Mar 4, 2022 to May 13, 2022","Shochiku,       Wright Staff,       Aiming","None found, add some",Production I.G,Novel,"Drama, Sci-Fi","Adult Cast, Military, Space",25 min. per ep.,R - 17+ (violence & profanity),122,,,
Given,,8.31,382,257,575,TV,11,Finished Airing,"Jul 12, 2019 to Sep 20, 2019","Aniplex,       Dentsu,       Movic,       Fuji TV,       Shinshokan","None found, add some",Lerche,Manga,"Boys Love, Drama","Music, School",22 min. per ep.,PG-13 - Teens 13 or older,"17,235",Summer 2019,Fridays at 00:55 (JST),
Hunter x Hunter: Original Video Animation,,8.31,1754,258,127,OVA,8,Finished Airing,"Jan 17, 2002 to Apr 17, 2002","None found, add some","None found, add some",Nippon Animation,Manga,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,415,,,Shounen
86,86 Eighty-Six,8.3,245,259,784,TV,11,Finished Airing,"Apr 11, 2021 to Jun 20, 2021","Aniplex,       Kadokawa,       Bandai Spirits","None found, add some",A-1 Pictures,Light novel,"Action, Drama, Sci-Fi","Mecha, Military",23 min. per ep.,R - 17+ (violence & profanity),"20,585",Spring 2021,Sundays at 00:00 (JST),
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anohana: The Flower We Saw That Day,8.3,66,260,1,TV,11,Finished Airing,"Apr 15, 2011 to Jun 24, 2011","Aniplex,       Dentsu,       Fuji TV,       Fujipacific Music","NIS America, Inc.,       Aniplex of America",A-1 Pictures,Original,"Drama, Supernatural",,22 min. per ep.,PG-13 - Teens 13 or older,"32,580",Spring 2011,Fridays at 01:15 (JST),
Ashita no Joe,Tomorrow's Joe,8.3,2191,261,93,TV,79,Finished Airing,"Apr 1, 1970 to Sep 29, 1971",Fuji TV,"None found, add some",Mushi Production,Manga,"Drama, Sports",Combat Sports,25 min. per ep.,PG-13 - Teens 13 or older,"2,010",Spring 1970,Wednesdays at 19:00 (JST),Shounen
Boku dake ga Inai Machi,Erased,8.3,28,262,2,TV,12,Finished Airing,"Jan 8, 2016 to Mar 25, 2016","Aniplex,       Dentsu,       Kadokawa Shoten,       Fuji TV,       DAX Production,       Kyoraku Industrial Holdings,       Kansai Telecasting,       Lawson,       Kanetsu Investment,       C-one",Aniplex of America,A-1 Pictures,Manga,"Mystery, Supernatural, Suspense","Psychological, Time Travel",23 min. per ep.,R - 17+ (violence & profanity),"48,440",Winter 2016,Fridays at 00:55 (JST),Seinen
Evangelion Movie 2: Ha,Evangelion: 2.0 You Can (Not) Advance,8.3,410,264,546,Movie,1,Finished Airing,"Jul 27, 2009","None found, add some",Funimation,Khara,Original,"Action, Drama, Sci-Fi, Suspense","Mecha, Psychological",1 hr. 52 min.,R+ - Mild Nudity,"3,462",,,
Diamond no Ace: Second Season,Ace of Diamond: Second Season,8.3,1643,263,138,TV,51,Finished Airing,"Apr 6, 2015 to Mar 28, 2016","TV Tokyo,       Sotsu,       Pony Canyon,       Kodansha,       AT-X","None found, add some","Production I.G,       Madhouse",Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,"1,072",Spring 2015,Mondays at 18:00 (JST),Shounen
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,Legend of the Galactic Heroes: Die Neue These - Intrigue,8.3,5531,265,14,Movie,12,Finished Airing,"Sep 30, 2022 to Nov 25, 2022","Shochiku,       Wright Staff,       Aiming","None found, add some",Production I.G,Novel,"Drama, Sci-Fi","Adult Cast, Military, Space",25 min. per ep.,R - 17+ (violence & profanity),59,,,
Suzume no Tojimari,Suzume,8.3,658,266,361,Movie,1,Finished Airing,"Nov 11, 2022","Aniplex,       TOHO,       JR East Marketing & Communications,       Kadokawa,       voque ting,       STORY,       Lawson Entertainment",Crunchyroll,CoMix Wave Films,Original,"Adventure, Fantasy",Mythology,2 hr. 1 min.,PG-13 - Teens 13 or older,"4,583",,,
Katanagatari,,8.3,389,267,564,TV,12,Finished Airing,"Jan 26, 2010 to Dec 11, 2010","Aniplex,       Lantis,       Kodansha,       Movic,       Fuji TV","NIS America, Inc.",White Fox,Light novel,"Action, Adventure, Romance","Historical, Martial Arts",49 min. per ep.,R - 17+ (violence & profanity),"10,792",Winter 2010,Tuesdays at 01:10 (JST),
Kemono no Souja Erin,The Beast Player Erin,8.3,2290,268,87,TV,50,Finished Airing,"Jan 10, 2009 to Dec 26, 2009",NHK,"None found, add some","Production I.G,       Trans Arts",Novel,"Drama, Fantasy",,25 min. per ep.,PG-13 - Teens 13 or older,"1,481",Winter 2009,Unknown,
Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,8.29,327,270,651,TV,20,Finished Airing,"Oct 5, 2022 to Feb 15, 2023","AT-X,       BS NTV,       Kadokawa,       NewGin,       Aiming",Sentai Filmworks,Nexus,Light novel,"Action, Comedy, Fantasy","Isekai, Reincarnation",23 min. per ep.,R - 17+ (violence & profanity),"15,028",Fall 2022,Wednesdays at 22:30 (JST),
Kuroko no Basket 3rd Season,Kuroko's Basketball 3,8.29,256,271,766,TV,25,Finished Airing,"Jan 11, 2015 to Jun 30, 2015","Bandai Visual,       Lantis,       Nihon Ad Systems,       Banpresto,       Shueisha,       BS11","None found, add some",Production I.G,Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,"5,101",Winter 2015,Sundays at 01:58 (JST),Shounen
Sakamichi no Apollon,Kids on the Slope,8.3,602,269,387,TV,12,Finished Airing,"Apr 13, 2012 to Jun 29, 2012","Dentsu,       Fuji TV,       TOHO,       DAX Production,       Sony Music Entertainment",Sentai Filmworks,"Tezuka Productions,       MAPPA",Manga,"Drama, Romance","Historical, Love Polygon, Music, School",22 min. per ep.,PG-13 - Teens 13 or older,"7,000",Spring 2012,Fridays at 00:45 (JST),Josei
Meitantei Conan Movie 06: Baker Street no Bourei,Case Closed Movie 06: The Phantom of Baker Street,8.29,2439,272,78,Movie,1,Finished Airing,"Apr 20, 2002","None found, add some",Funimation,TMS Entertainment,Manga,"Adventure, Mystery",Detective,1 hr. 47 min.,PG-13 - Teens 13 or older,261,,,Shounen
Beck,Beck: Mongolian Chop Squad,8.29,688,273,343,TV,26,Finished Airing,"Oct 7, 2004 to Mar 31, 2005","Marvelous Entertainment,       Starchild Records,       Asatsu DK,       Kodansha",Funimation,Madhouse,Manga,"Comedy, Drama",Music,25 min. per ep.,R - 17+ (violence & profanity),"8,519",Fall 2004,Thursdays at 01:30 (JST),Shounen
Steins;Gate: Oukoubakko no Poriomania,Steins;Gate: Egoistic Poriomania,8.29,515,276,440,Special,1,Finished Airing,"Feb 22, 2012",Frontier Works,Funimation,White Fox,Visual novel,"Comedy, Sci-Fi",Time Travel,24 min.,PG-13 - Teens 13 or older,835,,,
Violet Evergarden: Recollections,,8.29,3986,277,31,Special,1,Finished Airing,"Oct 29, 2021","None found, add some","None found, add some",Kyoto Animation,Light novel,"Drama, Fantasy",,1 hr. 35 min.,PG-13 - Teens 13 or older,153,,,
Tokyo Godfathers,,8.28,829,279,296,Movie,1,Finished Airing,"Nov 8, 2003","Dentsu,       Genco,       Tohokushinsha Film Corporation","Sony Pictures Entertainment,       GKIDS",Madhouse,Original,"Award Winning, Comedy, Drama",Childcare,1 hr. 32 min.,PG-13 - Teens 13 or older,"2,672",,,
Yuru Camp△ Season 3,Laid-Back Camp Season 3,8.29,2596,278,71,TV,12,Currently Airing,"Apr 4, 2024 to Jun 20, 2024","Sotsu,       Half H.P Studio,       AT-X,       KlockWorx,       Houbunsha,       MAGES.,       81 Produce,       BS11,       FuRyu,       Sony Music Solutions,       enish","None found, add some",8bit,Manga,Slice of Life,"CGDCT, Iyashikei",23 min. per ep.,PG-13 - Teens 13 or older,434,Spring 2024,Thursdays at 23:00 (JST),
Initial D Final Stage,,8.29,1583,275,145,TV,4,Finished Airing,"May 16, 2014 to Jun 22, 2014",Avex Entertainment,"None found, add some",SynergySP,Manga,,Racing,27 min. per ep.,PG-13 - Teens 13 or older,973,Spring 2014,Unknown,Seinen
Boku no Hero Academia 6th Season,My Hero Academia Season 6,8.29,325,274,652,TV,25,Finished Airing,"Oct 1, 2022 to Mar 25, 2023","Dentsu,       Yomiuri Telecasting,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha","None found, add some",Bones,Manga,Action,"School, Super Power",23 min. per ep.,PG-13 - Teens 13 or older,"7,212",Fall 2022,Saturdays at 17:30 (JST),Shounen
Yuukoku no Moriarty Part 2,Moriarty the Patriot Part 2,8.28,966,280,254,TV,13,Finished Airing,"Apr 4, 2021 to Jun 27, 2021","Mainichi Broadcasting System,       Shueisha,       Yomiuri TV Enterprise,       Bandai Namco Arts,       Bandai Spirits",Funimation,Production I.G,Manga,"Mystery, Suspense","Adult Cast, Historical, Organized Crime, Psychological",23 min. per ep.,R - 17+ (violence & profanity),"3,124",Spring 2021,Sundays at 22:30 (JST),Shounen
Kaijuu 8-gou,Kaiju No. 8,8.28,856,281,287,TV,12,Currently Airing,"Apr 13, 2024 to ?","TV Tokyo,       Khara,       Nippon Columbia,       TOHO animation,       Shueisha,       Sonilude,       Toho Music","None found, add some",Production I.G,Manga,"Action, Sci-Fi","Adult Cast, Military",23 min. per ep.,PG-13 - Teens 13 or older,"2,119",Spring 2024,Saturdays at 23:00 (JST),Shounen
Redline,,8.28,616,284,381,Movie,1,Finished Airing,"Aug 14, 2009",Tohokushinsha Film Corporation,Anchor Bay Films,Madhouse,Original,"Action, Sci-Fi","Adult Cast, Racing",1 hr. 42 min.,R+ - Mild Nudity,"5,649",,,
Major: World Series,,8.28,3698,283,37,OVA,2,Finished Airing,"Dec 16, 2011 to Jan 18, 2012","None found, add some","None found, add some",SynergySP,Manga,Sports,Team Sports,28 min. per ep.,PG-13 - Teens 13 or older,101,,,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,8.28,450,285,497,TV,94,Finished Airing,"Jan 10, 1996 to Sep 8, 1998","Aniplex,       SME Visual Works,       Fuji TV","Media Blasters,       Aniplex of America","Gallop,       Studio Deen",Manga,"Action, Comedy, Romance","Historical, Samurai",25 min. per ep.,PG-13 - Teens 13 or older,"10,146",Winter 1996,Wednesdays at 19:30 (JST),Shounen
Kino no Tabi: The Beautiful World,Kino's Journey,8.28,757,282,319,TV,13,Finished Airing,"Apr 8, 2003 to Jul 8, 2003","WOWOW,       Genco,       Pony Canyon,       Studio Wombat,       chara-ani.com,       ASCII Media Works","ADV Films,       Sentai Filmworks",A.C.G.T.,Light novel,"Adventure, Drama, Fantasy",,24 min. per ep.,R - 17+ (violence & profanity),"6,999",Spring 2003,Tuesdays at 18:30 (JST),
Doukyuusei (Movie),Doukyusei -Classmates-,8.28,905,286,271,Movie,1,Finished Airing,"Feb 20, 2016","Aniplex,       Half H.P Studio",Aniplex of America,A-1 Pictures,Manga,Boys Love,School,1 hr.,PG-13 - Teens 13 or older,"6,223",,,
Gintama: Shinyaku Benizakura-hen,,8.28,3360,287,44,Special,1,Finished Airing,"Dec 15, 2010","None found, add some","None found, add some",Sunrise,Manga,"Action, Comedy, Sci-Fi","Historical, Parody, Samurai",11 min.,PG-13 - Teens 13 or older,52,,,Shounen
Hotarubi no Mori e,Into the Forest of Fireflies' Light,8.28,222,288,826,Movie,1,Finished Airing,"Sep 17, 2011","TV Tokyo,       Aniplex,       Nihon Ad Systems,       Hakusensha,       DAX Production","None found, add some",Brain's Base,Manga,"Award Winning, Drama, Romance, Supernatural",,45 min.,G - All Ages,"10,342",,,Shoujo
Diamond no Ace: Act II,Ace of Diamond Act II,8.27,2226,289,91,TV,52,Finished Airing,"Apr 2, 2019 to Mar 31, 2020","TV Tokyo,       Sotsu,       Pony Canyon,       Kodansha,       AT-X,       DAX Production","None found, add some",Madhouse,Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,998,Spring 2019,Tuesdays at 17:55 (JST),Shounen
Fate/Zero,,8.27,79,291,1,TV,13,Finished Airing,"Oct 2, 2011 to Dec 25, 2011","Aniplex,       Nitroplus,       Seikaisha,       Notes",Aniplex of America,ufotable,Light novel,"Action, Fantasy, Supernatural",,27 min. per ep.,R - 17+ (violence & profanity),"33,652",Fall 2011,Sundays at 00:00 (JST),
Dr. Stone,,8.27,50,290,1,TV,24,Finished Airing,"Jul 5, 2019 to Dec 13, 2019","TOHO animation,       Shueisha,       8PAN","Funimation,       Crunchyroll",TMS Entertainment,Manga,"Adventure, Comedy, Sci-Fi",Survival,24 min. per ep.,PG-13 - Teens 13 or older,"28,512",Summer 2019,Fridays at 22:00 (JST),Shounen
Gin no Saji 2nd Season,Silver Spoon 2nd Season,8.27,1578,292,146,TV,11,Finished Airing,"Jan 10, 2014 to Mar 28, 2014","Aniplex,       Dentsu,       Fuji TV,       Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,Manga,Comedy,School,24 min. per ep.,PG-13 - Teens 13 or older,673,Winter 2014,Fridays at 00:50 (JST),Shounen
Gyakkyou Burai Kaiji: Ultimate Survivor,Kaiji: Ultimate Survivor,8.27,664,294,356,TV,26,Finished Airing,"Oct 3, 2007 to Apr 2, 2008","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,Suspense,"Adult Cast, High Stakes Game, Psychological, Strategy Game",23 min. per ep.,R - 17+ (violence & profanity),"10,119",Fall 2007,Wednesdays at 00:59 (JST),Seinen
Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 3,8.27,4335,293,26,Movie,4,Finished Airing,"Nov 29, 2019",Shochiku,"None found, add some",Production I.G,Novel,"Drama, Sci-Fi","Adult Cast, Military, Space",25 min. per ep.,R - 17+ (violence & profanity),105,,,
Tsubasa: Tokyo Revelations,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,8.27,2145,297,96,OVA,3,Finished Airing,"Nov 16, 2007 to Mar 17, 2008",Kodansha,Funimation,Production I.G,Manga,"Action, Adventure, Drama, Fantasy, Romance",,24 min. per ep.,R - 17+ (violence & profanity),835,,,Shounen
Tenki no Ko,Weathering with You,8.27,156,296,1,Movie,1,Finished Airing,"Jul 19, 2019","TOHO,       JR East Marketing & Communications,       Kadokawa,       voque ting,       STORY,       Lawson Entertainment",GKIDS,CoMix Wave Films,Original,"Award Winning, Drama, Fantasy, Romance",,1 hr. 52 min.,PG-13 - Teens 13 or older,"12,366",,,
Shirobako,,8.27,509,295,446,TV,24,Finished Airing,"Oct 9, 2014 to Mar 26, 2015","Sotsu,       Movic,       Warner Bros. Japan,       KlockWorx,       Showgate,       Infinite,       Imagine",Sentai Filmworks,P.A. Works,Original,"Award Winning, Comedy, Drama","Adult Cast, Otaku Culture, Workplace",24 min. per ep.,PG-13 - Teens 13 or older,"6,228",Fall 2014,Thursdays at 23:30 (JST),
Tunshi Xingkong 2nd Season,Swallowed Star 2nd Season,8.27,8031,298,5,ONA,26,Finished Airing,"Dec 29, 2021 to Sep 7, 2022","Tencent Animation & Comics,       Tencent Penguin Pictures","None found, add some",Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Sci-Fi",Martial Arts,21 min. per ep.,PG-13 - Teens 13 or older,124,,,
Yuru Camp△,Laid-Back Camp,8.27,456,299,495,TV,12,Finished Airing,"Jan 4, 2018 to Mar 22, 2018","Sotsu,       AT-X,       Sony Music Communications,       MAGES.,       81 Produce,       BS11,       FuRyu,       Crunchyroll SC Anime Fund","None found, add some",C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",23 min. per ep.,PG-13 - Teens 13 or older,"11,361",Winter 2018,Thursdays at 23:00 (JST),
Koukaku Kidoutai,Ghost in the Shell,8.27,337,300,640,Movie,1,Finished Airing,"Nov 18, 1995","Bandai Visual,       Kodansha",Manga Entertainment,Production I.G,Manga,"Action, Award Winning, Mystery, Sci-Fi, Suspense","Adult Cast, Detective, Mecha, Psychological",1 hr. 22 min.,R+ - Mild Nudity,"13,077",,,Seinen
Naruto: Shippuuden,Naruto Shippuden,8.27,16,301,2,TV,500,Finished Airing,"Feb 15, 2007 to Mar 23, 2017","TV Tokyo,       Aniplex,       KSS,       Rakuonsha,       TV Tokyo Music,       Shueisha",VIZ Media,Pierrot,Manga,"Action, Adventure, Fantasy",Martial Arts,23 min. per ep.,PG-13 - Teens 13 or older,"112,968",Winter 2007,Thursdays at 19:30 (JST),Shounen
