Name,Anime_url,Review
ef: A Tale of Melodies. - Prologue,https://myanimelist.net/anime/6401/ef__A_Tale_of_Melodies_-_Prologue,[]
Fairy Tail OVA (2016),https://myanimelist.net/anime/32930/Fairy_Tail_OVA_2016,"[""I'll openly admit, Fairy Tail has been hit or miss for me the pass couple of years. Well more or less the anime. When I first saw it I loved the hell out of it and watched the episodes on repeat. When the 2014 season came out I can't fully explain why but I just couldn't get into and paid more attention to the manga for the most part really. Fairy Tail has got a little on my nerves a little though. It just certain stuff that kept me off it for a couple of months. But this... I think this has a good chance...of being pretty goodHello all you people. For those who don't know I'm Josh and today I am reviewing (will be revised when all episodes air) the first episode of the Fairy Tail 2016 OVA. Let's do this people.Story- It was mostly fan service and was based off a bet from the grand magic games between team A and Team B of Fairy Tail. I won't say who won cause I don't want to spoil it fully, but the losing team had to basically do what the others said. That being said going back to what I first said, the first episode was mostly ecchi and fan service. Don't worry though it is not Eiken level though. God forbid any anime go that low. There was a nice thing with Cana and Wendy which I did smile at and I did laugh at a couple of things. Overall the story gets a 7/10 from meArt- Arts never been a issue with me in Fairy Tail especially with A-1 at the helm of it. It is pretty good and I loved it. Overall the art gets a 8/10 from me.Sound- Being a OVA I wasn't expecting some great song. The opening and ending were alright though. Pretty average to me compared to the other fairy tail openings and endings. That might just be me though. Voice acting was good as always so I can't really complain about that though. Overall sound gets a 7/10 the voice acting being the main thing keeping that from being lower from meCharacters- Other than the main ones, I have always struggled with remembering the members in fairy tail and the other guilds. Some are eh to me, others are alright and the rest I have to see their faces or atleast called by their name for me to remember. But the first episode had pretty much the character I know about the most and care about the most in the first episode. Plus I'm not a big Cana fan and never have beenbut I will openly admit I liked her in this first episode and the moment she had with Wendy. I sincerely liked it. But overall I'm giving it a 6/10Enjoyment- I enjoyed it. I have moved away a little from Fairy Tail but I sincerely enjoyed seeing this. Granted some weird ecchi and fan service scenes I did enjoy it. 7/10Overall- It was a pretty good 1st episode in the OVA. I enjoyed it fully. I recommend you guys check this out. Overall the first episode gets a 8/10 from me. Granted some people might not want to see it because of the fan services, it is pretty good overallAnd with that I am out. Peace People of being pretty goodHello all you people. For those who don't know I'm Josh and today I am reviewing (will be revised when all episodes air) the first episode of the Fairy Tail 2016 OVA. Let's do this people.Story- It was mostly fan service and was based off a bet from the grand magic games between team A and Team B of Fairy Tail. I won't say who won cause I don't want to spoil it fully, but the losing team had to basically do what the others said. That being said going back to what I first said, the first episode was mostly ecchi and fan service. Don't worry though it is not Eiken level though. God forbid any anime go that low. There was a nice thing with Cana and Wendy which I did smile at and I did laugh at a couple of things. Overall the story gets a 7/10 from meArt- Arts never been a issue with me in Fairy Tail especially with A-1 at the helm of it. It is pretty good and I loved it. Overall the art gets a 8/10 from me.Sound- Being a OVA I wasn't expecting some great song. The opening and ending were alright though. Pretty average to me compared to the other fairy tail openings and endings. That might just be me though. Voice acting was good as always so I can't really complain about that though. Overall sound gets a 7/10 the voice acting being the main thing keeping that from being lower from meCharacters- Other than the main ones, I have always struggled with remembering the members in fairy tail and the other guilds. Some are eh to me, others are alright and the rest I have to see their faces or atleast called by their name for me to remember. But the first episode had pretty much the character I know about the most and care about the most in the first episode. Plus I'm not a big Cana fan and never have beenbut I will openly admit I liked her in this first episode and the moment she had with Wendy. I sincerely liked it. But overall I'm giving it a 6/10Enjoyment- I enjoyed it. I have moved away a little from Fairy Tail but I sincerely enjoyed seeing this. Granted some weird ecchi and fan service scenes I did enjoy it. 7/10Overall- It was a pretty good 1st episode in the OVA. I enjoyed it fully. I recommend you guys check this out. Overall the first episode gets a 8/10 from me. Granted some people might not want to see it because of the fan services, it is pretty good overallAnd with that I am out. Peace People"", ""The actual review is 2 paragraphs down, the first 2 are basically me imposing on anime with my British customs.As someone who has never visited, read about or looked to much into the culture and social norm of Japan, I can assure you that this took me by surprise. Not because its good or because there were any developments. But because they dressed a 12-15 year old in bondage clothes. As someone who lives in Britain, you can be sure how that surprised me, because over here, we can't show a child being killed/dying (pretty much at all) or imply that something remotely adult happened...to one without a big old 18+ sticker getting slapped on it (basically rated R). So when I saw that Wendy had been dressed like this (even for a split second), I knew that the rest of the episodes were going to be incredibly sexualized.Holy sh*t.... I was right..... nooooo waaaaaaaaaaaaaay. /sThis is this closest thing to an official porn parody that you will find, even for fairy tail, HELL, even for anime, this OVA took it quite a way. While I may sound pretty naive to some people, do keep in mind that i tend to research the anime that I watch (just for a premise) and tend to go towards either the more westernized ones or the more critically acclaimed ones which tend to have fewer OVA's, don't last as long or simply don't leave room for any sex appeal.Any way, naive western shock rant over... OVA review time:Story: There is nothing of relevance in the OVA, they are bolt on's. But you probably didn't need me to tell you that. If you finished the main content and you want a bit more then go ahead and watch this but BE AWARE, there is next to no fighting in this, even in the playful sense honestly.... The most beaten up thing in all the three episodes ended up being the trees.This is not a bad thing, keep in mind, the content of the episodes are humorous in many ways and OF COURSE, that is what you expect from an OVA in the first place .....an off topic comedy night is the best way to describe it.Art: Everyone involved in Fairy Tail wanted the chance to practice drawing abs and boobs. Other things would be easy to 'miss'.Sound: You got your Fairy Tail music, its not in abundance but its there. The application is sort of off point for what I'd expect, so the score takes a necessary hit as it just left me feeling cringed out.Characters: The core prospect of Fairy Tail: characters. While you shouldn't expect them to be cast in the same light, they are there, their relationships are expressed very well but the fact they are all naked half the time does kind of take away from the whole badass persona that is built up throughout both of the Fairy Tail iterations. Again, as to be expected, but I feel as if they kind of lingered in the middle of trying to maintain that persona, and letting it go in favor of boobs n' sh*t, which kind of damaged the direction that they were trying to send the characters in these episodes.Enjoyment: It was alright I guess. I'm pretty lenient on Fairy Tail but even I have to admit that it wasn't the best use of my time.Overall: You can afford to miss it, if you just finished Fairy Tail and need more then try the manga because this may contradict your closing thoughts on all the characters. If you are THAT big on Fairy Tail though, go for it, its only 3 episodes so what have you got to lose. to one without a big old 18+ sticker getting slapped on it (basically rated R). So when I saw that Wendy had been dressed like this (even for a split second), I knew that the rest of the episodes were going to be incredibly sexualized.Holy sh*t.... I was right..... nooooo waaaaaaaaaaaaaay. /sThis is this closest thing to an official porn parody that you will find, even for fairy tail, HELL, even for anime, this OVA took it quite a way. While I may sound pretty naive to some people, do keep in mind that i tend to research the anime that I watch (just for a premise) and tend to go towards either the more westernized ones or the more critically acclaimed ones which tend to have fewer OVA's, don't last as long or simply don't leave room for any sex appeal.Any way, naive western shock rant over... OVA review time:Story: There is nothing of relevance in the OVA, they are bolt on's. But you probably didn't need me to tell you that. If you finished the main content and you want a bit more then go ahead and watch this but BE AWARE, there is next to no fighting in this, even in the playful sense honestly.... The most beaten up thing in all the three episodes ended up being the trees.This is not a bad thing, keep in mind, the content of the episodes are humorous in many ways and OF COURSE, that is what you expect from an OVA in the first place .....an off topic comedy night is the best way to describe it.Art: Everyone involved in Fairy Tail wanted the chance to practice drawing abs and boobs. Other things would be easy to 'miss'.Sound: You got your Fairy Tail music, its not in abundance but its there. The application is sort of off point for what I'd expect, so the score takes a necessary hit as it just left me feeling cringed out.Characters: The core prospect of Fairy Tail: characters. While you shouldn't expect them to be cast in the same light, they are there, their relationships are expressed very well but the fact they are all naked half the time does kind of take away from the whole badass persona that is built up throughout both of the Fairy Tail iterations. Again, as to be expected, but I feel as if they kind of lingered in the middle of trying to maintain that persona, and letting it go in favor of boobs n' sh*t, which kind of damaged the direction that they were trying to send the characters in these episodes.Enjoyment: It was alright I guess. I'm pretty lenient on Fairy Tail but even I have to admit that it wasn't the best use of my time.Overall: You can afford to miss it, if you just finished Fairy Tail and need more then try the manga because this may contradict your closing thoughts on all the characters. If you are THAT big on Fairy Tail though, go for it, its only 3 episodes so what have you got to lose."", 'Ah yes, OVA\'s. A perfect place to insert a ton a fanservice with very little plot. Basically ""thank you for buying the home release."" And that\'s really what it comes down to. Sex sells, and unless you\'re the average troglodyte twitter user that thinks sexualizing underage fictional characters is ""problematic,"" you\'ll probably think this is alright.I\'m mainly addressing a couple other reviews I saw on this sight for this anime. Are people really this freaking sensitive? Boo hoo, you looked on the Fairy Tail wiki and found out a character is canonically 15 or whatever. Tell me, do you know any real life 15 year...old humans that look anything like Fairy Tail characters? Nevermind the fictional ages, you need to get your eyes checked if you can\'t tell humans apart from drawings. It\'s like the people who try to equate lolicon with real life pedophilia, like making a lewd drawing and saying it\'s and 11 year old is somehow equally as bad as abducting and abusing actual children. Calm down twitter.Anime is one of the last few bastions of media where the ""woke"" western media has not completely destroyed creative expression. I can\'t watch TV or movies from the west now because it\'s all about pushing agendas and shoehorned messages about diversity or some other subversive crap. Here we have a perfect example where none of that gets in the way, and we can just go ""ha ha, look boobies"" without some 5th wave college feminist telling us why we\'re part of the patriarchy.Plot wise, like I said, there isn\'t any. Well there was a little bit, and it was a neat tie-in to the Fairy Tail Zero arc, but it was ultimately still a vehicle for more fanservice. So I\'m gonna have to give this a 7/10 anime tiddies old humans that look anything like Fairy Tail characters? Nevermind the fictional ages, you need to get your eyes checked if you can\'t tell humans apart from drawings. It\'s like the people who try to equate lolicon with real life pedophilia, like making a lewd drawing and saying it\'s and 11 year old is somehow equally as bad as abducting and abusing actual children. Calm down twitter.Anime is one of the last few bastions of media where the ""woke"" western media has not completely destroyed creative expression. I can\'t watch TV or movies from the west now because it\'s all about pushing agendas and shoehorned messages about diversity or some other subversive crap. Here we have a perfect example where none of that gets in the way, and we can just go ""ha ha, look boobies"" without some 5th wave college feminist telling us why we\'re part of the patriarchy.Plot wise, like I said, there isn\'t any. Well there was a little bit, and it was a neat tie-in to the Fairy Tail Zero arc, but it was ultimately still a vehicle for more fanservice. So I\'m gonna have to give this a 7/10 anime tiddies', ""Small spoiler alert as I wish to warn about the level of lewdness the 3 episodes have as it rated 13 or over for whatever reason (if it was 17 or mild nudity I wouldn't do this warning review btw)... So if you are worried about lewd stuff to continue reading (if not skip the ova, but second-half of episode 2 is worth story-wise), if you would love to see the girls as nude as possible, then just go ahead and watch the 3 episodes.1st of all, see all episodes of season 2 so episode 2 makes sensEpisode 1: Is sexual abuse in many ways....Public spanking with butt + underwear full view in front of many random guys. Kissing a monkey. Boobies or butt full view (just one step away from being mild nudity) every few seconds (How in the world is this 13 or over?).Episode 2: Bath, you see butts and everything except girly bits (again, I don't get how this is 13 or over....), mix bath as well. The second part is well worth as a continuation, sort of, from the last few episodes (but not last 2) from season 2.Episode 3: Start with Christmas cleaning and ends up with Erza's butt full view as she walks away fully naked (is it 13 or over because she still wears a hat?). This episode is beyond words, you don't realise this because it is only for a few seconds they show what they were ordered to do but it doesn't change that the girls are forced to go around in public half-naked, 1 being in underwear, another trying her best to cover herself with her top as she is bottomless and so on.... Public spanking with butt + underwear full view in front of many random guys. Kissing a monkey. Boobies or butt full view (just one step away from being mild nudity) every few seconds (How in the world is this 13 or over?).Episode 2: Bath, you see butts and everything except girly bits (again, I don't get how this is 13 or over....), mix bath as well. The second part is well worth as a continuation, sort of, from the last few episodes (but not last 2) from season 2.Episode 3: Start with Christmas cleaning and ends up with Erza's butt full view as she walks away fully naked (is it 13 or over because she still wears a hat?). This episode is beyond words, you don't realise this because it is only for a few seconds they show what they were ordered to do but it doesn't change that the girls are forced to go around in public half-naked, 1 being in underwear, another trying her best to cover herself with her top as she is bottomless and so on....""]"
Dragon Ball Super: Broly - Skytree Super,https://myanimelist.net/anime/38653/Dragon_Ball_Super__Broly_-_Skytree_Super,"[""Though it is just an advertisement. It's pretty poor, the characters and designs do not use the new character designs, rather it used the old Yamamuro designs. The background was a blank colour with no actual location, just sorta in space (maybe). Shenron (Shenlong) is a horrendous 3D model that feels entirely removed from the rest of the scenes.Goku is pretty dumb, though fitting as an ad in that particular location, but it is a shame either way. Frieza (or Freeza) just sorta makes an appearance and turns golden. Broly, however, does not make any appearance despite it being an ad for the movie of...his name.The throwbacks to the original Dragonball, Z, Super and some of the movies were a nice addition. But the only thing directly related to the upcoming movie comes after the credits roll, showing a small trailer for the movie.Audio is fine enough for what it is. The only particular standout moments are when they use the old opening themes for dragonball and dragonball Z Kai. his name.The throwbacks to the original Dragonball, Z, Super and some of the movies were a nice addition. But the only thing directly related to the upcoming movie comes after the credits roll, showing a small trailer for the movie.Audio is fine enough for what it is. The only particular standout moments are when they use the old opening themes for dragonball and dragonball Z Kai.""]"
