Name,Anime_url,Review
Tennis no Oujisama: Another Story II - Ano Toki no Bokura,https://myanimelist.net/anime/10573/Tennis_no_Oujisama__Another_Story_II_-_Ano_Toki_no_Bokura,"[""Story I rated an 8 since it really is not an addition to the main story it does touch on a few characters traits where you might have thought why does he do that, after watching you get that oh I see sort of feeling.  The first episode was just funny to me. The other 3 touched on characters from other schools. Watch this if you liked the main story, you won't miss anything important if you head over to prince of tennis II.Art I gave an 8 same art as original story.Sound 8 leaves room for improving.Character 9 I love all...the different personalities in this anime.Enjoyment 9 I rated the original anime a 10 this didn't have enough episodes to build excitement like the first series, these 4 are basically just add ons to the first 200 something episodes.Overall I rate this a 9. If you enjoyed the first couple hundred episodes why not watch these for before going into Prince of Tennis II.  Hope this was helpful. the different personalities in this anime.Enjoyment 9 I rated the original anime a 10 this didn't have enough episodes to build excitement like the first series, these 4 are basically just add ons to the first 200 something episodes.Overall I rate this a 9. If you enjoyed the first couple hundred episodes why not watch these for before going into Prince of Tennis II.  Hope this was helpful.""]"
The iDOLM@STER: 765 Pro to Iu Monogatari,https://myanimelist.net/anime/11889/The_iDOLMSTER__765_Pro_to_Iu_Monogatari,"[""The iDOLM@STER: 765 Pro to Iu Monogatari, which is also known as the Idolmaster Special, is a 26 minute OVA of sorts that was released with the iDOLM@STER Blu-ray disc. It is essentially a compilation of short, quick stories revolving around everybody within 765 Productions. If you have a favorite character from the original Idolmaster series, don't worry; there is a high chance that they're in this episode somewhere. (Yes, even the members from Jupiter are in this episode.)The stories themselves maybe short and presented in a slice-of-life kind of way, but they are still very humorous. You'll be able to dig a little deeper...into the more trivial aspects of the idols' daily lives in a way that is much different from the original series. However, if you're looking for some intense drama (as with 961 Pro in the original series), character development, or anything of that sort, unfortunately, you won't find it here at all. This is just one episode after all.The sound, as with the original Idolmaster series, is arguably the strongest point of this episode. There is plenty of music presented throughout the Idolmaster Special. It never ceases to amaze me the amount of effort that people put into the creation of these songs.The art is very similar to that of the original series too. More importantly, there are no glaring inconsistencies. All of the characters, settings, and objects all share the same style of artwork. Furthermore, everything moves quite fluidly as a whole.Overall, the Idolmaster Special was definitely funny and worthwhile, but don't expect anything overly meaningful from it. into the more trivial aspects of the idols' daily lives in a way that is much different from the original series. However, if you're looking for some intense drama (as with 961 Pro in the original series), character development, or anything of that sort, unfortunately, you won't find it here at all. This is just one episode after all.The sound, as with the original Idolmaster series, is arguably the strongest point of this episode. There is plenty of music presented throughout the Idolmaster Special. It never ceases to amaze me the amount of effort that people put into the creation of these songs.The art is very similar to that of the original series too. More importantly, there are no glaring inconsistencies. All of the characters, settings, and objects all share the same style of artwork. Furthermore, everything moves quite fluidly as a whole.Overall, the Idolmaster Special was definitely funny and worthwhile, but don't expect anything overly meaningful from it.""]"
Shokugeki no Souma: Ni no Sara OVA,https://myanimelist.net/anime/34480/Shokugeki_no_Souma__Ni_no_Sara_OVA,"[""Well these two ova were fun to watch and the enjoyment is guaranteed.The first ova is your typical hot springs trip, where a lot of misunderstandings happen. Beside the top notch fanservice our characters also have a little cooking contest where Erina fulfills her duty as the God Tongue . The comedy is also good i found myself laughing at the end of it so it's worth a watch.The second ova is really a must watch because it's the premise before season 3 and it will help you understand what happened if you haven't read the manga. It focuses on the introduction of the...Elite Ten and the start of the Moon Festival. Despite creating a little tensioned atmosphere between the characters it also doesn't forget its light-hearted  comedy to entertain its audience and depict the characters personality traits and quirks.It explains also a lot of stuff about Elite Ten and their influence in Totsuki Academy so it's damn interesting and you don't wanna miss that. Elite Ten and the start of the Moon Festival. Despite creating a little tensioned atmosphere between the characters it also doesn't forget its light-hearted  comedy to entertain its audience and depict the characters personality traits and quirks.It explains also a lot of stuff about Elite Ten and their influence in Totsuki Academy so it's damn interesting and you don't wanna miss that."", ""WATCH THIS BEFORE SEASON 3Tiny spoilers ahead.Compared to the first OVA which was more or less two side stories that aren't that important these two episodes are in my opinion a must-watch before starting season 3. Not only do they have a lot of character development and foreshadowing (especially the first episode), the second one introduces the Elite Ten in a much more well-paced way. The first episode takes a few scenes from the OVA and doesn't linger too much on it, this OVA goes in much more depth.Story-wise, as I said, it's an essential watch in order to fully grasp some characters and motivations...(especially Momo-senpai who sadly had 0 character development in the first cour of the third season while in the OVA there are a few scenes where she is more fleshed out).In the other aspects like art, animation, sound, etc. it's consistent with the second season.Also, in the second episode the best character in the whole series appears for the first time: Kobayashi Rindou, so that's a 10/10 by itself in my book. (especially Momo-senpai who sadly had 0 character development in the first cour of the third season while in the OVA there are a few scenes where she is more fleshed out).In the other aspects like art, animation, sound, etc. it's consistent with the second season.Also, in the second episode the best character in the whole series appears for the first time: Kobayashi Rindou, so that's a 10/10 by itself in my book."", ""I can't believe I haven't seen these! It's a little late to be reviewing these two episodes, but I'm gonna give it a quick go.I had a lot of fun watching these episodes. One of them was the classic hot springs episode you often get with this type of genre, and that'll always be something I'm happy to watch. Food Wars! has an amazing cast of characters written into it. Each one of them comes off as so unique and colorful, so getting to see an episode where everyone could just hang out, relax, compete with each other, and have an all around good time...was refreshing. I don't have too much to say about the second episode besides the fact that it's a great precursor to the third season. It's got some interesting moments that make it worth a watch.As usual, the art and sound within Food Wars! is awesome, so there's no inconsistency there. I don't know if you could say there was a story to these episodes as one was for fun and the other was a bit of a sneak preview of what's to come, but regardless, it'll get you pumped for the following season for sure. was refreshing. I don't have too much to say about the second episode besides the fact that it's a great precursor to the third season. It's got some interesting moments that make it worth a watch.As usual, the art and sound within Food Wars! is awesome, so there's no inconsistency there. I don't know if you could say there was a story to these episodes as one was for fun and the other was a bit of a sneak preview of what's to come, but regardless, it'll get you pumped for the following season for sure."", 'The first of these is a pretty standard OVA hot springs episode, barely worth talking about. In a show already dominated by fan service scenes of characters getting their clothes blown off and climaxing on the taste of some food they ate, I guess seeing them in a normal situation like an outdoor bath just isn\'t all that special. I am however really a fan of the phrase ""Shokugeki no Souma is a cooking manga"" showing up on screen whenever something entirely unrelated to cooking is happening, and it should probably be there from now on during the aforementioned clothes exploding off scenes.The second episode...I think serves as an actual continuation of the story and a prologue to the next season, picking up right where season 2 left off. We get the first glimpse of the much talked about Elite 10, aside from the few we\'ve already met, and as of now they serve as a sort of final boss for the narrative. The subversion that their leader, rather than giving off the typical intense personality of a shounen final boss character, is actually a timid dude who has trouble talking to people was pretty funny. It\'s not surprising at all that none of the Elite 10 seem to get along, that\'s pretty typical for groups like this in shounen that all by necessity have big personalities to make them stand out from each other. They seem to be divided into the upper and lower 5, and Souma is characteristically unfazed by how much influence they supposedly have.I\'m looking forward to seeing how he manages to get all of them on his side by the end of next season, which of course he will because he\'s the protagonist. Overall I give the specials a 7/10 I think serves as an actual continuation of the story and a prologue to the next season, picking up right where season 2 left off. We get the first glimpse of the much talked about Elite 10, aside from the few we\'ve already met, and as of now they serve as a sort of final boss for the narrative. The subversion that their leader, rather than giving off the typical intense personality of a shounen final boss character, is actually a timid dude who has trouble talking to people was pretty funny. It\'s not surprising at all that none of the Elite 10 seem to get along, that\'s pretty typical for groups like this in shounen that all by necessity have big personalities to make them stand out from each other. They seem to be divided into the upper and lower 5, and Souma is characteristically unfazed by how much influence they supposedly have.I\'m looking forward to seeing how he manages to get all of them on his side by the end of next season, which of course he will because he\'s the protagonist. Overall I give the specials a 7/10', ""THESE OVAs MUST BE SEEN BEFORE SEASON 3.Can't believe an important episode was put in an ova. I mean, it's ok for me, but not everyone watch OVAs. The first episode is just a common episode: termal baths. I loved that trio and Takumi, so funny! The characters are always well-rounded and faithful to themself, reacting in a realistic way. And the second episode is a plot's episode, cuz it introduce all the 10 best students in the Totsuki and an important battle start. So, both OVAs must be seen. You will enjoy them because are also beautiful and funny. Good art style. "", ""The OVA for the second season of Shokugeki no Souma has two episodes that should be watched in between the second and first season. The first episode is a hot springs episode but the second episode is about the meeting between the autumn election winners and the elite 10. This event is referenced in later seasons so the second episode is a must watch and should have been included in the main anime.The story in the first episode isn't amazing but it's interesting enough for an OVA hot springs episode. The story for the second episode is very relevant to the main anime since...it details the meeting between the autumn election winners and the elite 10. On its own the episode has no significant story but it plays a relatively big deal in season 3.The characters are still the same as in season two but in episode 10 the entire elite 10 is revealed as well.The art, voice acting and music are all the same as in the main anime except for the relatively long post-credits scene in the first episode. This post credits scene is about the time Souma made an egg dish for Erina in the first season but this time with purposefully bad animation and I'm unsure as to why it was added.Overall this OVA and particularly the second episode is worth watching and highly relevant to the storyline. If you want more content even if it isn't relelvant to the main story then the first episode can also be fun to watch. it details the meeting between the autumn election winners and the elite 10. On its own the episode has no significant story but it plays a relatively big deal in season 3.The characters are still the same as in season two but in episode 10 the entire elite 10 is revealed as well.The art, voice acting and music are all the same as in the main anime except for the relatively long post-credits scene in the first episode. This post credits scene is about the time Souma made an egg dish for Erina in the first season but this time with purposefully bad animation and I'm unsure as to why it was added.Overall this OVA and particularly the second episode is worth watching and highly relevant to the storyline. If you want more content even if it isn't relelvant to the main story then the first episode can also be fun to watch.""]"
Shuumatsu Train Doko e Iku?,https://myanimelist.net/anime/53356/Shuumatsu_Train_Doko_e_Iku,"[""A man-made creation that has warped the world into a hellish placea phenomenon that transforms humans into something other than human when they reach a certain agea journey of a group of girls on a train through a post-apocalyptic world to find their friend.this anime combines three plot points that could each stand alone as separate stories, yet remarkably, it works.The story revolves around an accident where a 7G network warped reality, turning Earth into a post-apocalyptic world. In the subsequent years, the same accident also caused some humans to transform into animals that can talk. On the other side, a group of...girls discovers that their friend, who is essentially the one responsible for the accident, is still alive. Determined to find her, they embark on a journey by train.The plot sounds like a fever dream, it's basically feels like when you are asleep and having a weird dream yet nobody wakes you up so it goes on and on and on,which also make this anime a very great mystery anime, because not only we don't know what the fck is going on,the characters also don't know what the fuck is going on, and the fact that it's an original story makes it even better.The music and animation add depth to the viewing experience. The portrayal of the world's end in this anime is hauntingly beautiful, conveying a sense of serenity tinged with underlying dread.An original show with a genuinely unique plot, it's definitely worth watching. girls discovers that their friend, who is essentially the one responsible for the accident, is still alive. Determined to find her, they embark on a journey by train.The plot sounds like a fever dream, it's basically feels like when you are asleep and having a weird dream yet nobody wakes you up so it goes on and on and on,which also make this anime a very great mystery anime, because not only we don't know what the fck is going on,the characters also don't know what the fuck is going on, and the fact that it's an original story makes it even better.The music and animation add depth to the viewing experience. The portrayal of the world's end in this anime is hauntingly beautiful, conveying a sense of serenity tinged with underlying dread.An original show with a genuinely unique plot, it's definitely worth watching."", ""I am not good at reviews, but this show deserves more reviews than it has, so here I go.If I had to imagine what one of my favorite anime would be, it wouldn't have been a surreal post-apocalyptic fever dream with casual 'slice of life' anime vibes, but here we are.Ever get that feeling when you're watching a new anime that you're witnessing the beginning of something special?  Train to the End of the World gives me that feeling, and I haven't felt that in a long time.  This show toes an interesting line because I'd say at this point that it's still...fairly family friendly - but there are a lot of dark undertones, the most obvious in the first episode being the bloody handprints and bullet holes in the armed caravan vehicles.  The art, animation, sound, voice acting - all are superb.  Practically every scene in the first episode would make for a great desktop background.It is dialogue heavy - like Monogatari levels of dialogue heavy.  All of the conversations feel natural and have great flow, and I think they are important for establishing the atmosphere the show is going for, but I know people that cannot handle that.  If there were any reason to dislike the show this would probably be it.I'm very interested in seeing how this goes.  There's a lot of potential for it to go to a very dark place - the clues are certainly there - but even if it doesn't I'm still on board. fairly family friendly - but there are a lot of dark undertones, the most obvious in the first episode being the bloody handprints and bullet holes in the armed caravan vehicles.  The art, animation, sound, voice acting - all are superb.  Practically every scene in the first episode would make for a great desktop background.It is dialogue heavy - like Monogatari levels of dialogue heavy.  All of the conversations feel natural and have great flow, and I think they are important for establishing the atmosphere the show is going for, but I know people that cannot handle that.  If there were any reason to dislike the show this would probably be it.I'm very interested in seeing how this goes.  There's a lot of potential for it to go to a very dark place - the clues are certainly there - but even if it doesn't I'm still on board."", '""Train to the End of the World"" is a whimsical show that very much felt like it had a lot of promise at the start.Even now, 9 episodes into the show, it still feels like it intends to build to something big.However, the show sadly also has quite a few problems that undermine its own whimsical and saney tone, and which makes it hard for me to call the show little more than ""Fine"" in quality.As the synopsis for the show explains, the show is about an alternate version of our world that has been transformed into a whimsical-but-dangerous wonderworld filled with oddities and...strange phenomena. In this world, a group of girls take control of a train so that they might travel this ""wonderscape"" and find a lost friend of theirs. As they ride the train from stop to stop, they experience one weird and dangerous encounter after another, seeing what has occurred to the citizens of this altered world. Furthermore, as the plot progresses, the girls slowly learn more and more about the dark secrets behind how-and-why the world has come to be as it is.Now, this premise sounds like a really fun and technically quite simply structured adventure. The show offers the viewers a sorta ""monster of the week""-style story (but with a focus on one or more oddities rather than monsters as such). This is however where problems start to show with the series. The pacing of the show is generally quite fast, which I acknowledge doesn\'t have to be a bad thing, but in the case of ""Train to the End of the World"" it constantly feels like the show is rushing itself from one conversation to another or from one oddity to the next. The show almost never allows itself to settle and truly explore its odd ideas. And when the show occasionally does try to take its time with a scenario, it often does this with some of the least wacky of its ideas (such as spending two episodes on a town of tiny people).This really ""rushing pacing"" also frequently hurts the show\'s emotionally complex scenes. The show very clearly wants to be something more than just a wacky adventure, and thus it often attempts to have deeper scenes, especially in flashbacks to before the ""end of the world---if you will."" And these scenes are indeed also some of the times when the show shines the brightest, but even still, they are rarely allowed much room to breathe before we have to rush on to the next scene----be it serious or silly.Thus, if people will forgive me a reference to a show outside of anime for a moment, it feels like ""Train to the End of the World"" is trying to be something akin to the show ""Adventure Time,"" a show that masterfully balances both serious and silly scenarios. However, it is also a far longer show than ""Train to the End of the World"" is, so I can\'t help but wonder if the problem deep down simply is that the show is too short? Would it have benefited from having a 24-or-so episode run? It is hard to say.In conclusion, ""Train to the End of the World"" is not a bad show in the slightest, but it is a ""busy"" and ""messy"" that seems to struggle with where to put its focus and time, a lot of the time. The show has had a lot of promise since its beginning, something that it has struggled to live up to during the majority of its runtime, but even still it does still seem to be building towards an interesting ending. However, even if the show manages to stick-the-landing, viewed as a whole, I would still only consider it a decent experience.I hope these thoughts have been helpful to any potential reader. strange phenomena. In this world, a group of girls take control of a train so that they might travel this ""wonderscape"" and find a lost friend of theirs. As they ride the train from stop to stop, they experience one weird and dangerous encounter after another, seeing what has occurred to the citizens of this altered world. Furthermore, as the plot progresses, the girls slowly learn more and more about the dark secrets behind how-and-why the world has come to be as it is.Now, this premise sounds like a really fun and technically quite simply structured adventure. The show offers the viewers a sorta ""monster of the week""-style story (but with a focus on one or more oddities rather than monsters as such). This is however where problems start to show with the series. The pacing of the show is generally quite fast, which I acknowledge doesn\'t have to be a bad thing, but in the case of ""Train to the End of the World"" it constantly feels like the show is rushing itself from one conversation to another or from one oddity to the next. The show almost never allows itself to settle and truly explore its odd ideas. And when the show occasionally does try to take its time with a scenario, it often does this with some of the least wacky of its ideas (such as spending two episodes on a town of tiny people).This really ""rushing pacing"" also frequently hurts the show\'s emotionally complex scenes. The show very clearly wants to be something more than just a wacky adventure, and thus it often attempts to have deeper scenes, especially in flashbacks to before the ""end of the world---if you will."" And these scenes are indeed also some of the times when the show shines the brightest, but even still, they are rarely allowed much room to breathe before we have to rush on to the next scene----be it serious or silly.Thus, if people will forgive me a reference to a show outside of anime for a moment, it feels like ""Train to the End of the World"" is trying to be something akin to the show ""Adventure Time,"" a show that masterfully balances both serious and silly scenarios. However, it is also a far longer show than ""Train to the End of the World"" is, so I can\'t help but wonder if the problem deep down simply is that the show is too short? Would it have benefited from having a 24-or-so episode run? It is hard to say.In conclusion, ""Train to the End of the World"" is not a bad show in the slightest, but it is a ""busy"" and ""messy"" that seems to struggle with where to put its focus and time, a lot of the time. The show has had a lot of promise since its beginning, something that it has struggled to live up to during the majority of its runtime, but even still it does still seem to be building towards an interesting ending. However, even if the show manages to stick-the-landing, viewed as a whole, I would still only consider it a decent experience.I hope these thoughts have been helpful to any potential reader.', ""The sense of mystery huh. After all, who doesn't want to connect to the 7G, and warp reality right?Story and characters: 7For starters, I will say that the show at first does take a moment to get used to. You might be thinking 'what on earth' is going on? Why am I watching this? But as the show progresses, you'll want to stick around to see more of it. Which is mainly done by it's pacing, and sweet characters, each layered through their personalities, and what drives them. Even if they don't come across as super amazing characters, but they don't need to be. They're...fit for purpose, and that's all you need to be a good anime. While it's not a stand out by any means. But because of those elements, it then expands the story out more for you, and you'll want to learn more about the mystery of WHY this is happening, and WHY this happened. Something we grasp and learn bit by bit as each and every episode progresses. Our four girls aren't the only main characters however, they're also joined by a mix of wild bunch, and sweet characters that fill out the casting quite nicely.Art and sound: 8This is where the true meat and potatoes of the whole production comes in for me. While we've got a stellar story to follow, and be invested into. here we've got quite a creative direction in terms of it's quality, and production. It's as if throughout it's mystery, they wanted to produce such a weird and colourful world, that much like other shows, you'll remember for it's aesthetics, and pallet more than anything. Wich isn't a dig at the story, but more there is a lot of creative juices with it's production of art style. Matched with a great sound quality, that really blends all well together.Shuumatsu Train is quite an experience venture, filled with wonder and interest. With cute girls to boot. What's not to love? It make take a moment to get used to, but you'll be glad you did. Give it a go! fit for purpose, and that's all you need to be a good anime. While it's not a stand out by any means. But because of those elements, it then expands the story out more for you, and you'll want to learn more about the mystery of WHY this is happening, and WHY this happened. Something we grasp and learn bit by bit as each and every episode progresses. Our four girls aren't the only main characters however, they're also joined by a mix of wild bunch, and sweet characters that fill out the casting quite nicely.Art and sound: 8This is where the true meat and potatoes of the whole production comes in for me. While we've got a stellar story to follow, and be invested into. here we've got quite a creative direction in terms of it's quality, and production. It's as if throughout it's mystery, they wanted to produce such a weird and colourful world, that much like other shows, you'll remember for it's aesthetics, and pallet more than anything. Wich isn't a dig at the story, but more there is a lot of creative juices with it's production of art style. Matched with a great sound quality, that really blends all well together.Shuumatsu Train is quite an experience venture, filled with wonder and interest. With cute girls to boot. What's not to love? It make take a moment to get used to, but you'll be glad you did. Give it a go!"", 'A cute anime of girls doing things in a strange world filled with strange things like a society of beastmen hmm... it reminds me of ""Blue Archive"" from this season but luckily it is much better, although not as good as people say....📢 The story takes place in a world ravaged by ""7G"", which deformed everything we know and made it a mixture of various things. In this world there live young girls who are one of the few who are still human.One day, they track down their missing friend and use the train to set off on an adventure to find her....It is mostly a very loose story with anime girls who, in a post-apocalyptic world, in the most extreme situations, behave and look as if they just went somewhere on vacation and forgot to take off their school uniforms, little girls left with animals even though 2 years after the start of the apocalypse they should not  be obvious how people turned into animals will behave xDBut from the beginning...We start the story with the scene of the beginning of the 7G apocalypse, then we fast forward 2 years and we have a very quick and somewhat bland introduction to the actual story, where, using exposition in dialogues, everything that happened is explained to us in a rather naive way.  after the launch of 7G, the creators set a very fast pace in the first episode just to send the girls as quickly as possible on the journey that this anime is about, i.e. the strange place (train station) of the week.After the first episode, we set off on an atmospheric, mysterious and chaotic journey into the unknown in a world full of various strange things.But as I mentioned, the plot is a strange story and place of the week, most of the stories seem to have an interesting general idea but the execution is worse, where the stories are more or less written in a stupid way, and the pace of these stories increases more and more from episode to episode,  the worst thing is when we arrive at a new place where we rush as fast as possible, as if the author had an interesting idea but didn\'t want to develop it and wanted to move on to the next station where there would be similar chaos and haste.The mentioned stations, like the levels of the abyss in Made in Abyss, have their own quirks, as if the landscapes through which our heroines come are so completely different from each other, very creative and thanks to the fact that 7G has deformed the world, everything can be explained, the author can go to the limits of absurdity  and all these things don\'t have to be consistent, but just diverse and strange.This is also a minus because in MiA everything was logical and it was better to watch because you saw the sense in it all and it was dosed appropriately so as not to make you immune to new amazing things, which made it more pleasant to discover the world and here, hmm... just with time.  it stops making an impression and the next random thing is acknowledged with a simple ""OK"" xDBut in fact, despite so many strange and creative things, this anime mainly decides to explore the most clichéd motifs, such as zombies, and ignores the most unusual ones, as if it didn\'t have some more interesting idea for them, apart from the fact that it was supposed to be strange, it was much more interesting  to know what\'s going on with these goats in the grass than zoombie, i.e. an ultra-creative anime but not entirely.The characters... are very cool, characteristic and have a lot of funny interactions, they often talk about seemingly unimportant things, which allows you to get more into the stories BUT ultimately they don\'t fit into this world, in general, the character relationships sometimes seem to be an unnecessary addition and in this strange world, as if  in the world of secrets and all this, we get something so ordinary, their relationships are ordinary, as if taken out of an ordinary school anime.I think that a post-apocalyptic series in which the characters are no different in terms of relationships, conflicts and behavior from the regular school series makes little sense and seems stupid, e.g. the characters will allow their offended friend to go somewhere in the middle of the night, forgetting that it is ultra-dangerous  world.I think this anime has a lot of problems, but unlike the crap this season, it tries to be something special.Rating:⭐⭐⭐⭐⭐⭐❌❌❌❌ It is mostly a very loose story with anime girls who, in a post-apocalyptic world, in the most extreme situations, behave and look as if they just went somewhere on vacation and forgot to take off their school uniforms, little girls left with animals even though 2 years after the start of the apocalypse they should not  be obvious how people turned into animals will behave xDBut from the beginning...We start the story with the scene of the beginning of the 7G apocalypse, then we fast forward 2 years and we have a very quick and somewhat bland introduction to the actual story, where, using exposition in dialogues, everything that happened is explained to us in a rather naive way.  after the launch of 7G, the creators set a very fast pace in the first episode just to send the girls as quickly as possible on the journey that this anime is about, i.e. the strange place (train station) of the week.After the first episode, we set off on an atmospheric, mysterious and chaotic journey into the unknown in a world full of various strange things.But as I mentioned, the plot is a strange story and place of the week, most of the stories seem to have an interesting general idea but the execution is worse, where the stories are more or less written in a stupid way, and the pace of these stories increases more and more from episode to episode,  the worst thing is when we arrive at a new place where we rush as fast as possible, as if the author had an interesting idea but didn\'t want to develop it and wanted to move on to the next station where there would be similar chaos and haste.The mentioned stations, like the levels of the abyss in Made in Abyss, have their own quirks, as if the landscapes through which our heroines come are so completely different from each other, very creative and thanks to the fact that 7G has deformed the world, everything can be explained, the author can go to the limits of absurdity  and all these things don\'t have to be consistent, but just diverse and strange.This is also a minus because in MiA everything was logical and it was better to watch because you saw the sense in it all and it was dosed appropriately so as not to make you immune to new amazing things, which made it more pleasant to discover the world and here, hmm... just with time.  it stops making an impression and the next random thing is acknowledged with a simple ""OK"" xDBut in fact, despite so many strange and creative things, this anime mainly decides to explore the most clichéd motifs, such as zombies, and ignores the most unusual ones, as if it didn\'t have some more interesting idea for them, apart from the fact that it was supposed to be strange, it was much more interesting  to know what\'s going on with these goats in the grass than zoombie, i.e. an ultra-creative anime but not entirely.The characters... are very cool, characteristic and have a lot of funny interactions, they often talk about seemingly unimportant things, which allows you to get more into the stories BUT ultimately they don\'t fit into this world, in general, the character relationships sometimes seem to be an unnecessary addition and in this strange world, as if  in the world of secrets and all this, we get something so ordinary, their relationships are ordinary, as if taken out of an ordinary school anime.I think that a post-apocalyptic series in which the characters are no different in terms of relationships, conflicts and behavior from the regular school series makes little sense and seems stupid, e.g. the characters will allow their offended friend to go somewhere in the middle of the night, forgetting that it is ultra-dangerous  world.I think this anime has a lot of problems, but unlike the crap this season, it tries to be something special.Rating:⭐⭐⭐⭐⭐⭐❌❌❌❌', 'A mesmerizing blend of breathtaking visuals and an intriguing storyline that defies expectations. This anime, with its fever dream animation style, transports viewers into a world where reality bends and twists in the most captivating manner imaginable.At its core lies an extremely interesting premise that immediately draws you in. The concept of this, sort of,  ""time reversal"", when it comes to city turning back to nature and the transformation of individuals into animals is both fascinating and thought-provoking. It\'s a narrative direction that feels refreshingly original and can be very relevant if we are looking into what has come of our technology, even in...the span of the last 5 years and how fast it\'s evolving. A scary, but an interesting thought.It\'s a thematic journey full of melancholia that echoes the sentiments of acclaimed series like \'A Place Further Than the Universe\' and \'Girls\' Last Tour, yet maintains its own unique identity.Moreover, I find myself eagerly anticipating the further development of the story. the span of the last 5 years and how fast it\'s evolving. A scary, but an interesting thought.It\'s a thematic journey full of melancholia that echoes the sentiments of acclaimed series like \'A Place Further Than the Universe\' and \'Girls\' Last Tour, yet maintains its own unique identity.Moreover, I find myself eagerly anticipating the further development of the story.', 'The baffling opening of Shuumatsu Train greatly piqued my interest - a whimsical way to start, isn’t it?The anime created an eccentric atmosphere with strong contrast: despite the extremely grim, catastrophic background, the narrative and art were of an unusually light-hearted and energetic style. The main characters embarked on an unprepared, resource-scarce journey, yet they still joke and chatter like regular school girls. Maybe that’s the side effect of a 7G as well? lolAfter 3 episodes, the world gradually revealed, and viewers were allowed - or guided - to speculate the metaphorical aspect of the story. Like most road movies, the journey is...an instrument for MC’ encounters and growth. Each station has its own way of mutating local people (as depicted in the map shown in ep.2), and these mutations seem to represent a form of lifestyle. The MC’s task is to be observers and experience each stations’ lifestyle. Each episode feels like an essay by the creators, making comments on different attitudes towards life, which were exaggerated by the end-of-world situation. It still felt very realistic - I’m sure most people can think of someone around them living in a similar way, even in our modern world.The character visuals weren’t the best; the design looked simple and movements are often weird since ep.1. But it didn’t bother me, as apparently visual is not the focus here. Background visuals are beautiful; who would hate a deserted but colorful rural view?Where will this anime go? So far the metaphors were very straightforward, which was somewhat unsettling. After all, I don’t want to watch a creator monologue preaching obvious ideas. However, according to director Mizushima Tsutomu, the first 3 episodes were designed to be simple on purpose; starting from ep.4 it will head towards chaos - really looking forward to it! Hopefully the anime will get as unpredictable as possible. an instrument for MC’ encounters and growth. Each station has its own way of mutating local people (as depicted in the map shown in ep.2), and these mutations seem to represent a form of lifestyle. The MC’s task is to be observers and experience each stations’ lifestyle. Each episode feels like an essay by the creators, making comments on different attitudes towards life, which were exaggerated by the end-of-world situation. It still felt very realistic - I’m sure most people can think of someone around them living in a similar way, even in our modern world.The character visuals weren’t the best; the design looked simple and movements are often weird since ep.1. But it didn’t bother me, as apparently visual is not the focus here. Background visuals are beautiful; who would hate a deserted but colorful rural view?Where will this anime go? So far the metaphors were very straightforward, which was somewhat unsettling. After all, I don’t want to watch a creator monologue preaching obvious ideas. However, according to director Mizushima Tsutomu, the first 3 episodes were designed to be simple on purpose; starting from ep.4 it will head towards chaos - really looking forward to it! Hopefully the anime will get as unpredictable as possible.', 'Time will tell whether or not the show will ramp up in quality as it goes forward, but so far, there\'s enough humor, heart and intrigue to at least keep this anime original chugging past the ""three-episode rule"". The reality-warped post-apocalypse setting serves the absurdist elements of the narrative really well. While our bubbly, young leads feel fairly archetypal, there are enough inklings of further character growth etched out through fun banter and some contextual gags that flesh out the world a bit. (The train conductor who\'s granted five minutes of sanity a day is a genuinely ""wtf"" concept that warrants a good laugh.) The...journey to find a missing friend feels appreciatively familiar. Plus, the anime\'s lighthearted, almost ""slice-of-life"" tone, already distinguishes this from most other post-apocalyptic media that tend to view the characters and setting through more cynical eyes. Everything, from people turning into animals to braindead fungi, feels like a fun mashup of past concepts within the genre. All of it rolled into a cutesy, wholesome package that has you solidly along for the ride. journey to find a missing friend feels appreciatively familiar. Plus, the anime\'s lighthearted, almost ""slice-of-life"" tone, already distinguishes this from most other post-apocalyptic media that tend to view the characters and setting through more cynical eyes. Everything, from people turning into animals to braindead fungi, feels like a fun mashup of past concepts within the genre. All of it rolled into a cutesy, wholesome package that has you solidly along for the ride.']"
