Name,Anime_url,Review
Beelzebub: Hirotta Akachan wa Daimaou!?,https://myanimelist.net/anime/9120/Beelzebub__Hirotta_Akachan_wa_Daimaou,"[""Essentially this is just a preview of what's to come in the first 10-20 episodes of the anime. Don't bother watching this, just go straight to the anime.If you already watched the anime, do not watch this.This episode simply is meant to hype what at the time was the upcoming season, nothing more. And it does a good job of that, if you had previously read the manga. For those just getting into this, it might not make much sense. This essentially just spoils what are some very funny scenes and also actual plot.The animation style of this is actually also a bit different than...the anime.It's pretty solid as a summary, but honestly it is not worth your time. the anime.It's pretty solid as a summary, but honestly it is not worth your time."", 'If you\'re planning to watch this Special episode before starting the main Anime, I strongly do not recommend it.This episode essentially condenses the first 10 episodes of the Anime, with a few minor spoilers for the following 10 episodes. Being the eager viewer that I am, I thought watching it in ""chronological order"" would enhance my experience. However, this ended up ruining the surprise and excitement of those initial episodes - it was mostly a boring watch. I already knew what would happen, and it felt like a predictable sequence of events.Although the Anime takes a different approach to presenting these events, the outcomes remain...the same. This episode spoils the plots, twists, and character introductions for the first 10 episodes.I still recommend watching it, but only after you finish the entire anime or at least the first 20 episodes. It offers a slightly different approach to presenting events and executes certain aspects better. However, it\'s not worth spoiling the experience for yourself by watching it too soon.So, enjoy Beelzebub to the fullest, but save this Special episode for later. You won\'t regret it. the same. This episode spoils the plots, twists, and character introductions for the first 10 episodes.I still recommend watching it, but only after you finish the entire anime or at least the first 20 episodes. It offers a slightly different approach to presenting events and executes certain aspects better. However, it\'s not worth spoiling the experience for yourself by watching it too soon.So, enjoy Beelzebub to the fullest, but save this Special episode for later. You won\'t regret it.']"
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,https://myanimelist.net/anime/13931/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars_-_Hero_Club,"['A weird and unnecessary entry in the Sailor Moon franchise, this ""Hero Club"" project is comprised of 3 weak recap episodes of Sailor Stars (the last arc) which aired in a TV time slot alongside other recaps like this from 1996 till 1997.Because it aired almost in the same time as Stars, I\'m guessing it was made to promote the show by showing us how good it is but it actually fails as a recap. The first episode show the defeat of Nehellenia but without the battle part (the most important), it shows some random dialogue and narration by some characters but it really doesn\'t...feel that tied up together.The remaining episodes spend time with random fights against Phages, Nezu appears from the Animamates team but we\'ll get a glimpse of Siren and Crow and we see Galaxia in only 2 scenes. The pacing is all over the place and it doesn\'t really help that we never see the end of the fight. It\'s like Toei made 3 30 minutes long previews to promote the main show and teased the hell out of the viewers. If you wanna know the plot you better read the synopsis from somewhere cause this anime won\'t tell you. The only think that you\'ll get here is that new enemies appear and the sailor soldiers have to defeat them (that if you didn\'t watch Stars).It\'s unwatchable before Stars and unwatchable after Stars (because we have Memorial), it\'s just a quick preview to hype/tease the audience and they never show the last battle against Galaxia or any cool fight from beginning to end.The only good part is that we see a lot of transformation scenes and some special attacks and we have some short narration but don\'t expect anything note worthy. Also the usual Starlights songs inserted from time to time.No Sailor Moon fan will get angry if you skip this one, you\'d be better off watching AMVs. feel that tied up together.The remaining episodes spend time with random fights against Phages, Nezu appears from the Animamates team but we\'ll get a glimpse of Siren and Crow and we see Galaxia in only 2 scenes. The pacing is all over the place and it doesn\'t really help that we never see the end of the fight. It\'s like Toei made 3 30 minutes long previews to promote the main show and teased the hell out of the viewers. If you wanna know the plot you better read the synopsis from somewhere cause this anime won\'t tell you. The only think that you\'ll get here is that new enemies appear and the sailor soldiers have to defeat them (that if you didn\'t watch Stars).It\'s unwatchable before Stars and unwatchable after Stars (because we have Memorial), it\'s just a quick preview to hype/tease the audience and they never show the last battle against Galaxia or any cool fight from beginning to end.The only good part is that we see a lot of transformation scenes and some special attacks and we have some short narration but don\'t expect anything note worthy. Also the usual Starlights songs inserted from time to time.No Sailor Moon fan will get angry if you skip this one, you\'d be better off watching AMVs.']"
Aoyama Goushou Tanpenshuu,https://myanimelist.net/anime/5578/Aoyama_Goushou_Tanpenshuu,"['Simply a masterpiece!Delve into the mind of one the greatest mangaka artists of the late-80\'s to early-90\'s era, whilst taking pleasure in his eccentric universe and fantastic storytelling. While this short was released almost 16 years ago--as of writing this review--, the legacy of Aoyama\'s great works carries on.His distinctive art-style left many, to this day, pondering whether to count it as a welcomed gift to the animanga world, or as a defiant far cry from the industry-standard of ""moe"", which have made it susceptible to criticism.The specials follow 7 episodes, with the 7th being an episode that details the process of making Meitantei Conan....These shorts are excellent, and let me tell you why: Aoyama\'s universe is unchanging, unflinching, and perfectly in sync. Classical stories, classical characters, and heck, even classical voice-overs, in an intact universe, where you get to see amazing characters that live within Aoyama\'s world besides Conan and Ran, and how they live throughout the day. Aoyama\'s stories display to us how he has an excellent command on combining a realistic worldview, authentic Japanese culture, with (sometimes) quirky low-level fantasy and magic of Sakura trees turning old samurais into youthful kendō masters, genius children falling from grace, a ridiculously short detective that maintains a sharp image with a confident aura that surrounds him, and a crazy love story on the most special day in the most average man\'s life.These specials are short, and they\'re meant to be that way. These are normal characters in the Meitantei Conan universe that will probably never get anymore screen time, and that\'s only because their author opted for them to remain normal, yet, show us the most interesting day in their lives. The subtlety is what makes these specials so interesting.These characters will carry on their lives normally, but one thing for sure, is that Aoyama wanted us to take a glimpse of the most special and crazy day in their lives. Sanjuro will probably die of old age, living the rest of his life peacefully in rural Japan. And we will probably never know of what happens next, to the most awesome detective that is George and his new-found secretary, with their constant silly adventures. Keisuke will continue on with his life, but he will never forget that special day that made him fall in love with an idol.It\'s important to note that the specials also provide an entertaining look into Shinchi\'s parents, back when he was a small child. I believe this begs the question: do I need to watch Detective Conan to enjoy these specials? With the exclusion of the specials containing Shinchi\'s parents, the answer is absolutely not! These specials tell the short stories of characters within Aoyama\'s universe, and while they share the same world, it certainly won\'t affect the experience. Fans of Aoyama\'s works however, will certainly take a liking to this, as they crave more of his world outside of Conan and Kaito.In the end, why did I gave these specials a 10? Aside from the great stories, terrific characters, classical late-90\'s soundtrack, and exquisite voice-overs from seasoned veterans that voiced characters in the Meitantei Conan series, a comparative review could easily give this score over and over no matter how many times you look at it.In today\'s anime shows, we are constantly met with bland, cheap, or abusive stories. Just the other day I watched an anime short, and that pretty much gave me an idea of the industry\'s current state.The anime was about an otaku who married a normal girl, and while the premise was preparing for something very interesting, and even MAL listed its genre as seinen, it fell short right around the 2nd episode, where they added a shotacon filled with a deep brother-complex, fast forward to the 10th episode, and then you have an ensemble cast of weeaboos, ""quirky"" moe characters, absolutely no character development, no story progression, they just go to conventions and sell doujins, half the show was moe scenes. That\'s it.So if you ask me, in comparison to today\'s anime standards, does this deserve a perfect 10? Yes, yes it does. It\'s a complete and concise special that fills the gaps on every end, and certainly leaves you wanting for more. It\'s perfect. That would be my answer.Thank you for reading. These shorts are excellent, and let me tell you why: Aoyama\'s universe is unchanging, unflinching, and perfectly in sync. Classical stories, classical characters, and heck, even classical voice-overs, in an intact universe, where you get to see amazing characters that live within Aoyama\'s world besides Conan and Ran, and how they live throughout the day. Aoyama\'s stories display to us how he has an excellent command on combining a realistic worldview, authentic Japanese culture, with (sometimes) quirky low-level fantasy and magic of Sakura trees turning old samurais into youthful kendō masters, genius children falling from grace, a ridiculously short detective that maintains a sharp image with a confident aura that surrounds him, and a crazy love story on the most special day in the most average man\'s life.These specials are short, and they\'re meant to be that way. These are normal characters in the Meitantei Conan universe that will probably never get anymore screen time, and that\'s only because their author opted for them to remain normal, yet, show us the most interesting day in their lives. The subtlety is what makes these specials so interesting.These characters will carry on their lives normally, but one thing for sure, is that Aoyama wanted us to take a glimpse of the most special and crazy day in their lives. Sanjuro will probably die of old age, living the rest of his life peacefully in rural Japan. And we will probably never know of what happens next, to the most awesome detective that is George and his new-found secretary, with their constant silly adventures. Keisuke will continue on with his life, but he will never forget that special day that made him fall in love with an idol.It\'s important to note that the specials also provide an entertaining look into Shinchi\'s parents, back when he was a small child. I believe this begs the question: do I need to watch Detective Conan to enjoy these specials? With the exclusion of the specials containing Shinchi\'s parents, the answer is absolutely not! These specials tell the short stories of characters within Aoyama\'s universe, and while they share the same world, it certainly won\'t affect the experience. Fans of Aoyama\'s works however, will certainly take a liking to this, as they crave more of his world outside of Conan and Kaito.In the end, why did I gave these specials a 10? Aside from the great stories, terrific characters, classical late-90\'s soundtrack, and exquisite voice-overs from seasoned veterans that voiced characters in the Meitantei Conan series, a comparative review could easily give this score over and over no matter how many times you look at it.In today\'s anime shows, we are constantly met with bland, cheap, or abusive stories. Just the other day I watched an anime short, and that pretty much gave me an idea of the industry\'s current state.The anime was about an otaku who married a normal girl, and while the premise was preparing for something very interesting, and even MAL listed its genre as seinen, it fell short right around the 2nd episode, where they added a shotacon filled with a deep brother-complex, fast forward to the 10th episode, and then you have an ensemble cast of weeaboos, ""quirky"" moe characters, absolutely no character development, no story progression, they just go to conventions and sell doujins, half the show was moe scenes. That\'s it.So if you ask me, in comparison to today\'s anime standards, does this deserve a perfect 10? Yes, yes it does. It\'s a complete and concise special that fills the gaps on every end, and certainly leaves you wanting for more. It\'s perfect. That would be my answer.Thank you for reading.', ""TL;DR Some interesting concepts.  A refreshing break from Detective ConanGosho Aoyama's short stories collection is a collection of, well, short stories.  There are seven stories in all, each of various length.  Some runs for the full episode length while others run much shorter.  Each of the stories are self-contained, although I like the fact that some of the stories are loosely connected in some ways.The stories are set in the Detective Conan world, but are in no way connected to any of its characters.  One story features a tiny-size detective, another story features an old man magically becomes young again....They are in the realm of fantasy, sure, but they work surprisingly well.  Just do not expect to have the same quality as Aoyama's more famous work, Detective Conan.  Speaking of which, some of the stories features Conan's parents, which is somewhat refreshing, because we don't see much of them in Detective Conan.If you are looking for murder mystery like those in Detective Conan, you should watch Detective Conan instead.  The short stories are nothing like DC.  They are light hearted, sometimes out of this world, and project a very creative and imaginary scenario to the viewers.  Some of the 'concept' from the stories work its way into the DC world.Throughout the stories, you might notice some cameo appearance by the cast of Detective Conan.  It was fun spotting Agasa or Mori or even Ran.  As the anime is done in the last century, the artwork is what you would expect from that era.  Art style are very similar to Detective Conan, with its distinctive Aoyama look and feel.  Some of the voice actors from Detective Conan can be clearly identified in these stories.  If you have watched Detective Conan for any considerable of time, you can easily tell the voice actors in these stories.As a whole, the short stories are a break from Detective Conan.  If you are open to small people, time travel and the likes, have a go at this.  It is not a top quality show, but it is enjoyable to watch nonetheless. They are in the realm of fantasy, sure, but they work surprisingly well.  Just do not expect to have the same quality as Aoyama's more famous work, Detective Conan.  Speaking of which, some of the stories features Conan's parents, which is somewhat refreshing, because we don't see much of them in Detective Conan.If you are looking for murder mystery like those in Detective Conan, you should watch Detective Conan instead.  The short stories are nothing like DC.  They are light hearted, sometimes out of this world, and project a very creative and imaginary scenario to the viewers.  Some of the 'concept' from the stories work its way into the DC world.Throughout the stories, you might notice some cameo appearance by the cast of Detective Conan.  It was fun spotting Agasa or Mori or even Ran.  As the anime is done in the last century, the artwork is what you would expect from that era.  Art style are very similar to Detective Conan, with its distinctive Aoyama look and feel.  Some of the voice actors from Detective Conan can be clearly identified in these stories.  If you have watched Detective Conan for any considerable of time, you can easily tell the voice actors in these stories.As a whole, the short stories are a break from Detective Conan.  If you are open to small people, time travel and the likes, have a go at this.  It is not a top quality show, but it is enjoyable to watch nonetheless."", ""I don't give it a 10 because the 'enjoyment' isn't consistent through every shortie.You get to see other characters and interactions and possibilities at Aoyama-sensei universe.Some of this stories are related to Conan, some aren't. Some are Awesome, and some are just your average anime tale (but with his characteristic style).My most favorite one was 'Play it again'. First because of the characters, and second because I'm an old soul myself, therefore, I miss the old days when samurai and knight values mattered, and no one thought those values were 'outdated', or 'toxic' or boring. That one story was worth the watch of the whole...bunch.The other ones vary from a 9 to a 6. But they are short, so you won't loose much by giving them a try. bunch.The other ones vary from a 9 to a 6. But they are short, so you won't loose much by giving them a try."", ""I really loved this. It's a bag of mostly great things! If you're a Detective Conan and Yaiba/Gosho Aoyama fan, you should definitely watch this (but recommended to watch at 150 or more episodes). When I watched this, I also happened to realize that Gosho Aoyama seems to love writing romcom-like stories, and that many elements of Detective Conan were shaped from these stories.My personal favorite was the first one in the collection; Wait For Me. It was one of the most beautiful and moving stories surrounding time travel that I have ever seen. Seriously, Gosho Aoyama is a god of romcom elements.The Making of...Detective Conan is also surprisingly good, and my second favorite; The Detective Boys (minus Haibara) are in the real world, where they enter the TMS Entertainment studio, believing that there are businessman attempting to kill Conan. However, the truth is, they're producing an episode of Detective Conan, and we get an entertaining, yet educational and short look at the main process. Unlike the episodes airing at the time that were animated in cels, the short seems to have been animated digitally.The Wandering Red Butterfly and Ten Planets in the Night Sky are prequels to the Detective Conan anime; It stars Edogawa Conan/Shinichi Kudo's parents, Yusaku and Yukiko. The first one takes place before Conan was born and before the two got married, and the second one is during their marriage and Shinichi is a toddler. We are shown that Shinichi was closer to his mother and even takes off from her.Detective George was my least favorite. It felt relatively slow, and was overall just alright, but seems to be an earlier prototype of Detective Conan.Santa Claus in Summer was another really great romcom, and I really loved the characters in the story. Without spoiling anything, the boy is the only one who can save the world, so to figure out how he is granted any wish, one of which is meeting his favorite idol.Definitely take the time to give these a watch, especially between Detective Conan episodes. It's really worth it. Detective Conan is also surprisingly good, and my second favorite; The Detective Boys (minus Haibara) are in the real world, where they enter the TMS Entertainment studio, believing that there are businessman attempting to kill Conan. However, the truth is, they're producing an episode of Detective Conan, and we get an entertaining, yet educational and short look at the main process. Unlike the episodes airing at the time that were animated in cels, the short seems to have been animated digitally.The Wandering Red Butterfly and Ten Planets in the Night Sky are prequels to the Detective Conan anime; It stars Edogawa Conan/Shinichi Kudo's parents, Yusaku and Yukiko. The first one takes place before Conan was born and before the two got married, and the second one is during their marriage and Shinichi is a toddler. We are shown that Shinichi was closer to his mother and even takes off from her.Detective George was my least favorite. It felt relatively slow, and was overall just alright, but seems to be an earlier prototype of Detective Conan.Santa Claus in Summer was another really great romcom, and I really loved the characters in the story. Without spoiling anything, the boy is the only one who can save the world, so to figure out how he is granted any wish, one of which is meeting his favorite idol.Definitely take the time to give these a watch, especially between Detective Conan episodes. It's really worth it."", 'These short stories won\'t convince you that Gosho Aoyama is some kind of master storyteller. They will definitely convince you that he is a seriously weird dude who would be writing seriously weird things if Detective Conan wasn\'t so popular and profitable. And, so, if you\'ve been watching Detective Conan and want a break, this is a fine option. It\'s fun, first and foremost. Any Conan fan can check these out. They\'re not just for completionists.The best thing about it for me was the character designs and general art style were still running on the 90s cel-animated Detective Conan aesthetic. I love the way Detective...Conan looks at the very beginning, and this is a slight bump in quality above that, to make it suitable for a direct-to-VHS OVA special.Most of the stories are fine-to-good. The first half are definitely the strongest, with the best gimmicks. I was hooked through the time machine one and the Christmas one had an interesting flavor. The interstitials about the Kudo parents from Detective Conan were fun, too. Who could say ""no"" to a Baby Conan story? The second half were not so good, especially as they leaned harder into not-quite ecchi territory that Aoyama is apparently not equipped to tread in. The kendo one was a snoozer that I watched at 2x speed. None of them are bad wastes of time, but some are stronger than others. Conan looks at the very beginning, and this is a slight bump in quality above that, to make it suitable for a direct-to-VHS OVA special.Most of the stories are fine-to-good. The first half are definitely the strongest, with the best gimmicks. I was hooked through the time machine one and the Christmas one had an interesting flavor. The interstitials about the Kudo parents from Detective Conan were fun, too. Who could say ""no"" to a Baby Conan story? The second half were not so good, especially as they leaned harder into not-quite ecchi territory that Aoyama is apparently not equipped to tread in. The kendo one was a snoozer that I watched at 2x speed. None of them are bad wastes of time, but some are stronger than others.']"
Bakemonogatari Recap,https://myanimelist.net/anime/6948/Bakemonogatari_Recap,"['""Not all things are what they appear to be""Note: The following review will talk about not only the recap special, but also the episodes it covers.Bakemonogatari - recap special, shows the past events that circle around episodes 1 -5.The tale revolves around Koyomi Araragi, who has just recently survived a vampire attack, and under certain circumstances gets involved with many things regarding the supernatural (ghosts, spirits and the like). A mysterious girl falls from the sky one day, and his life is never the same afterward. Now if you have never watched the series up until this point then you’re probably thinking there isn’t a...whole lot of reason to check this version out, as it only recaps the first five episodes. However, I feel that it could in fact serve a good purpose to both fans of the series, and those who may still be debating on picking it up or not. These recap episodes don’t really contain too much in the way of spoilers, at least not any that are very relevant to the overall plot as of yet. People who have never seen it might be thinking to themselves that a story revolving around ghosts, vampires and other supernatural things, has been run into the ground too much to be of interest. However, every couple of years a company finds a way of doing it differently. And I am happy to say that ""Bakemonogatari"" is one of these anime titles. Being that the story does revolve around the supernatural, you might think things up to this point were all about action. But no, you would be wrong. The episodes are VERY dialog heavy, and wouldn’t be something you would want to watch without subs (unless you understand Japanese that is). In many of the episodes it all comes down to character discussions. They range from relationship talk, to spirits and creatures, to even talking about one’s personal situation and grief. Most of the inner turmoil and problems that the cast have, have some kind of relation to spiritual creatures, who represent said character\'s problem. When a form is actually located, it comes down more to a mentality at stopping it, and not with actual brute force. The script writing in this series is very well done, but that isn’t exactly what makes ""Bakemonogatari"" so special--as it’s not what the story is about, so much as how they present it. Both the plot and dialog are very artistic, even when it comes down to the characters simply talking about things that don’t really have a solid purpose to the storyline. If you have ever seen the ""ef"" series, then you will feel right at home with this title. Which is fitting, since both are made by the same producers (SHAFT). Even so, it does have it’s faults too, some of the conversations between the characters can feel bloated at times, without a solid purpose in mind. And because of it’s somewhat trippy style in telling a tale, some might also find it to be a bit too drawn out and weird at times. Still, if you are looking for a story that adds a unique twist on how it tells it, then you will enjoy these episodes.The art in this is really something special, the main focus of the animation is not with the overall picture, as it is so much with the characters themselves. Many times the backgrounds will be quite plain, and many times they won’t stand out much at all. As mentioned before this is a very ""artsy"" anime, and it tends to not stay on one animation scene for very long. This might annoy some viewers, as it does tend to change its scenery a lot. Many of the scene changes will only show a colored screen with a word or symbol on it, or will have a still image representing what the characters are talking about, or events taking place. It\'s a ""mind over matter"" art style.Soundtrack to this title is really good, it’s the same music that derives from the series. Most of them come in the form of creepy style bleeps and bloops, and really do great at setting the tone for the atmosphere. The opening and closing themes are more on the brighter side than the actual background music. The music in this series does good at complimenting the mood that the company wanted you to feel. Even so though, I wouldn’t really consider it to be a memorable soundtrack, and once you’re done with this recap (and the series), you’ll most likely forget about it. The voice acting is top notch, and all characters match well with their voice actors.I would say that the characters are pretty deep in their personalities, you really are able to get into their head as the episodes progress. Many of them are not who you think they would be right off the bat. With the exception of Mayoi, most of the main characters talk very seriously in their tone, even when a joke is being played out. Some might find them a bit too calm (or even sleepy) at times, but once again, it fits with the eerie style of the show.Even for a recap special, I really enjoyed this. It marked all the key points to the story so far, and will keep you entertained. If you are thinking about picking up the series still, this special is a nice taste of how the anime works, without spoiling too much for the viewer. And if you have already seen the episodes up to this point, it’s still a nice refresher course, and could point out something you may have missed before. whole lot of reason to check this version out, as it only recaps the first five episodes. However, I feel that it could in fact serve a good purpose to both fans of the series, and those who may still be debating on picking it up or not. These recap episodes don’t really contain too much in the way of spoilers, at least not any that are very relevant to the overall plot as of yet. People who have never seen it might be thinking to themselves that a story revolving around ghosts, vampires and other supernatural things, has been run into the ground too much to be of interest. However, every couple of years a company finds a way of doing it differently. And I am happy to say that ""Bakemonogatari"" is one of these anime titles. Being that the story does revolve around the supernatural, you might think things up to this point were all about action. But no, you would be wrong. The episodes are VERY dialog heavy, and wouldn’t be something you would want to watch without subs (unless you understand Japanese that is). In many of the episodes it all comes down to character discussions. They range from relationship talk, to spirits and creatures, to even talking about one’s personal situation and grief. Most of the inner turmoil and problems that the cast have, have some kind of relation to spiritual creatures, who represent said character\'s problem. When a form is actually located, it comes down more to a mentality at stopping it, and not with actual brute force. The script writing in this series is very well done, but that isn’t exactly what makes ""Bakemonogatari"" so special--as it’s not what the story is about, so much as how they present it. Both the plot and dialog are very artistic, even when it comes down to the characters simply talking about things that don’t really have a solid purpose to the storyline. If you have ever seen the ""ef"" series, then you will feel right at home with this title. Which is fitting, since both are made by the same producers (SHAFT). Even so, it does have it’s faults too, some of the conversations between the characters can feel bloated at times, without a solid purpose in mind. And because of it’s somewhat trippy style in telling a tale, some might also find it to be a bit too drawn out and weird at times. Still, if you are looking for a story that adds a unique twist on how it tells it, then you will enjoy these episodes.The art in this is really something special, the main focus of the animation is not with the overall picture, as it is so much with the characters themselves. Many times the backgrounds will be quite plain, and many times they won’t stand out much at all. As mentioned before this is a very ""artsy"" anime, and it tends to not stay on one animation scene for very long. This might annoy some viewers, as it does tend to change its scenery a lot. Many of the scene changes will only show a colored screen with a word or symbol on it, or will have a still image representing what the characters are talking about, or events taking place. It\'s a ""mind over matter"" art style.Soundtrack to this title is really good, it’s the same music that derives from the series. Most of them come in the form of creepy style bleeps and bloops, and really do great at setting the tone for the atmosphere. The opening and closing themes are more on the brighter side than the actual background music. The music in this series does good at complimenting the mood that the company wanted you to feel. Even so though, I wouldn’t really consider it to be a memorable soundtrack, and once you’re done with this recap (and the series), you’ll most likely forget about it. The voice acting is top notch, and all characters match well with their voice actors.I would say that the characters are pretty deep in their personalities, you really are able to get into their head as the episodes progress. Many of them are not who you think they would be right off the bat. With the exception of Mayoi, most of the main characters talk very seriously in their tone, even when a joke is being played out. Some might find them a bit too calm (or even sleepy) at times, but once again, it fits with the eerie style of the show.Even for a recap special, I really enjoyed this. It marked all the key points to the story so far, and will keep you entertained. If you are thinking about picking up the series still, this special is a nice taste of how the anime works, without spoiling too much for the viewer. And if you have already seen the episodes up to this point, it’s still a nice refresher course, and could point out something you may have missed before.']"
