Name,Anime_url,Review
Huyao Xiao Hongniang: Yue Hong 2,https://myanimelist.net/anime/49718/Huyao_Xiao_Hongniang__Yue_Hong_2,[]
Goal FH: Field Hunter,https://myanimelist.net/anime/5217/Goal_FH__Field_Hunter,"[""Esta review también está en español.Football Chronicles, Chapter 1: Goal Field HunterYear: 1994. The World Cup was being held in USA... and again, Japan couldn’t make it to the biggest event. But, the interest in soccer couldn't be bigger: just two years before, the j-league was created (replacing the little amateur league), and with that, things could finally be serious (and it actually happened: from 98, Japan got to every world cup, and is getting better and better every time). And in this big furor was created Goal Field Hunter. And to make things clear, this one is a few months older than Captain Tsubasa...J, so this isn't a cheap rip off like a lot of people say. No, GFH has its own style...Story: Hikaru Tatsumura is a japanese teen living in Brazil, and has great talent in football (but a big way to go). Hikaru's a pretty nice guy in general, but he's also a proponent and selfish player, and in the end he's kicked out of his team. And not only that: his ex- club president told the other presidents (and managers, and coaches) to not let him play in other teams, for his discipline problems. Very annoyed for this situation, Hikaru did the opposite way of the legendary Tsubasa: with the (involuntary) advice of his friend Takuya, he decided to go and play in the reserves of the Shimizu S-Pulse. There, he will meet with lot of teammates and other people, but everyone think in the same things: first, win the reserve tournament. Second, play in the first team. And, of course, the final objective: join the Japan national team, and classify to the France World Cup.Animation: Good for its time. It look a bit old now, but the animation is fluid and the characters are well done, and they're different from each other (unlike Captain Tsubasa, which has a maximum of 15 faces in the whole manga xD).Don't expect super special effects, fire shoots, broken nets or impossible physics: here everything happens like in the real world. That's probably the biggest appeal, or at least, the thing that make it different to many other shonen sports. This means, a lot of shoots go outside, the players get tired, no six kilometers courts, etc.).Sound: Sorry folks, I have no idea how this sound in japanese. I watched the Latin-American version (which was pretty good, by the way. Bob Sponge was Hikaru's voice actor xD).Verdict: GFH is an interesting series. Back in the old days, the sports animes weren't too close with the reality (things like Captain Tsubasa were the norm, or at least, those were the series that make it here), and a thing like this one was almost necessary. Yes, there's less spectacular stuff, but more realism: it's impossible to make a shoot (area to area) that destroy the net, shoots can be inefficient, even for the most skilled players, and there's no replete stadium for a reserve match. Yes, there's less emotivity, but there are rules: here, if you hit a rival with a flying kick (a reference from CT's Makoto Soda, and others players too), its foul, and probably red card. To give you an idea, this series is closer to Hungry Heart (this one has a few flashy stuff, but nothing big) and Giant Killing than to Captain Tsubasa or Inazuma Eleven (this one is a utterly ridiculous, the characters only need ki to become Dragon Ball material).The bad thing (in this is similar to Captain Tsubasa J...) is that it has an inconclusive ending... Yet, this is a very recommendable anime for any football fan out there, and also to a sports fan who doesn't like the flashy stuff.--------Crónicas Futbolísticas, Capitulo 1: Goal Field HunterEl año es 1994. Se disputaba la copa del mundo de Estados Unidos, y nuevamente, Japón no podía clasificar. Pero el interés en el futbol no podía ser mayor: solo dos años antes, se inauguraba la J-league, la primera división de futbol japonesa (reemplazando a la liga amateur), y ahora las cosas si podrían hacerse en serio (y así fue: del 98 en adelante, Japón se clasifico siempre a la copa mundial, y su rol va haciéndose cada vez más respetable). Y es en este gran furor futbolístico que se estreno Goal Field Hunter o Goleadores, como la conocimos en Latinoamérica (en España no, la serie que ellos conocieron con ese nombre es Moero! Top Striker). Y para aclarar las cosas, este anime salió antes que Captain Tsubasa J (solo un par de meses), por lo que no es un plagio barato como muchos dicen. No, Goleadores tiene lo suyo...Historia: Icaro (Hikaru Tatsumura), es un joven japonés que vive en Brasil, y que juega al futbol con gran habilidad, aunque le falta mucho camino por recorrer. A pesar de ser un buen tipo en general, Icaro es un bocón agrandado, prepotente y egoísta a la hora de jugar, por lo que termina siendo expulsado de su equipo por el dueño del club. Y no solo eso: este individuo le informa al resto de los presidentes de que no lo acepten en sus equipos. Muy enojado con esta situación, Icaro decide hacer la inversa de Tsubasa: por el consejo (inconsciente) de su amigo Rei (Takuya Miyamoto), termina yendo a Japón a jugar a las reservas del Shimizu S-Pulse. Ahí conocerá a diversos personajes, pero todos piensan en lo mismo: primero, ganar la liga satélite (así le dicen a la reserva). Después, subir a primera. Y obviamente, el objetivo final: jugar para el seleccionado japonés, y clasificarse al mundial de Francia.Animación: Buena para la época, y aunque hoy parezca una serie vieja, la animación es fluida y los personajes están bien hechos, y son unos bien diferentes de otros (a diferencia de CT, donde hay un máximo de 15 caras en todo el manga xD).Acá no esperen súper efectos especiales, tiros de fuego, redes rotas o física imposible: acá todo pasa como en el mundo real. Tal vez ese sea su mayor atractivo, o al menos, lo que la hace diferente de la mayoría de los shonens de deportes: es realista (o sea, muchísimos tiros se van afuera, tiros leves que se desvían en alguien entran, los jugadores se cansan, las canchas no miden seis kilómetros, etc).Sonido: Las voces latinas son  más que correctas, con una buena entonación y todo eso. Tal vez reconozcan a Luis Carreño, el seiyu que le dio su vos a Icaro, es también el mismísimo Bob Esponja (la segunda vos). Ni idea de las voces de España. La música no está mal, el opening es pegadizo y no perdona a las excusas ;), y cada vez que Icaro agarra la pelota escuchamos zamba. El punto negro es el audio: hay veces en la que se escucha muy bajo.Veredicto: Goleadores es una serie interesante. Por esos días, los animes deportivos no estaban muy apegados a la realidad (siendo el máximo exponente Oliver y su grupo), y una serie así era casi necesaria. Cierto, acá no hay espectacularidad (que sí, es una palabra), pero hay realismo: es imposible hacer un tiro de área a área que destruya la red, si agarras la pelota de abajo va a salir para arriba y se va a ir muy, muy afuera, y si están jugando dos equipos cualquiera, las tribunas no están repletas como si fuera Real Madrid vs Barcelona. Tal vez allá un poco menos de emotividad, pero hay reglas: acá si le metes una patada voladora a alguien (lo digo por el señor Makoto Soda, de CT, entre muchos otros) es foul, y probablemente roja. Para que se hagan una idea, esta serie es más cercana a Hungry Heart (que tenía sus cosas, pero dentro de todo creíble) y Giant Killing que a Captain Tsubasa o Inazuma Eleven (en esta última se va todo al diablo, los personajes prácticamente tienen ki!). El punto malo (y acá si se parece a Captain Tsubasa J) es que la serie termina prácticamente en la nada... Así y todo, es una serie muy recomendable para los fans del futbol en general, y también para las personas que les gusta el anime deportivo sin mucha parafernalia. J, so this isn't a cheap rip off like a lot of people say. No, GFH has its own style...Story: Hikaru Tatsumura is a japanese teen living in Brazil, and has great talent in football (but a big way to go). Hikaru's a pretty nice guy in general, but he's also a proponent and selfish player, and in the end he's kicked out of his team. And not only that: his ex- club president told the other presidents (and managers, and coaches) to not let him play in other teams, for his discipline problems. Very annoyed for this situation, Hikaru did the opposite way of the legendary Tsubasa: with the (involuntary) advice of his friend Takuya, he decided to go and play in the reserves of the Shimizu S-Pulse. There, he will meet with lot of teammates and other people, but everyone think in the same things: first, win the reserve tournament. Second, play in the first team. And, of course, the final objective: join the Japan national team, and classify to the France World Cup.Animation: Good for its time. It look a bit old now, but the animation is fluid and the characters are well done, and they're different from each other (unlike Captain Tsubasa, which has a maximum of 15 faces in the whole manga xD).Don't expect super special effects, fire shoots, broken nets or impossible physics: here everything happens like in the real world. That's probably the biggest appeal, or at least, the thing that make it different to many other shonen sports. This means, a lot of shoots go outside, the players get tired, no six kilometers courts, etc.).Sound: Sorry folks, I have no idea how this sound in japanese. I watched the Latin-American version (which was pretty good, by the way. Bob Sponge was Hikaru's voice actor xD).Verdict: GFH is an interesting series. Back in the old days, the sports animes weren't too close with the reality (things like Captain Tsubasa were the norm, or at least, those were the series that make it here), and a thing like this one was almost necessary. Yes, there's less spectacular stuff, but more realism: it's impossible to make a shoot (area to area) that destroy the net, shoots can be inefficient, even for the most skilled players, and there's no replete stadium for a reserve match. Yes, there's less emotivity, but there are rules: here, if you hit a rival with a flying kick (a reference from CT's Makoto Soda, and others players too), its foul, and probably red card. To give you an idea, this series is closer to Hungry Heart (this one has a few flashy stuff, but nothing big) and Giant Killing than to Captain Tsubasa or Inazuma Eleven (this one is a utterly ridiculous, the characters only need ki to become Dragon Ball material).The bad thing (in this is similar to Captain Tsubasa J...) is that it has an inconclusive ending... Yet, this is a very recommendable anime for any football fan out there, and also to a sports fan who doesn't like the flashy stuff.--------Crónicas Futbolísticas, Capitulo 1: Goal Field HunterEl año es 1994. Se disputaba la copa del mundo de Estados Unidos, y nuevamente, Japón no podía clasificar. Pero el interés en el futbol no podía ser mayor: solo dos años antes, se inauguraba la J-league, la primera división de futbol japonesa (reemplazando a la liga amateur), y ahora las cosas si podrían hacerse en serio (y así fue: del 98 en adelante, Japón se clasifico siempre a la copa mundial, y su rol va haciéndose cada vez más respetable). Y es en este gran furor futbolístico que se estreno Goal Field Hunter o Goleadores, como la conocimos en Latinoamérica (en España no, la serie que ellos conocieron con ese nombre es Moero! Top Striker). Y para aclarar las cosas, este anime salió antes que Captain Tsubasa J (solo un par de meses), por lo que no es un plagio barato como muchos dicen. No, Goleadores tiene lo suyo...Historia: Icaro (Hikaru Tatsumura), es un joven japonés que vive en Brasil, y que juega al futbol con gran habilidad, aunque le falta mucho camino por recorrer. A pesar de ser un buen tipo en general, Icaro es un bocón agrandado, prepotente y egoísta a la hora de jugar, por lo que termina siendo expulsado de su equipo por el dueño del club. Y no solo eso: este individuo le informa al resto de los presidentes de que no lo acepten en sus equipos. Muy enojado con esta situación, Icaro decide hacer la inversa de Tsubasa: por el consejo (inconsciente) de su amigo Rei (Takuya Miyamoto), termina yendo a Japón a jugar a las reservas del Shimizu S-Pulse. Ahí conocerá a diversos personajes, pero todos piensan en lo mismo: primero, ganar la liga satélite (así le dicen a la reserva). Después, subir a primera. Y obviamente, el objetivo final: jugar para el seleccionado japonés, y clasificarse al mundial de Francia.Animación: Buena para la época, y aunque hoy parezca una serie vieja, la animación es fluida y los personajes están bien hechos, y son unos bien diferentes de otros (a diferencia de CT, donde hay un máximo de 15 caras en todo el manga xD).Acá no esperen súper efectos especiales, tiros de fuego, redes rotas o física imposible: acá todo pasa como en el mundo real. Tal vez ese sea su mayor atractivo, o al menos, lo que la hace diferente de la mayoría de los shonens de deportes: es realista (o sea, muchísimos tiros se van afuera, tiros leves que se desvían en alguien entran, los jugadores se cansan, las canchas no miden seis kilómetros, etc).Sonido: Las voces latinas son  más que correctas, con una buena entonación y todo eso. Tal vez reconozcan a Luis Carreño, el seiyu que le dio su vos a Icaro, es también el mismísimo Bob Esponja (la segunda vos). Ni idea de las voces de España. La música no está mal, el opening es pegadizo y no perdona a las excusas ;), y cada vez que Icaro agarra la pelota escuchamos zamba. El punto negro es el audio: hay veces en la que se escucha muy bajo.Veredicto: Goleadores es una serie interesante. Por esos días, los animes deportivos no estaban muy apegados a la realidad (siendo el máximo exponente Oliver y su grupo), y una serie así era casi necesaria. Cierto, acá no hay espectacularidad (que sí, es una palabra), pero hay realismo: es imposible hacer un tiro de área a área que destruya la red, si agarras la pelota de abajo va a salir para arriba y se va a ir muy, muy afuera, y si están jugando dos equipos cualquiera, las tribunas no están repletas como si fuera Real Madrid vs Barcelona. Tal vez allá un poco menos de emotividad, pero hay reglas: acá si le metes una patada voladora a alguien (lo digo por el señor Makoto Soda, de CT, entre muchos otros) es foul, y probablemente roja. Para que se hagan una idea, esta serie es más cercana a Hungry Heart (que tenía sus cosas, pero dentro de todo creíble) y Giant Killing que a Captain Tsubasa o Inazuma Eleven (en esta última se va todo al diablo, los personajes prácticamente tienen ki!). El punto malo (y acá si se parece a Captain Tsubasa J) es que la serie termina prácticamente en la nada... Así y todo, es una serie muy recomendable para los fans del futbol en general, y también para las personas que les gusta el anime deportivo sin mucha parafernalia.""]"
Cardfight!! Vanguard Movie: Neon Messiah,https://myanimelist.net/anime/23991/Cardfight_Vanguard_Movie__Neon_Messiah,"['tl;dr: If you liked the four seasons of cardfight vanguard and liked it, it\'s very likely you will dislike this movie. + oversaturated confusing camera shots and tricksSo, after four seasons of a great anime about a card game called Cardfight Vanguard, comes this movie. After watching all 4 seasons of CFV, I watched this movie and honestly, this was one of the biggest let-downs I had with any series so far.But, let\'s start with the good stuff:1. Characters - Most of the characters from this movie were taken directly from the series and have complex designs and unique personalities. While very little of...it can be fleshed out with a time restriction like in this case, the characters are represented well. There is ofcourse a new character, Ibuki Kouji. His character is well designed (not so much his cards), his backstory well explained and he, as a villain, represents a real threat, which makes him relevant.2. The ending - If any of the CFV season had at least one thing in common, that would be a satisfying ending. This movie is no exception. While I won\'t spoil it for now, I\'d say that it does redeem the movie a bit.3. Voice acting - While this is hadrly its own topic since it mostly belongs under characters it might be worth noting that it is on point and well acted.And that\'s pretty much all I can come up with for the good stuff. Next comes the stuff that makes me feel that 3 is a very generous score for this movie.1. The cardfights - Oh wait,... this is wrong,... there are no cardfights! Oh, yeah, that\'s what I actually meant. ""The lack of cardfights"" would be more appropriate. This is why people who liked the series might not like the movie. And one of the main reasons I didn\'t like it. So, what basically happens, CARDFIGHTS GET REPLACED by weak Half-CGI BATTLES, that will make your head spin an make you wonder wtf just happened. Also lots of gore-like stuff, ripping through people\'s stomacks with one\'s hand etc. (tons of unneccessary violence, in my oppinion)So, no points of power, no trigger checks, no clever skills, basically nothing that make vanguard special as a card game. Instead, we get our character\'s avatars flying around cray clashing weapons and smashing into their enviroment at nausiating speeds with weird camera angles, even weirder camera angle transition and just in general cluster**** action. If you like that kind of stuff, then great, but in my oppinion, slapping the name ""Vanguard"" on it is an insult to the original. Especially since the villain is apparently so overpowered that noone can defeat him without an actual miracle (minor spoiler), yet there is no explanation how he does it or what makes his cards so strong. Sure, the word ""delete"" gets thrown around, but unless you\'ll go read the game rulebook it won\'t help you at all.2. General cinematography - It seems to me that the director of this movie just went a bit crazy and tried to squeeze every camera and perspective tric he could possibly imagine. Some of them look really cool, but when the cool shot lasts for two seconds only to immediatly and awkwardly transition into a new camera gimmick, the good shot loses most of its appeal. Most certainly not one of Shin Itagi\'s finest works.Personally, this ruined my viewing experience the most if I ignore the lack of cardfights. Lots of potential wasted.3. Nagisa - That annoying little girl that won\'t stop obsessing over Kamui. Well, at least they can\'t make it worse, right? Wrong. Now she also showers the screen with imaginary hearts everytime she appears.I\'m gonna stop here. I could go on, but I\'m too lazy and many things might not apply to everyone watching this. And in the end, it\'s just my oppinion. I hope you don\'t waste time on this bad excuse for a vanguard show, but if you do, I hope you\'ll at least enjoy some of it. it can be fleshed out with a time restriction like in this case, the characters are represented well. There is ofcourse a new character, Ibuki Kouji. His character is well designed (not so much his cards), his backstory well explained and he, as a villain, represents a real threat, which makes him relevant.2. The ending - If any of the CFV season had at least one thing in common, that would be a satisfying ending. This movie is no exception. While I won\'t spoil it for now, I\'d say that it does redeem the movie a bit.3. Voice acting - While this is hadrly its own topic since it mostly belongs under characters it might be worth noting that it is on point and well acted.And that\'s pretty much all I can come up with for the good stuff. Next comes the stuff that makes me feel that 3 is a very generous score for this movie.1. The cardfights - Oh wait,... this is wrong,... there are no cardfights! Oh, yeah, that\'s what I actually meant. ""The lack of cardfights"" would be more appropriate. This is why people who liked the series might not like the movie. And one of the main reasons I didn\'t like it. So, what basically happens, CARDFIGHTS GET REPLACED by weak Half-CGI BATTLES, that will make your head spin an make you wonder wtf just happened. Also lots of gore-like stuff, ripping through people\'s stomacks with one\'s hand etc. (tons of unneccessary violence, in my oppinion)So, no points of power, no trigger checks, no clever skills, basically nothing that make vanguard special as a card game. Instead, we get our character\'s avatars flying around cray clashing weapons and smashing into their enviroment at nausiating speeds with weird camera angles, even weirder camera angle transition and just in general cluster**** action. If you like that kind of stuff, then great, but in my oppinion, slapping the name ""Vanguard"" on it is an insult to the original. Especially since the villain is apparently so overpowered that noone can defeat him without an actual miracle (minor spoiler), yet there is no explanation how he does it or what makes his cards so strong. Sure, the word ""delete"" gets thrown around, but unless you\'ll go read the game rulebook it won\'t help you at all.2. General cinematography - It seems to me that the director of this movie just went a bit crazy and tried to squeeze every camera and perspective tric he could possibly imagine. Some of them look really cool, but when the cool shot lasts for two seconds only to immediatly and awkwardly transition into a new camera gimmick, the good shot loses most of its appeal. Most certainly not one of Shin Itagi\'s finest works.Personally, this ruined my viewing experience the most if I ignore the lack of cardfights. Lots of potential wasted.3. Nagisa - That annoying little girl that won\'t stop obsessing over Kamui. Well, at least they can\'t make it worse, right? Wrong. Now she also showers the screen with imaginary hearts everytime she appears.I\'m gonna stop here. I could go on, but I\'m too lazy and many things might not apply to everyone watching this. And in the end, it\'s just my oppinion. I hope you don\'t waste time on this bad excuse for a vanguard show, but if you do, I hope you\'ll at least enjoy some of it.', ""Story - 7/10: because it tell the part of Aichi Sendou missing in Legion Mate Season.Art + Sound + Character - 7/10 all together.Enjoyment - 1/10: there's no way that I can enjoy this movie. I hate it. the reason is well to tell the truth, Cardfight!! Vanguard is a card game anime, Not Dragon Ball Z. but this is wrong. There AREN'T Any Card fighting in here in this movies at all. I should call this Dragon Ball Z Vanguard.A little talk like telling your unit skill and flip the card over for attacking would be more appropriate. but here, you are transform into...unit itself, and I saw Aichi Sendou and Kai dodge the attack and counter the attack. not even mention about there are a few tons of unneccessary violence like GORE in the movie.in cardfight rules, for each attack from your vanguard attack. you'll be able to pull card(s) for triggers. in this movie, I witness no trigger checks, no skills reveal to activate it. basically this movie is not a vanguard card game. I heard that Ibui use Deletor deck which allow him to delete opponent vanguard. which is flip vandguard face down and its text and power are lost. I didn't see it in the movie. Daunting Deletor, Oksizz I love this card so watch. I was hoping to see how the card works by counter blast 3 and put card in RG into soul and delete opponent vanguard and unit get +10000. um.. I didn't see that stuff mention in here.Overall: 4/10 to be honest. I can't enjoy this movie. the way our character flying around and slashing and dodging is not really a cardfight. if this movie call Dragon Vanguard Z Movie Neon Messiah then I have no problem rating 10/10 lol unit itself, and I saw Aichi Sendou and Kai dodge the attack and counter the attack. not even mention about there are a few tons of unneccessary violence like GORE in the movie.in cardfight rules, for each attack from your vanguard attack. you'll be able to pull card(s) for triggers. in this movie, I witness no trigger checks, no skills reveal to activate it. basically this movie is not a vanguard card game. I heard that Ibui use Deletor deck which allow him to delete opponent vanguard. which is flip vandguard face down and its text and power are lost. I didn't see it in the movie. Daunting Deletor, Oksizz I love this card so watch. I was hoping to see how the card works by counter blast 3 and put card in RG into soul and delete opponent vanguard and unit get +10000. um.. I didn't see that stuff mention in here.Overall: 4/10 to be honest. I can't enjoy this movie. the way our character flying around and slashing and dodging is not really a cardfight. if this movie call Dragon Vanguard Z Movie Neon Messiah then I have no problem rating 10/10 lol"", 'Honestly, I forgot almost all the rules to the game even after watching the first two seasons of the original animation many years back. But because of quarantine, I just recently got back to casually watching Cardfight!And oh boy. I have a lot to say after finally watching the movie for the first time.Many characters from the original show appeared in the movie: Ren, Leon, the OG Q4 members, the three idols, Emi, Nagisa, Morikawa, and many others. I thought it was sort of cool to see all of them. Sadly, many of them held very little role in this movie. I do think it’s...kind of understandable though, since a movie (compared to a show) doesn’t have as much time to flesh out characters. However, in my opinion, it would have been better to show only the characters that have slightly-significant to significant roles in the movie to leave more room for strong characterization.This leads me to wondering about the target audience. I’m pretty sure someone who hasn’t watched the show at all would probably have a difficult time enjoying Neon Messiah because of having little background knowledge on all those characters as well as the game itself.So, of course, we would assume that the target audience is people who are fans of Cardfight! Vanguard’s animated show or manga.Assuming that a fan was watching the movie, we would expect that the fan watches not only for the characters themselves, but for the great cardfights between the characters. Of course, that’s where a huge chunk of the action lies in the many seasons of Vanguard. Not only who the winner is, but also the process of how the winner wins the cardfight. The show holds an advantage in a way; in a story form that is long-running, it’s not always easy to guess who would win a cardfight and how the person would win.However.When there are multiple gameplays in a single movie, it’s expected that the characters will not be able to defeat the antagonist until the end of the movie (if there is a happy ending). It’s very hard to shock a watcher by only showing who wins and loses since it’s easy to predict.So, to tackle this, one would assume that the storytellers would show the crazy process to how one player will win.I think this would be the place in the movie that needs the most improvement.I noticed that in the movie, there was a lack of talk about critical triggers, strategy and specific moves, number of points to a card, abilities of the cards, etc. Basically, there was a lack of the stuff you would normally expect to see when watching a cardfight, especially when seeing the new cards the antagonist has and the card that made its way to the name of this movie.Neon Messiah.It was like watching a game that you know how to play, yet not understanding exactly what’s going on on the game board. All you know is that there are two people going against each other and who wins in the end. Why this person won, you don’t know.The actual cardfights were replaced by well-animated scenes of the cards and the players taking the form of their cards, physically fighting each other and flying around and stuff. As much as I appreciated how badass the cards and characters looked in those scenes, I wish there was more talk about the actual gameplay and process to victory to give the battles the protagonists face more substance and meaning.There were also a few other things I felt could have been expanded on, since for me, it’s easy to miss out on small details and bits of important info that’s only briefly mentioned.I would have liked to know more about where the antagonist acquired the power to wreak havoc and just more about that power in general.What exactly happened to Leon, Misaki, and Ibuki in the rain when they could have ran indoors?Why did only certain people get “the dreams”?Why was getting knocked out a side effect to losing?Why didn’t the antagonist strike earlier instead of only just now?What sort of powers and secrets does the prized grade 4 card hold?But because this is a movie with limited time compared to a show, it’s understandable how the makers of the movie couldn’t cover everything, including the cardfights. However, I think it would have been nice to see at least one cardfight where the players actually demonstrated strategy.~~~I talked a little earlier about the animation. I actually think the animation is one of the strongest points of the movie.From what I saw, the lines were very clean, and the color palette was very vibrant. This really made the characters and backgrounds pop. The characters’ faces and bodies had good proportions and remained consistent throughout the movie. The animators also added some, I don’t know what to call it, light spots and shadows to each panel which made the characters appear more 3D-ish (I don’t mean CGI. I know that “3D-ish” is probably not the best word, but basically they didn’t appear “flat”) compared to the original show. I think it’s easier to simply see it by comparing a shot from the film to a shot from the original show from 2011.In terms of animation alone, one of my favorite scenes would have to be the little snippet of the battle between Ren and Ibuki, where Ren is falling and destroying buildings. And after the cardfight, I thought the animators did a great job with animating Ren’s reaction and facial expression. This scene gave off some sort of mature vibe that wasn’t in the original show.There is one other scene in the movie I really liked.As the audience, we see this scene through a young kid’s eyes rather than in third person.The kid is on the floor with cards scattered all over the floor while above him there are other boys frowning at him, saying mean things, and walking off. We see the slow movement from the kid’s hands as he’s crawling on the floor begging for the other kids to not leave.This scene really stood out to me from this movie. I’m not entirely sure why, but I think seeing through the slightly blurred eyes of the victim increased my empathy for the character. I thought it was a very tasteful choice the animators made.Other things I liked about the movie were all the flashback scenes. This really gave some more interesting background to the characters, especially Kai.It was also fun to see Aichi and Kai interact in the first half of the movie. But speaking of interactions, it would have been nice to see Kai interact more with Ibuki than he did in the movie.Storywise, there were many things I feel could have been worked on before the movie’s release, mainly the cardfights. However, I personally didn’t hate the movie. I think lots of stuff from the movie would make good GIFs! kind of understandable though, since a movie (compared to a show) doesn’t have as much time to flesh out characters. However, in my opinion, it would have been better to show only the characters that have slightly-significant to significant roles in the movie to leave more room for strong characterization.This leads me to wondering about the target audience. I’m pretty sure someone who hasn’t watched the show at all would probably have a difficult time enjoying Neon Messiah because of having little background knowledge on all those characters as well as the game itself.So, of course, we would assume that the target audience is people who are fans of Cardfight! Vanguard’s animated show or manga.Assuming that a fan was watching the movie, we would expect that the fan watches not only for the characters themselves, but for the great cardfights between the characters. Of course, that’s where a huge chunk of the action lies in the many seasons of Vanguard. Not only who the winner is, but also the process of how the winner wins the cardfight. The show holds an advantage in a way; in a story form that is long-running, it’s not always easy to guess who would win a cardfight and how the person would win.However.When there are multiple gameplays in a single movie, it’s expected that the characters will not be able to defeat the antagonist until the end of the movie (if there is a happy ending). It’s very hard to shock a watcher by only showing who wins and loses since it’s easy to predict.So, to tackle this, one would assume that the storytellers would show the crazy process to how one player will win.I think this would be the place in the movie that needs the most improvement.I noticed that in the movie, there was a lack of talk about critical triggers, strategy and specific moves, number of points to a card, abilities of the cards, etc. Basically, there was a lack of the stuff you would normally expect to see when watching a cardfight, especially when seeing the new cards the antagonist has and the card that made its way to the name of this movie.Neon Messiah.It was like watching a game that you know how to play, yet not understanding exactly what’s going on on the game board. All you know is that there are two people going against each other and who wins in the end. Why this person won, you don’t know.The actual cardfights were replaced by well-animated scenes of the cards and the players taking the form of their cards, physically fighting each other and flying around and stuff. As much as I appreciated how badass the cards and characters looked in those scenes, I wish there was more talk about the actual gameplay and process to victory to give the battles the protagonists face more substance and meaning.There were also a few other things I felt could have been expanded on, since for me, it’s easy to miss out on small details and bits of important info that’s only briefly mentioned.I would have liked to know more about where the antagonist acquired the power to wreak havoc and just more about that power in general.What exactly happened to Leon, Misaki, and Ibuki in the rain when they could have ran indoors?Why did only certain people get “the dreams”?Why was getting knocked out a side effect to losing?Why didn’t the antagonist strike earlier instead of only just now?What sort of powers and secrets does the prized grade 4 card hold?But because this is a movie with limited time compared to a show, it’s understandable how the makers of the movie couldn’t cover everything, including the cardfights. However, I think it would have been nice to see at least one cardfight where the players actually demonstrated strategy.~~~I talked a little earlier about the animation. I actually think the animation is one of the strongest points of the movie.From what I saw, the lines were very clean, and the color palette was very vibrant. This really made the characters and backgrounds pop. The characters’ faces and bodies had good proportions and remained consistent throughout the movie. The animators also added some, I don’t know what to call it, light spots and shadows to each panel which made the characters appear more 3D-ish (I don’t mean CGI. I know that “3D-ish” is probably not the best word, but basically they didn’t appear “flat”) compared to the original show. I think it’s easier to simply see it by comparing a shot from the film to a shot from the original show from 2011.In terms of animation alone, one of my favorite scenes would have to be the little snippet of the battle between Ren and Ibuki, where Ren is falling and destroying buildings. And after the cardfight, I thought the animators did a great job with animating Ren’s reaction and facial expression. This scene gave off some sort of mature vibe that wasn’t in the original show.There is one other scene in the movie I really liked.As the audience, we see this scene through a young kid’s eyes rather than in third person.The kid is on the floor with cards scattered all over the floor while above him there are other boys frowning at him, saying mean things, and walking off. We see the slow movement from the kid’s hands as he’s crawling on the floor begging for the other kids to not leave.This scene really stood out to me from this movie. I’m not entirely sure why, but I think seeing through the slightly blurred eyes of the victim increased my empathy for the character. I thought it was a very tasteful choice the animators made.Other things I liked about the movie were all the flashback scenes. This really gave some more interesting background to the characters, especially Kai.It was also fun to see Aichi and Kai interact in the first half of the movie. But speaking of interactions, it would have been nice to see Kai interact more with Ibuki than he did in the movie.Storywise, there were many things I feel could have been worked on before the movie’s release, mainly the cardfights. However, I personally didn’t hate the movie. I think lots of stuff from the movie would make good GIFs!']"
