Name,Anime_url,Review
Shadowverse Flame: Seven Shadows-hen,https://myanimelist.net/anime/54854/Shadowverse_Flame__Seven_Shadows-hen,[]
Sasuke,https://myanimelist.net/anime/6056/Sasuke,[]
Saikyou Bushouden: Sangoku Engi,https://myanimelist.net/anime/6902/Saikyou_Bushouden__Sangoku_Engi,"[""Anyone ever watched the Romance of the Three Kingdoms anime version by Yokoyama Mitsuteru and was sad to find out that it did not continue the entire story from the book?  Well I got good and bad news for you.The good news is that this slightly more modern anime not only looks good and sounds good, it also covers the story written in the original Romance of the Three Kingdoms book and goes all the way to the end by showing one kingdom coming out as victorious.The bad news is that this anime is almost impossible to find.  Seems information on this anime...is limited so I will tell you the facts.  This anime IS available in both Chinese and Japanese dubs but it appears that it is impossible to buy it since DVDs do not exist for sell.I have watched all 52 episodes in Japanese and was very impressed with the quality of this anime.Overview:Story:  Follows the story of the original novel of Romance of the Three Kingdoms and covers it until the end.  The story does feel rushed though so if you've never read the novel then I suggest you do that first.  However, I think it is perfectly acceptable to watch this anime first.  It is very educational.Usually when there is a new Romance of the Three Kingdoms, it either follows the story through the perspective of the 3 factions, Wei, Wu, or Shu.  This anime follows the anime from the perspective of Shu, and I believe it definitely takes the cake as the best RoTK anime created as of yet, beating out Yokoyama Mitsuteru Sangokushi.Art:  I found the art style to be perfect  It has a good sense of realism and characters are not overly exaggerated.Sound:  The soundtrack is very nice.  At certain points when some heroes appeared in battle, there was this epic soundtrack that gave me chills.Character:  The characters are very well done and I felt really attached to a lot of them.  Since the story was rushed though there could be some improvements.Enjoyment:  I really enjoyed this anime and would watch it again.Overall:  This is the BEST animated version of the RoTK if you enjoyed Yokoyama Mitsuteru Sangokushi simply because it covers the story to the end and is realistic.  I give this anime a 10/10 is limited so I will tell you the facts.  This anime IS available in both Chinese and Japanese dubs but it appears that it is impossible to buy it since DVDs do not exist for sell.I have watched all 52 episodes in Japanese and was very impressed with the quality of this anime.Overview:Story:  Follows the story of the original novel of Romance of the Three Kingdoms and covers it until the end.  The story does feel rushed though so if you've never read the novel then I suggest you do that first.  However, I think it is perfectly acceptable to watch this anime first.  It is very educational.Usually when there is a new Romance of the Three Kingdoms, it either follows the story through the perspective of the 3 factions, Wei, Wu, or Shu.  This anime follows the anime from the perspective of Shu, and I believe it definitely takes the cake as the best RoTK anime created as of yet, beating out Yokoyama Mitsuteru Sangokushi.Art:  I found the art style to be perfect  It has a good sense of realism and characters are not overly exaggerated.Sound:  The soundtrack is very nice.  At certain points when some heroes appeared in battle, there was this epic soundtrack that gave me chills.Character:  The characters are very well done and I felt really attached to a lot of them.  Since the story was rushed though there could be some improvements.Enjoyment:  I really enjoyed this anime and would watch it again.Overall:  This is the BEST animated version of the RoTK if you enjoyed Yokoyama Mitsuteru Sangokushi simply because it covers the story to the end and is realistic.  I give this anime a 10/10""]"
Shinmai Maou no Testament Departures: Maria no Hizou Eizou,https://myanimelist.net/anime/39480/Shinmai_Maou_no_Testament_Departures__Maria_no_Hizou_Eizou,[]
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,https://myanimelist.net/anime/30365/Shinmai_Maou_no_Testament_Burst__Toujou_Basara_no_Shigoku_Heiwa_na_Nichijou,"[""Story: so this OVA is basically split into to parts so ill cover those. Segment 1 really is nothing new with Maria she tries to get Basara to basically bang or do lewd thing with Mio than at school stuff happens with him and Yuki they all 3 get knocked out and go too the nurse office only for Chisato to put the moves on him. Segment 2 is that maria says its mio birthday when basara goes too ask mio what she might want mio is under a hypnosis spell well cause of maria (also Yuki is aswell) basically too do lewd things.Art: art...is the same as the 2 season so nothing new here.Sound: OP is different but the Ed is okay otherwise sound is the same.Character:   Basara is the main guy of the anime and well he is pretty shy when it comes to the pervy parts but in action he is a total bad ass. Mio one of the main girls she is the demon lords daughter and honestly she can be a perv and also not she is pretty sweet and what not. Maria is another main girl of the anime and the succubus of the anime and she basically like Mio in a sense but she is like hella pervy in the anime and even recording the lewd thing happening. Yuki is the last main girl form the anime and is also basara long time friend she is pretty sweet she really doeskin show that much emotion most of the time unless really in battle but still she does. (copied my character reveiw of season 2 sense stuff about them never really changes.) Chisato im not gonna rip from my other review basically because of the fact she really isn't in this one at all really just there for the lewdness of Basara for that little moment but she is nice and sweet.Enjoyment: there is no action so yeah the comedy in this was pretty good and the ecchi moments are as good aswell nothing really to say here.Overall: it gets a 7 from me the OVA was good comedy was decent and ecchi was pretty good and now i finish the whole series as a whole the anime was really good worth the watch for sure is the same as the 2 season so nothing new here.Sound: OP is different but the Ed is okay otherwise sound is the same.Character:   Basara is the main guy of the anime and well he is pretty shy when it comes to the pervy parts but in action he is a total bad ass. Mio one of the main girls she is the demon lords daughter and honestly she can be a perv and also not she is pretty sweet and what not. Maria is another main girl of the anime and the succubus of the anime and she basically like Mio in a sense but she is like hella pervy in the anime and even recording the lewd thing happening. Yuki is the last main girl form the anime and is also basara long time friend she is pretty sweet she really doeskin show that much emotion most of the time unless really in battle but still she does. (copied my character reveiw of season 2 sense stuff about them never really changes.) Chisato im not gonna rip from my other review basically because of the fact she really isn't in this one at all really just there for the lewdness of Basara for that little moment but she is nice and sweet.Enjoyment: there is no action so yeah the comedy in this was pretty good and the ecchi moments are as good aswell nothing really to say here.Overall: it gets a 7 from me the OVA was good comedy was decent and ecchi was pretty good and now i finish the whole series as a whole the anime was really good worth the watch for sure"", 'You know what. This OVA isn\'t that bad. They removed all the unnecessary demon plot stuff and focused on what they do best: ""Slice of Life mixed with Hentai.""Unlike the previous episodes, this one is somewhat creative in the absurd situations they end up in and in its high level of horniness.Like almost every situation in this, OVA is fueled by horniness, and it rarely lets up, so prepare for the BIG THIRST.Cons:1. Music is forgettable; I didn\'t remember a single soundtrack that stood out.2. Many of the sexual situations are ABSOLUTELY stupid. For example, getting mad at Basarchi; yes, I\'m...still calling him that for seeing you half-naked or getting ""stuck"" while climbing over an object because your crouch touched it and apparently, the pleasure of having your crouch touch something is too much.3. It\'s too damn short; this OVA is as long as a standard anime episode and doesn\'t add to the story.4. Half the cast is gone, and there\'s no explanation as to where they are, which doesn\'t make sense, especially since Zest is technically one of Basarchi\'s ""servants,"" so wouldn\'t having her near him in case she enters a sexual panic attack be smart?5. Best mode Basarchi is not present 0/10.Pros:1. The ""Lil Pervert Loli Succubus"" Maria is back! And she\'s back to her usual shenanigans. This episode is good because of Maria. I doubt it would be even half as good if she weren\'t in it.2. The humour attempts to make a comeback in this episode, and it\'s a mixed bag. The comedy outside of the expected sexual scenes is decent. Although it\'s very Japanese, you must understand and appreciate Japanese humour to enjoy it.3. As mentioned above, the Slice of Life elements have returned, making this OVA much more enjoyable because of all the ridiculous situations they find themselves in.4. This might be one of the most creative episodes in the series. The situations and locations vary significantly for its short run time.Conclusion:If you watched the first or second season, this episode would pose like icing on top of the cake. This cake icing tastes good but isn\'t necessary to the plot as there is no plot, so if you miss it, you\'re not going to miss much.The OVA is just a slice of life mixed with crazy fan service and repeats all the troupes we have already seen within this series. still calling him that for seeing you half-naked or getting ""stuck"" while climbing over an object because your crouch touched it and apparently, the pleasure of having your crouch touch something is too much.3. It\'s too damn short; this OVA is as long as a standard anime episode and doesn\'t add to the story.4. Half the cast is gone, and there\'s no explanation as to where they are, which doesn\'t make sense, especially since Zest is technically one of Basarchi\'s ""servants,"" so wouldn\'t having her near him in case she enters a sexual panic attack be smart?5. Best mode Basarchi is not present 0/10.Pros:1. The ""Lil Pervert Loli Succubus"" Maria is back! And she\'s back to her usual shenanigans. This episode is good because of Maria. I doubt it would be even half as good if she weren\'t in it.2. The humour attempts to make a comeback in this episode, and it\'s a mixed bag. The comedy outside of the expected sexual scenes is decent. Although it\'s very Japanese, you must understand and appreciate Japanese humour to enjoy it.3. As mentioned above, the Slice of Life elements have returned, making this OVA much more enjoyable because of all the ridiculous situations they find themselves in.4. This might be one of the most creative episodes in the series. The situations and locations vary significantly for its short run time.Conclusion:If you watched the first or second season, this episode would pose like icing on top of the cake. This cake icing tastes good but isn\'t necessary to the plot as there is no plot, so if you miss it, you\'re not going to miss much.The OVA is just a slice of life mixed with crazy fan service and repeats all the troupes we have already seen within this series.']"
Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,https://myanimelist.net/anime/2725/Tenchi_Muyou__Galaxy_Police_Mihoshi_Space_Adventure,"[""A spin-off of the Tenchi Muyo OVAs. Framed as Mihoshi telling the gang a story about her past work as Galactic Police Detective, but filling (almost) all roles in the story with the usual Tenchi characters. The notable exception is her partner Kiyone, who makes her first appearance here.The story itself is rather straight forward and centers on apprehending a thief who stole 'ultra energy material'. With the roles of chaser and chased being played by the main Tenchi Muyo characters, the usual character dynamics from there carry over, e.g. Ayeka and Ryouko competing for Tenchi's romantic attention. New character Kiyone plays the unfortunate role...of strait-laced detective who has to suffer from the ineptitude of her partner Mihoshi.The plot is nothing to write home about, but there are occasional switches of the narrative back to the main cast on Earth complaining about their depiction in the story, which adds extra amusement. Mainly important for people who intent to watch more of the Tenchi Muyo universe, since it introduces both Kiyone and the Pretty Sammy persona, which feature heavy in later works. of strait-laced detective who has to suffer from the ineptitude of her partner Mihoshi.The plot is nothing to write home about, but there are occasional switches of the narrative back to the main cast on Earth complaining about their depiction in the story, which adds extra amusement. Mainly important for people who intent to watch more of the Tenchi Muyo universe, since it introduces both Kiyone and the Pretty Sammy persona, which feature heavy in later works.""]"
Tansu Warashi.,https://myanimelist.net/anime/10502/Tansu_Warashi,"[""Due to the lack of free time which is supposed to be allotted for my daily serving of anime, I resorted to watching short anime films and such. Of course, I was hoping to find something as magnificent yet light as Tsumiki no Ie. Then I stumbled upon the 4 short anime shows that comprised the 2010 Young Animators' Training Project. As the name of the said endeavor implies, its an on-the-job-training project funded by the Japanese Animation Creators Association to train fresh aspiring animators. Although I found it not as touching, unique and outstanding as Tsumiki no Ie, this anime collection was still worth...the watch as each story brought me back to those shows and stories I used to love when I was still a child.Having been produced by Production I.G., the same people who served  us loads of great anime through the years, amazing classics like Neon Genesis Evangelion and Ghost in the Shell, the wild and random FLCL and touching anime series like Kimi ni Todoke and Higashi no Eden, Somehow, that set the bar quite high for me for this show, Tansu Warashi (The Wardrobe Dwellers). Although it was quite a letdown after seeing this show's art compared to the first 3 of the 2010YATP shows (I watched this one last) rather simple (although this observation is just superficial to its overall quality), and the story not as deep and touching, as exciting or not even gripping as I was expecting it to be (granted it's from Production I.G.), the show still proved to be very enjoyable in itself being a short lighthearted and laid-back slice-of-life tale. Tansu Warashi is the story of a regular OL (office lady), Hiiragi Noel and her brief yet unforgettable experience with six spirit children who live in a dresser that is passed down for generations of the women of the Hiiragi family. They also claim themselves to be the servants of the current Hiiragi family's mistress, or more likely, the mistress of her own apartment, Noel, and are bound to correct her too carefree ways of living, teach her to become a responsible adult, and help her bloom into a beautiful yet modest woman.STORY: 9The best part about this show, I could say, is its story. Like how its opening goes, Its quite relaxing and fairly easy to digest. Like I've mentioned earlier, having a warm yet light atmosphere, its like being served with a bowl of warm and tasty rice porridge. The consistency is perfect, the suitable amount of elements of comedy and emotions mixed in complement the flavor very well, providing the viewers with a healthy, hearty slice of life. Also, I loved the mix of characters that comprised the six wardrobe dwellers. Jirokichi, the safety specialist who looks like a mountaineer/archaeologist, Masa, the cook who dresses like a sushi chef, Yuki, the beautician with her curls and pouty lips and Tae, the motherly figure who teaches Noel the perfect manners looks like a traditional Japanese woman wearing a kimono. Daigoro the fat glutton and Hanpei the brat may seem like useless characters but I believe their presence might be for the purpose of training Noel on how to handle such troublesome folks.ART: 7Although, from one's observation, the show's backgrounds look really very simple, like something that popped out from a children's picture book - lightly colored with minimal detail, I think it fits the shows lighthearted theme nicely. Also, the characters are drawn with just enough to little detail and with flat colors, reminiscent of classic anime like Doraemon. Another thing I  couldn't help but notice is the dynamic images (e.g. characters) that move around a very light background throughout the show seems a little offish especially when the background turns dark, but maybe its just a matter of preference.MUSIC: 8The background music is very nice and pleasant, as expected from a relaxing theme of a show. Good lighthearted themes all throughout the scenes with a few memorable ones like the whistling laid-back theme where Noel returns home from work red-faced and a little tipsy and the light quirky theme during Hanpei's first appearance. The ED theme also provides good relaxing music fitting the short animation on a squiggly animated box that plays with it.ENJOYMENT: 8Overall, it provided me with a perfect relaxing end after watching the 2010YATP shows in one sitting. Usually, lighthearted and easygoing shows like this tend to stick to my head for quite sometime . It provides a good escape from the busy and tiring monotony of everyday life by sharing the same fun, mellow and pampered feeling similar to Noel's experience with her wardrobe dwelling friends. the watch as each story brought me back to those shows and stories I used to love when I was still a child.Having been produced by Production I.G., the same people who served  us loads of great anime through the years, amazing classics like Neon Genesis Evangelion and Ghost in the Shell, the wild and random FLCL and touching anime series like Kimi ni Todoke and Higashi no Eden, Somehow, that set the bar quite high for me for this show, Tansu Warashi (The Wardrobe Dwellers). Although it was quite a letdown after seeing this show's art compared to the first 3 of the 2010YATP shows (I watched this one last) rather simple (although this observation is just superficial to its overall quality), and the story not as deep and touching, as exciting or not even gripping as I was expecting it to be (granted it's from Production I.G.), the show still proved to be very enjoyable in itself being a short lighthearted and laid-back slice-of-life tale. Tansu Warashi is the story of a regular OL (office lady), Hiiragi Noel and her brief yet unforgettable experience with six spirit children who live in a dresser that is passed down for generations of the women of the Hiiragi family. They also claim themselves to be the servants of the current Hiiragi family's mistress, or more likely, the mistress of her own apartment, Noel, and are bound to correct her too carefree ways of living, teach her to become a responsible adult, and help her bloom into a beautiful yet modest woman.STORY: 9The best part about this show, I could say, is its story. Like how its opening goes, Its quite relaxing and fairly easy to digest. Like I've mentioned earlier, having a warm yet light atmosphere, its like being served with a bowl of warm and tasty rice porridge. The consistency is perfect, the suitable amount of elements of comedy and emotions mixed in complement the flavor very well, providing the viewers with a healthy, hearty slice of life. Also, I loved the mix of characters that comprised the six wardrobe dwellers. Jirokichi, the safety specialist who looks like a mountaineer/archaeologist, Masa, the cook who dresses like a sushi chef, Yuki, the beautician with her curls and pouty lips and Tae, the motherly figure who teaches Noel the perfect manners looks like a traditional Japanese woman wearing a kimono. Daigoro the fat glutton and Hanpei the brat may seem like useless characters but I believe their presence might be for the purpose of training Noel on how to handle such troublesome folks.ART: 7Although, from one's observation, the show's backgrounds look really very simple, like something that popped out from a children's picture book - lightly colored with minimal detail, I think it fits the shows lighthearted theme nicely. Also, the characters are drawn with just enough to little detail and with flat colors, reminiscent of classic anime like Doraemon. Another thing I  couldn't help but notice is the dynamic images (e.g. characters) that move around a very light background throughout the show seems a little offish especially when the background turns dark, but maybe its just a matter of preference.MUSIC: 8The background music is very nice and pleasant, as expected from a relaxing theme of a show. Good lighthearted themes all throughout the scenes with a few memorable ones like the whistling laid-back theme where Noel returns home from work red-faced and a little tipsy and the light quirky theme during Hanpei's first appearance. The ED theme also provides good relaxing music fitting the short animation on a squiggly animated box that plays with it.ENJOYMENT: 8Overall, it provided me with a perfect relaxing end after watching the 2010YATP shows in one sitting. Usually, lighthearted and easygoing shows like this tend to stick to my head for quite sometime . It provides a good escape from the busy and tiring monotony of everyday life by sharing the same fun, mellow and pampered feeling similar to Noel's experience with her wardrobe dwelling friends."", 'Warm and nice story about family and frenship. About feelings. Good things come then you realy need them even if you do not expect it. Anime about little miracles in our everyday life. I realy like this kind of stories and would like to recomend it everyone.Art is simple enouth but for this kind of story is the best solution. It reminds me oldschool anime were main thing is story, not art. Characters are interesting and in 23min we can see all disposition. ', 'Young Animator Training Project/Anime Mirai short reviews: Part 3/12Wardrobe Dwellers is basically Snow White if Snow White was a Japanese salarywoman. Also if Snow White didn’t have any singing or dancing or evil witch or basically anything interesting at all. A salarywoman moves into an old flat where magical fairies live in her wardrobe who tell her to kill hookers and something about her grandmother also owning this wardrobe. It’s supposed to be about the passing of generations and tries to lean on the nostalgia button, but never really pulls it off. Characters don’t show enough emotion or personality to feel anything from their reactions...to events. The wardrobe dwellers themselves are pretty boring people. Once they show up, they don’t really do anything else interesting. I was expecting them to do some funny stuff, maybe crack a few jokes or some slapstick humour, but the overall mood is too busy lounging around that it can’t work up the enthusiasm to have anything energetic happen.Verdict: Skip to events. The wardrobe dwellers themselves are pretty boring people. Once they show up, they don’t really do anything else interesting. I was expecting them to do some funny stuff, maybe crack a few jokes or some slapstick humour, but the overall mood is too busy lounging around that it can’t work up the enthusiasm to have anything energetic happen.Verdict: Skip']"
