Name,Anime_url,Review
Princess Principal: Crown Handler Movie 3 - Cost for Custom Cars,https://myanimelist.net/anime/57167/Princess_Principal__Crown_Handler_Movie_3_-_Cost_for_Custom_Cars,[]
R-15: R15 Shounen Hyouryuuki,https://myanimelist.net/anime/10933/R-15__R15_Shounen_Hyouryuuki,"[""Ok, so I have officially finish watching this OVA, so no more BS and let's get straight to the point.Story-Dreadful 2.Well, story wise it should have been place along as one its parent anime's episode, there no plot just a whole lot of mayhem where there is a little bit of this, some of that and a lot of those, all thanks to  Kurumi,Tsukuru,Raika and Katsuyo .Art, sound and character- Mediocre 5.No explanations needed....Enjoyment and Overall - Fair 6.Ok, before some of you guys give me some useless rant as for the score let me just say that the number 6 rating for the 2 is for the uncensored ecchi of this OVA, were it is the enjoyable part, everything else is just plain BS. Enjoyment and Overall - Fair 6.Ok, before some of you guys give me some useless rant as for the score let me just say that the number 6 rating for the 2 is for the uncensored ecchi of this OVA, were it is the enjoyable part, everything else is just plain BS.""]"
Pokemon: Mewtwo - Kakusei e no Prologue,https://myanimelist.net/anime/19099/Pokemon__Mewtwo_-_Kakusei_e_no_Prologue,[]
Re:Zero kara Hajimeru Break Time,https://myanimelist.net/anime/33142/Re_Zero_kara_Hajimeru_Break_Time,"[""This is my first review and I've decided to review Re:Zero kara Hajimeru Break Time because I'm lazy and don't want to tackle an anime that requires thinking or a lot of typing to review. These are essentially just 2 minute shorts based on the currently airing show Re:Zero kara Hajimeru Isekai Seikatsu so the target audience of Break Time is people who are watching and enjoying Re:Zero and can't wait a whole week to get their next Subaru fix. The shorts are humorous in nature and occasionally add a little bit to plot points that were tackled in Re:Zero but are generally unnecessary and...are just for fun & not to be taken seriously. So if you're enjoying Re:Zero or love chibis I'd check these out but it's definitely not necessary. are just for fun & not to be taken seriously. So if you're enjoying Re:Zero or love chibis I'd check these out but it's definitely not necessary."", 'Yes, character and voice actor deserves a break, in other words, just for fun, but also feels like trying to add something beneath the middle of the episodes.For example, how Subaru confuse as Apple in real world (Ringo) and Fantasy World, Appas (Ringa), Beatrice hate Subaru calling her Loli, and just small random stuff in the whole episodes.Other than that, is just for your pleasure 3 minute break time after done doing voice acting the main series.Indeed its funny but not from what we expected from short video.6/10...==========================================(Subaru is a car)Pros+ Break time+ Still the same voice actor+ Trying to blend main episodes for extra info.Cons+ Just for fun anime, nothing more.==========================================( Sorry but how to review a short one with a short video? :( ) ==========================================(Subaru is a car)Pros+ Break time+ Still the same voice actor+ Trying to blend main episodes for extra info.Cons+ Just for fun anime, nothing more.==========================================( Sorry but how to review a short one with a short video? :( )', 'I’ll keep my review brief. Re:Zero kara Hajimeru Break Time Is a series of 2 minute shorts taking place in between episodes from season 1. While they aren’t canon, it is filled with little interactions between characters that aren’t meant to just fill the plot. That is either a positive or a negative, depending on how you look at it. However, the 2 minute episodes are perfect for these. Each one is a different interaction between 2-4 different characters.Overall, I enjoyed this anime, and I recommend it to Re:zero fans who want more character development, or just want to see Ram insult Subaru half...a dozen times. a dozen times.', ""I was praying this show was not gonna have these half-baked picture dramas to fill in content, I mean, I was gonna burn through them anyway bur come on. Turned out, for the first time, I had fun.Very easy to run through, episodes are a minute long, the jokes aren't half bad, not hilarious, but passable. The art is cheap, but compared to the norm, it feels alive.The dialogue seems to cover the first 11 or 12 episodes from the show, so no spoilers for the ending in sight, that's good, make sure you've at least already seen up until half of the show. ""]"
