Name,Anime_url,Review
Lupin III: The Last Job,https://myanimelist.net/anime/8097/Lupin_III__The_Last_Job,"['The Last Job is enjoyable, I\'d say it\'s a decent special, with fun and zany Lupin action. However, it just doesn\'t seem as clever or well thought out as a lot of the other specials.One of the twists to this one is that a recurring character has an apparent death scene near the beginning. Oddly enough, this angle is barely played up, compared to numerous emotional or memorable ""death"" scenes throughout the years, this didn\'t really stack up.Anyways, aside from that bit which doesn\'t really get much screentime, this is just business as usual, the Lupin gang getting into constant action and one-on-one fights. Very...fast paced, pretty much nonstop action. However, its a bit lacking in memorable dialogue or cool character interaction. Pretty much, the legendary classic characters here aren\'t really well utilized.None the less, this is still a lot of fun, I was laughing and enjoying the absurdity of it. The plot is especially nonsensical this time around, the climax for example is just so awesomely random. I love how Zenigata is like ""Whats that do? What\'s his goal? Why is this happening? What is happening?"", because I\'m just as befuddled as he is.But hey, its fun, and the main villain is hilariously awesomely over-the-top, gotta love his indiscriminate grenade tossing. Andre the huge yo-yo henchman is memorable, and of course Jigen and Goemon come across as classy as ever. Lupin and Fujiko both have some funny and cool moments, but overall they don\'t get much substance here. The ninja guest girl is decent, there\'s a wacky dog who has it out for Lupin, and you\'ve gotta love Yuji Ohno\'s jazzy score.There are a lot of really fun parts throughout, such as a chase scene involving a great kittens gag, Lupin making some wacky drawings, plus I enjoyed a lot of the action sequences with the jetpacks and whatnot.So, long story short, I enjoyed this Lupin special, but at the same time it doesn\'t quite live up to its potential. Worth a watch for fans. fast paced, pretty much nonstop action. However, its a bit lacking in memorable dialogue or cool character interaction. Pretty much, the legendary classic characters here aren\'t really well utilized.None the less, this is still a lot of fun, I was laughing and enjoying the absurdity of it. The plot is especially nonsensical this time around, the climax for example is just so awesomely random. I love how Zenigata is like ""Whats that do? What\'s his goal? Why is this happening? What is happening?"", because I\'m just as befuddled as he is.But hey, its fun, and the main villain is hilariously awesomely over-the-top, gotta love his indiscriminate grenade tossing. Andre the huge yo-yo henchman is memorable, and of course Jigen and Goemon come across as classy as ever. Lupin and Fujiko both have some funny and cool moments, but overall they don\'t get much substance here. The ninja guest girl is decent, there\'s a wacky dog who has it out for Lupin, and you\'ve gotta love Yuji Ohno\'s jazzy score.There are a lot of really fun parts throughout, such as a chase scene involving a great kittens gag, Lupin making some wacky drawings, plus I enjoyed a lot of the action sequences with the jetpacks and whatnot.So, long story short, I enjoyed this Lupin special, but at the same time it doesn\'t quite live up to its potential. Worth a watch for fans.']"
Koukou Tekken-den Tough,https://myanimelist.net/anime/2797/Koukou_Tekken-den_Tough,"[""For starters let me say besides watching this series over and over again. I have to be honest here. READ THE MANGA that's all I have to say first of the characters are pretty bland for the most part (read the manga to understand the characters more).The plot is very simple and bland for a martial arts series. Due to the budget the series fight scenes are pretty much terrible to the point the characters are just swinging their arms and legs around instead of detailed proper techniques. The soundtrack is forgettable besides some songs like get over the limit and rising emotion (forgot the...first part of the name of the ending song) by Lapiz Lazuil. the bright side is that it's a good way to get into the series if your a newcomer and want to skip the first 6 volumes (cuz those have HORRIBLE ARTWORK). I only recommend this work only for fans of marital arts series. first part of the name of the ending song) by Lapiz Lazuil. the bright side is that it's a good way to get into the series if your a newcomer and want to skip the first 6 volumes (cuz those have HORRIBLE ARTWORK). I only recommend this work only for fans of marital arts series."", 'There are few things quite like professional wrestling. It combines the athleticism of a sport with larger than life drama. It also tends to get silly and sometimes just plain weird. Many people look down on it, so it\'s up to passionate fans to stick up for why it\'s great!Enter Tetsuya Saruwatari! This is the man who wrote Dog Soldier and Riki Oh: The Story of Ricky. He is currently 61 years old and never once stopped being a teenager. This is a man who knows NOTHING about subtlety or pulling punches, and I love him for it! In the early 2000s, he decided to...create a manga and 3 episode OVA called ""Shoot-fighter Tekken"" to try show anime fans how badass Pro-wrestling is!BTW, a ""shoot fight"" is an industry term for a match the goes off script and becomes an actual brawl. In reality, these are quite rare. I\'m proud to say though that I live only 30 minutes away from the shitty high school gym where professional psychopath New Jack decided to hospitalize his 70 year old opponent because... New Jack.In the world of Shoot-fighter Tekken, pro wrestlers pretend that wrestling is fake, but that\'s only a cover! When the cameras turn off, they participate in underground death matches and are the best fighters in the world! The only martial art that can stand up Pro-Wrestling? Ninjutsu! The heavyweight champion of a Japanese promotion fights a ninja to a draw and years later wants a rematch. However, the ninja wants his son Kiichi to fight and pass the torch to the next generation.In order to prove himself and take on the wrestling champ, Kiichi must get through 2 deadly opponents! The first is a wrestler who got in trouble for killing his opponents. The 2nd is a guy who practiced Jujitsu so much that he gained psychic powers. Yeah...in Shoot-fighter it\'s explained that all psychic powers are just the biproduct of intense jujitsu training. Did you think the government experiments gave Tetsuo his powers?! Nah dog! He just took jujitsu because he was tired of Kaneda\'s shit! Remember the psychic girl in the wheelchair from Elfen Lied? She\'s only in the wheelchair because her legs got tired from doing too much jujitsu!Kiichi\'s dad is a ninja that has techniques that rape the laws of physics, but this kid is unimpressed! Instead he decides to find an old wrestler to train him, who also happens to be the world\'s greatest assassin! Fuck Duke Togo! Fuck Kurosensei! The world\'s greatest assassin is Macho Man Randy Savage! OHHH YEEEEAAHH! Get in the garbage can Duke, because comparatively speaking to the Macho Man, you are nothing but garbage!(watches teleportation) Kiichi: ""Lame!""(watches shadow clone technique) Kiichi: ""Yawn""(watches the Bexploder) Kiishi: ""Is it possible to learn this power!?""I don\'t want to spoil the ending, because this is only 3 episodes and the stupidity is well worth checking out! I gave this a 5/10 because I didn\'t know whether to give it a 1/10 or a 10/10. Shootfighter Tekken belongs in the hall of fame for ""So bad it\'s good"" anime! This is right up there with such legends as Mad Bull 34, Angel Cop, Plastic Little, and Garzey\'s Wing. Even if you hate pro wrestling, this anime is SO stupid it becomes essential viewing! create a manga and 3 episode OVA called ""Shoot-fighter Tekken"" to try show anime fans how badass Pro-wrestling is!BTW, a ""shoot fight"" is an industry term for a match the goes off script and becomes an actual brawl. In reality, these are quite rare. I\'m proud to say though that I live only 30 minutes away from the shitty high school gym where professional psychopath New Jack decided to hospitalize his 70 year old opponent because... New Jack.In the world of Shoot-fighter Tekken, pro wrestlers pretend that wrestling is fake, but that\'s only a cover! When the cameras turn off, they participate in underground death matches and are the best fighters in the world! The only martial art that can stand up Pro-Wrestling? Ninjutsu! The heavyweight champion of a Japanese promotion fights a ninja to a draw and years later wants a rematch. However, the ninja wants his son Kiichi to fight and pass the torch to the next generation.In order to prove himself and take on the wrestling champ, Kiichi must get through 2 deadly opponents! The first is a wrestler who got in trouble for killing his opponents. The 2nd is a guy who practiced Jujitsu so much that he gained psychic powers. Yeah...in Shoot-fighter it\'s explained that all psychic powers are just the biproduct of intense jujitsu training. Did you think the government experiments gave Tetsuo his powers?! Nah dog! He just took jujitsu because he was tired of Kaneda\'s shit! Remember the psychic girl in the wheelchair from Elfen Lied? She\'s only in the wheelchair because her legs got tired from doing too much jujitsu!Kiichi\'s dad is a ninja that has techniques that rape the laws of physics, but this kid is unimpressed! Instead he decides to find an old wrestler to train him, who also happens to be the world\'s greatest assassin! Fuck Duke Togo! Fuck Kurosensei! The world\'s greatest assassin is Macho Man Randy Savage! OHHH YEEEEAAHH! Get in the garbage can Duke, because comparatively speaking to the Macho Man, you are nothing but garbage!(watches teleportation) Kiichi: ""Lame!""(watches shadow clone technique) Kiichi: ""Yawn""(watches the Bexploder) Kiishi: ""Is it possible to learn this power!?""I don\'t want to spoil the ending, because this is only 3 episodes and the stupidity is well worth checking out! I gave this a 5/10 because I didn\'t know whether to give it a 1/10 or a 10/10. Shootfighter Tekken belongs in the hall of fame for ""So bad it\'s good"" anime! This is right up there with such legends as Mad Bull 34, Angel Cop, Plastic Little, and Garzey\'s Wing. Even if you hate pro wrestling, this anime is SO stupid it becomes essential viewing!']"
Koutetsushin Jeeg,https://myanimelist.net/anime/2157/Koutetsushin_Jeeg,"[""A good place to start here is with what Koutetsushin Jeeg does right. It has a good soundtrack. It has some genuinely funny moments. It has an awesome mech design.However, it's at its core a reboot of a super robot show that, while hugely popular apparently in Italy, is pretty obscure otherwise in the West. It unfortunately references the original a lot, and has appearances from the cast. It's also a little rushed at the end, being only 13 episodes. Some more episodes to flesh out the backstory, introduce the key plot elements of the ending arc and perhaps just to let some of Jeeg's...forms get more use would make it a lot better.It's nice to have a super robot show that doesn't take itself seriously at all. The eyecatches are often funny, and very well drawn, and the basic premise of taking a loutish biker and telling him to save the world (while surrounding him with attractive women) is simple and effective. However, the villains are ultimately not particularly interesting, mainly because they don't do very much. Queen Himika is less memorable even than Lord Pasdar from GaoGaiGar, and that's something given she's 100% woman living in a volcano and he's a face attached to a chunk of metal. The enemy designs are interesting for the most part, although not very memorable or iconic compared to stuff like the Mechanical Beasts or the Dinosaur Empire.JAM Project did a brilliant job with the OP and insert song, one must say, and that's a strong point in the show's favour. The combination sequence (which, if too long or uninteresting, can make watching a super robot show tedious) is largely unobtrusive and used as part of a rather funny scene in one episode - so no complaints there.Ultimately, Koutetsushin Jeeg is a rushed show. If it had been a full 26 episodes, there's a chance it could have been great on the level of Shin Mazinger, but as it is you feel it's just got going before it's all over. Watch it if you want a funny and exciting show, but be prepared to take its flaws with its strengths. forms get more use would make it a lot better.It's nice to have a super robot show that doesn't take itself seriously at all. The eyecatches are often funny, and very well drawn, and the basic premise of taking a loutish biker and telling him to save the world (while surrounding him with attractive women) is simple and effective. However, the villains are ultimately not particularly interesting, mainly because they don't do very much. Queen Himika is less memorable even than Lord Pasdar from GaoGaiGar, and that's something given she's 100% woman living in a volcano and he's a face attached to a chunk of metal. The enemy designs are interesting for the most part, although not very memorable or iconic compared to stuff like the Mechanical Beasts or the Dinosaur Empire.JAM Project did a brilliant job with the OP and insert song, one must say, and that's a strong point in the show's favour. The combination sequence (which, if too long or uninteresting, can make watching a super robot show tedious) is largely unobtrusive and used as part of a rather funny scene in one episode - so no complaints there.Ultimately, Koutetsushin Jeeg is a rushed show. If it had been a full 26 episodes, there's a chance it could have been great on the level of Shin Mazinger, but as it is you feel it's just got going before it's all over. Watch it if you want a funny and exciting show, but be prepared to take its flaws with its strengths.""]"
Lupin III: Harimao no Zaihou wo Oe!!,https://myanimelist.net/anime/1434/Lupin_III__Harimao_no_Zaihou_wo_Oe,"['Agent 007. Part-Time Assassins. Cross Dressing Nazis. Over the top characters? Check.Three crazy statues. An eight-hundred BILLION dollar treasure. Lupin scores a date. Off the charts absurdity? Check.Fujiko? Jigen? Zenigata? Check, check and check.Alright, we got ourselves another Lupin special. Released in 1996, this is just another notch in the Lupin franchise with nothing too unique or defining about it. Unless, of course, you consider the bringing together of two literary icons ""unique"".James Bond, born on page in 1953, is one of the most charismatic and captivating characters ever seen to come out of the 20th century. He is an icon, the embodiment of espionage...and lady killing. A true master in his craft, an over-the-top personality that overcomes seemingly impossible odds time and time again...all in his best suit.Lupin the Third, born as we know him on page in 1967, is without a doubt heavily influenced by the cavalier English spy. The adventures, the women, the gadgets...just about anything seen in them Lupin franchise can be traced back to the original exploits of double-o seven.With all that said you\'re being led to believe that this story would be one epic tale of heroism, charm, and subterfuge. Well, it isn\'t. In fact, its rather disappointing all things considered. The two begin as enemies for only a brief while and become a tandem, yet their tandem is also brief and lackluster.Long story short, same ol Lupin as always. Only difference is we get the rather disappointing inclusion of 007. You\'ll see the same characters as always reprising their same roles pulling the same gags to the same soundtrack.I will admit though, I did get a chuckle out of Goemon being a ""part-timer"".Lupin fans will enjoy this for what it is. It carried the franchise along in 1996 and has its place. Other than that, I can\'t recommend this to most anyone else. If you\'re not a big Lupin fan then theres no reason to catch this specific special. If you\'re looking to try out Lupin, there are much better representations (Secret of Mamo, Missed By A Dollar, Cagliostro). and lady killing. A true master in his craft, an over-the-top personality that overcomes seemingly impossible odds time and time again...all in his best suit.Lupin the Third, born as we know him on page in 1967, is without a doubt heavily influenced by the cavalier English spy. The adventures, the women, the gadgets...just about anything seen in them Lupin franchise can be traced back to the original exploits of double-o seven.With all that said you\'re being led to believe that this story would be one epic tale of heroism, charm, and subterfuge. Well, it isn\'t. In fact, its rather disappointing all things considered. The two begin as enemies for only a brief while and become a tandem, yet their tandem is also brief and lackluster.Long story short, same ol Lupin as always. Only difference is we get the rather disappointing inclusion of 007. You\'ll see the same characters as always reprising their same roles pulling the same gags to the same soundtrack.I will admit though, I did get a chuckle out of Goemon being a ""part-timer"".Lupin fans will enjoy this for what it is. It carried the franchise along in 1996 and has its place. Other than that, I can\'t recommend this to most anyone else. If you\'re not a big Lupin fan then theres no reason to catch this specific special. If you\'re looking to try out Lupin, there are much better representations (Secret of Mamo, Missed By A Dollar, Cagliostro).', 'STORY: This one is ok. It\'s a bit overreaching, but actually addresses some issues that you don\'t see a whole lot in Lupin specials. One trend that IS in every special, though, is that they focus usually on one new female and disregard the group a bit. That becomes a little bit of an issue when there\'s literally 10 minutes of movie at a time without any of the main group in it.CHARACTER: Some of the character development is great. Like Fujiko, who is known as the female thief who depends on her beauty and intelligence to outwit men (and occasionally women), is captured...along with another female. One of the captors says, ""Bring one of his women!"" and another captor says, ""Ok, which one?"" To which the first one replies, ""The pretty one!"" The second captor then brings the other female. Fujiko is outraged and screams that ""I\'m the pretty one!"" On the other hand, we\'ve got what is becoming a staple in the Lupin franchise, the bad guy who is in drag or Nazi or a man-woman. The bad guy in this one is two of the above. I just finished watching a Lupin special in which Zenigata gets a lot of attention and is treated as a worthwhile detective, and not the buffoon. In this one, however, he\'s the hard working detective who is also a huge fool. All he cares about is his noodles, and goes so far as to use a precious treasure as a noodle lid (or something like that).ART: Well, this special/movie definitely fits in with every other mid-90s show out there. It looks like it could take place in the same universe as Cowboy Bebop or Trigun. The non-main characters are seriously nothing that belongs in the Lupin franchise, but rather in one of those two instead.SOUND: Another special from the 90s that completely disregards the fantastic voice work from the second series voice actors and canon name pronunciations. It physically hurts sometimes. The second series dub was, in my opinion, one of the best out there. Lupin\'s VA can\'t be topped as Lupin, especially that laugh! It\'s a shame they didn\'t stick with those VAs for much more than the Red Jacket series, Mamo, and a video game. The Japanese cast is, however, wonderful.ENJOYMENT: along with another female. One of the captors says, ""Bring one of his women!"" and another captor says, ""Ok, which one?"" To which the first one replies, ""The pretty one!"" The second captor then brings the other female. Fujiko is outraged and screams that ""I\'m the pretty one!"" On the other hand, we\'ve got what is becoming a staple in the Lupin franchise, the bad guy who is in drag or Nazi or a man-woman. The bad guy in this one is two of the above. I just finished watching a Lupin special in which Zenigata gets a lot of attention and is treated as a worthwhile detective, and not the buffoon. In this one, however, he\'s the hard working detective who is also a huge fool. All he cares about is his noodles, and goes so far as to use a precious treasure as a noodle lid (or something like that).ART: Well, this special/movie definitely fits in with every other mid-90s show out there. It looks like it could take place in the same universe as Cowboy Bebop or Trigun. The non-main characters are seriously nothing that belongs in the Lupin franchise, but rather in one of those two instead.SOUND: Another special from the 90s that completely disregards the fantastic voice work from the second series voice actors and canon name pronunciations. It physically hurts sometimes. The second series dub was, in my opinion, one of the best out there. Lupin\'s VA can\'t be topped as Lupin, especially that laugh! It\'s a shame they didn\'t stick with those VAs for much more than the Red Jacket series, Mamo, and a video game. The Japanese cast is, however, wonderful.ENJOYMENT:', 'Another Lupin story that involves, you guessed it, Nazis.But hey one of the Nazis looks like Guile from Street Fighter so thats something.And the main Nazi looks like a female M Bison called “Herr Mafroditte” 🤔 (Its a man ♂, baby!)Its a very fun story. Doesnt take itself too seriously which is good.At one point Lupin is reading “Monkey Punch” 😂 great reference to the creator.Lupin’s rivals for the treasure are an old ex British Intelligence agent (so its French vs British), and his granddaughter who, shocker, Lupin has the hots for.Fugiko is undercover as always. This time playing an innocent glasses-wearing...assistant.Goemon doesn’t have much screen time. But his scenes are definitely funny.The scene cuts to Zenigata from time to time but he doesn’t play much of a role in the story.And Jigen doesn’t get to shoot much.Lupin gets punched and slapped so much in this movie its hilarious.Great movie. assistant.Goemon doesn’t have much screen time. But his scenes are definitely funny.The scene cuts to Zenigata from time to time but he doesn’t play much of a role in the story.And Jigen doesn’t get to shoot much.Lupin gets punched and slapped so much in this movie its hilarious.Great movie.', '[THIS WAS WRITTEN RIGHT AFTER WATCHING IT AND ON MY SOCIAL MEDIA ACC. KEEPING THIS HERE FOR AN ARCHIVE]watched it out of complete impulse and ITS ONE OF MY NEW FAVORITES I THINK. Mostly bc of the animation tbh. I don’t have a whole lot to say on this one bc it’s really similar to all the other lupin specials/movies I’ve seen thus far in terms of story structure and such. However it’s animation is unbelievably good. Like I’d compare it w some of the best this franchise has to offer easily. I Especially like all the fucking beautifully animated scenes of lupin getting...the fucking shit beat out of him! Very well done! Also the movie itself is really funny and I love the dub as usualOne thing I have to note is the strange ass villain of the movie?? I don’t feel like getting into that but… uh yeah. I know things were made in different times but their whole deal felt very mean spirited and malicious especially w the fact that they r an actual nazi. A lot to unpack there and I don’t wanna do that. Not a fan TMS!🤥🤥🤥IGNORING THE CONTROVERSIAL MAIN VILLAIN is say this movie gets a nice A rating! This is definitely another turn ur brain off and watch the nice moving pictures one the fucking shit beat out of him! Very well done! Also the movie itself is really funny and I love the dub as usualOne thing I have to note is the strange ass villain of the movie?? I don’t feel like getting into that but… uh yeah. I know things were made in different times but their whole deal felt very mean spirited and malicious especially w the fact that they r an actual nazi. A lot to unpack there and I don’t wanna do that. Not a fan TMS!🤥🤥🤥IGNORING THE CONTROVERSIAL MAIN VILLAIN is say this movie gets a nice A rating! This is definitely another turn ur brain off and watch the nice moving pictures one']"
